"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"52" 82600242 0 1 0 5 1 1.3493 0.2705 -0.9792 1.8905 -1.0583 -1.3919 -0.7823 -0.1024 0.0828 -0.8243 -0.0654 0.3765 1.314 0.2127 545.447 584.788 540.758
"53" 82600108 1 1 0 6 0 -1.793 0.2705 -0.1017 0.052 -0.0614 -1.0038 0.2308 -0.6173 -0.6184 -1.3835 -0.0665 0.5475 0.7015 -0.6576 546.04 499.714 533.98
"54" 82600283 0 1 0 3 0 1.7513 -1.272 0.1956 -0.687 0.7251 -0.3184 -0.7823 0.1451 -0.9386 0.0477 0.7275 -0.8939 -0.1605 -0.6576 716.063 676.589 697.051
"56" 82600298 0 1 0 3 0 -0.2388 0.2705 -1.2263 -0.6133 -0.5176 -1.186 -0.7823 -0.6304 -1.0715 -0.4396 -0.374 -0.9703 1.314 -0.6576 562.081 568.184 595.279
"57" 82600145 0 1 0 6 0 1.2316 0.2705 -0.9792 0.4637 0.3858 -0.2143 -0.7823 0.8413 0.363 0.0477 0.5237 0.4 0.7015 1.0346 512.254 555.532 541.946
"58" 82600392 1 1 0 4 0 -0.7215 -0.4021 0.1956 0.4637 0.3858 0.4829 -0.7823 -0.79 -1.8434 -1.3873 0.2429 -1.0816 0.1274 -0.6576 456.162 458.747 455.283
"59" 82600274 1 1 0 6 0 -1.1538 -1.272 -0.733 -1.4242 -0.0614 0.6818 -0.7823 0.4466 -0.53 1.1793 0.5094 1.1105 -1.1481 -0.6576 533.102 441.405 526.76
"60" 82600156 0 1 0 6 0 -0.9395 -1.272 0.7871 -0.3799 0.3858 -0.3184 -0.7823 -0.1495 -1.8434 0.0477 0.0241 0.597 0.2048 1.0346 543.906 540.78 535.34
"61" 82600434 0 1 2 5 0 -0.2538 0.2705 0.1956 0.4637 -0.5923 -0.6843 0.2907 -0.0197 -1.8434 0.0477 0.8019 0.0849 -1.1176 -1.0624 396.449 530.11 565.355
"62" 82600086 1 1 0 6 0 0.332 0.2705 -0.5707 0.4637 -0.8109 -0.8575 1.8016 0.204 1.1114 -0.6853 -0.0883 0.9985 1.314 0.2169 549.989 498.249 516.176
