"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"24" 44200031 0 1 0 5 0 2.0787 -1.272 0.849 1.8905 0.3858 -0.6985 -0.7823 1.6576 1.182 1.1793 0.9571 0.9961 -0.538 1.0346 532.588 583.535 553.924
"25" 44200035 0 1 0 5 0 -0.2704 -0.2888 0.1956 0.8794 -0.4684 0.3349 -0.7823 -0.5242 0.3776 -0.1357 -0.7884 -0.5188 0.7015 1.0346 486.452 542.963 529.967
"26" 44200002 1 2 2 1 1 -1.7421 -0.3034 1.1811 -1.0109 1.1262 -0.9456 1.4721 0.7144 -0.252 1.1793 1.4486 -1.5726 0.4522 -0.6439 472.925 434.197 422.123
"27" 44200012 1 3 2 6 0 -0.4934 -0.7816 1.1811 1.4083 -0.8109 0.3018 0.2907 0.7528 0.1864 1.1793 0.4848 1.1303 0.3485 0.2127 610.907 649.465 668.907
"28" 44200024 1 1 0 5 0 -1.3214 -1.272 -1.1146 0.1097 0.523 0.3241 -0.7823 1.8246 1.5766 0.0477 1.372 1.4532 1.314 1.0346 524.432 502.555 506.45
"29" 44200016 1 2 2 6 1 -0.3296 0.7192 -0.357 -1.4869 -0.0614 0.1935 -0.7823 -1.3875 -1.848 0.0477 -1.3249 -0.6494 0.2485 -1.0691 490.594 316.387 458.11
"30" 44200002 1 2 0 4 0 1.3555 -0.0545 -0.9792 -1.059 -0.7737 0.9683 -0.7823 -1.2915 0.5536 -1.0118 -1.781 -1.4065 0.6259 -0.6576 480.006 447.686 476.526
"31" 44200021 0 1 0 6 0 0.1984 -0.8863 0.4352 -0.7592 -0.0614 0.6818 -0.7823 1.4866 0.5536 1.1793 1.4589 1.483 -0.0037 1.0346 586.903 527.28 592.233
"32" 44200001 0 1 0 6 0 -1.9715 0.2705 0.1956 -0.687 -0.0614 0.4862 -0.7823 0.9269 0.654 -0.1357 0.9026 1.3138 -0.2023 0.6402 614.87 574.99 556.151
"33" 44200005 1 3 3 5 0 -0.4081 -1.272 -0.9372 1.1422 -0.4684 -0.9995 0.1462 0.5402 0.803 -0.1357 -0.1705 0.8813 0.3485 1.0346 564.138 533.881 606.28
"35" 44200036 0 2 3 6 0 0.638 0.2705 0.1956 -0.4342 -0.0614 0.4581 -0.7823 1.5801 1.182 0.0477 1.0747 1.3324 -0.9422 1.0346 572.476 570.196 579.01
"36" 44200035 1 3 2 2 0 -1.0789 0.7192 0.1956 -1.8939 -0.4684 0.2929 0.2907 -1.7821 -1.8499 -0.1357 -1.9873 -2.095 0.4394 -0.6576 484.214 452.597 421.927
