"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"1452" 75200047 0 1 0 6 0 0.7883 -0.4021 0.6314 1.8905 -0.8996 -0.6875 -0.7823 1.1827 1.6414 0.0477 0.3694 1.3904 -0.9306 -1.3914 431.641 351.284 438.517
"1453" 75200027 1 1 0 6 0 -1.352 -1.272 -0.733 -1.8939 2.3693 -3.2367 -0.7823 0.2547 -1.8427 1.1793 1.2032 0.8024 1.314 1.0346 474.939 509.797 430.643
"1454" 75200088 1 1 0 6 0 -0.9016 -0.0545 -0.2661 -0.4342 -0.0614 0.6818 -0.7823 -0.0113 -0.3238 -0.4903 0.4797 0.4981 1.314 -0.6576 491.502 525.982 555.157
"1455" 75200186 0 1 0 6 0 -0.3571 -0.2888 0.3709 0.855 0.4159 2.7249 -0.7823 1.5937 1.3363 -0.1357 1.4167 1.2145 -0.6262 1.0346 517.787 509.797 499.714
"1456" 75200151 0 1 0 6 0 0.0127 -0.7816 -0.2661 0.052 -0.0614 1.4685 -0.7823 0.9731 0.3269 1.1793 1.1842 1.1064 0.7628 1.0346 576.702 557.996 512.165
"1458" 75200022 1 1 0 6 0 0.6934 -1.272 -2.345 1.8905 -1.0881 -0.7564 0.8615 0.5457 -0.1547 -0.1357 0.3942 1.1153 -0.9329 -2.4468 616.495 631.072 607.614
"1459" 75200104 1 1 0 6 0 0.7942 -1.272 2.0054 1.8905 0.6664 -0.7974 0.2907 0.5575 -0.1364 -0.4903 1.1057 0.9505 -0.6262 -1.5824 610.236 611.541 526.13
"1460" 75200095 0 1 0 6 0 0.0127 -1.272 0.1956 0.4637 0.3444 -0.5635 0.2907 0.8876 0.4551 1.1793 0.3341 1.2276 0.3485 1.0346 581.604 656.604 599.957
"1461" 75200227 1 1 0 5 0 -0.405 0.5923 2.0054 0.4637 -0.0614 -0.6659 -0.7823 0.5317 0.5278 0.0477 0.6114 -0.1207 -2.7106 0.6364 385.992 301.091 326.369
"1462" 75200189 1 1 0 4 0 -1.4526 -1.272 -1.7009 0.4637 -0.8109 -0.763 1.7669 0.4277 -0.4983 1.1793 1.0005 0.4104 0.385 -1.0657 474.808 410.221 407.748
"1463" 75200151 1 1 0 6 0 0.4444 0.2705 0.1956 -0.7592 -0.0614 0.6818 -0.7823 0.4622 -0.4983 1.1793 0.9658 0.1662 0.3485 1.0346 532.159 505.803 513.066
"1464" 75200037 0 3 0 6 0 0.4627 1.0453 0.3709 0.8794 -0.8219 -0.7564 -0.7823 -0.8104 -0.3238 0.0477 -0.9969 0.5593 1.314 0.6402 485.574 641.072 512.715
"1465" 75200138 1 1 0 6 0 0.0127 0.2705 0.992 0.4637 0.8496 0.3241 0.8233 9e-04 -0.8586 -0.3487 0.4731 0.5153 -0.3971 -0.6576 522.363 469.779 528.752
"1466" 75200078 1 1 0 6 0 -0.1542 -1.272 -0.9792 -0.687 -0.0614 0.6818 0.2907 0.188 1.3363 0.0477 -0.9065 0.8391 -0.0037 0.2169 592.677 663.729 663.024
"1467" 75200152 0 1 0 6 0 1.4205 -1.272 0.849 1.8905 1.59 0.6818 -0.7823 0.4443 -0.0465 1.1793 0.0964 1.1225 -0.0348 1.0346 573.127 640.617 589.378
"1468" 75200113 0 1 0 6 0 -0.7637 -1.272 -0.733 1.4083 -0.8386 -0.5635 -0.7823 -0.3736 -0.303 0.031 -0.308 0.6247 -1.6031 -1.1847 426.491 488.017 458.514
"1469" 75200044 0 1 0 6 0 0.4627 -0.4021 -0.4112 1.4083 -1.0583 0.6818 -0.7823 0.9104 1.3363 1.1793 0.0399 0.8752 -0.6762 -0.6576 551.531 678.561 618.472
"1471" 75200207 1 1 0 6 0 -0.0376 -1.272 1.1811 -1.2319 -0.5743 -0.0553 0.1462 1.0463 0.7639 1.1793 0.7894 1.3327 -0.0439 1.0346 695.839 738.347 682.697
"1472" 75200137 0 1 0 4 0 0.3171 0.8232 -0.8705 -0.7592 1.1497 0.5301 -0.7823 -0.2615 -0.0465 -1.0118 0.2873 -0.6074 1.314 1.0346 491.687 517.258 441.687
"1473" 75200067 0 1 0 4 0 2.6131 0.8232 0.1244 0.4637 -0.8738 0.1891 -0.7823 0.5465 0.3269 0.0477 0.117 -0.5343 0.7015 1.0346 603.211 530.412 541.422
"1474" 75200215 0 1 0 6 0 0.5592 0.2705 1.1811 -0.6133 -1.2588 0.5301 0.2308 0.2167 1.3363 -0.6853 -0.394 0.8745 -2.1007 -2.4468 564.857 581.512 565.166
"1475" 75200031 1 1 0 6 0 -2.7114 0.2705 2.0054 0.1097 -0.0614 0.6818 -0.7823 1.3031 1.0089 1.1793 1.0259 1.5551 1.314 -0.6576 483.164 526.982 494.043
"1476" 75200002 0 1 0 6 0 1.0123 -0.2888 -0.6888 1.3423 0.3858 2.7474 -0.7823 1.8133 1.3363 1.1793 1.0029 1.3595 1.314 1.0346 561.527 631.699 583.632
"1477" 75200121 0 1 0 4 0 -0.9223 0.5923 2.0054 0.5949 -0.8547 0.6818 0.2308 0.1543 -0.4983 0.0477 1.1352 0.0161 1.314 0.6364 438.577 531.35 430.1
"1478" 75200205 1 1 0 4 0 -0.6146 0.2705 -0.9792 -1.4869 -0.0614 0.3622 -0.7823 1.9701 1.6414 1.1793 1.5022 0.9419 -0.2023 -0.6576 502.996 477.249 409.445
"1479" 75200172 0 2 2 6 0 0.7546 0.2705 2.0054 1.0944 2.3693 2.7249 -0.7823 1.3194 1.1527 1.1793 1.4395 1.0613 1.314 1.0346 474.856 551.106 478.823
"1480" 75200041 0 1 0 6 0 1.0781 -0.6451 0.7871 0.8794 0.8021 0.0302 1.2618 0.9787 0.7639 1.1793 0.2662 0.8704 1.314 1.0346 475.271 537.686 556.429
"1481" 75200151 1 1 0 6 0 0.5572 0.2705 -0.2661 -0.687 0.3611 -3.2564 -0.7823 0.7898 0.7639 1.1793 -6e-04 1.0288 0.1274 1.0346 561.111 539.479 537.285
"1482" 75200118 0 1 0 6 0 0.3568 0.2705 -1.2263 -0.4342 -1.0491 -0.3442 -0.7823 -0.3647 0.1926 -0.1357 -0.7639 0.3486 -0.2023 0.6364 573.969 601.394 573.724
"1483" 75200090 0 1 2 6 0 0.9011 0.2705 -0.9792 0.4637 -1.0881 -0.9879 1.5436 0.2868 1.1527 -0.1357 -0.3765 0.3082 -1.1481 1.0346 401.988 422.616 403.396
"1484" 75200098 0 1 0 6 0 -0.2204 0.2705 -1.1146 -0.4342 -0.5176 -0.4415 1.5346 0.0291 -0.7441 -0.1357 0.7089 0.9994 -0.0348 0.6402 539 511.664 559.192
"1485" 75200107 1 1 0 6 0 0.0127 0.2705 -2.345 -0.687 -0.8273 -0.4415 0.2907 1.1363 1.6414 1.1793 -0.0332 1.3707 -0.5575 -0.6576 645.356 564.369 614.797
"1486" 75200162 0 1 0 6 0 1.5998 -1.272 0.1956 1.0944 -0.4909 -0.0553 -0.7823 0.2559 -0.4983 -0.6853 0.5006 1.0039 -0.1298 -1.1847 682.086 668.485 646.38
"1487" 75200126 0 1 0 6 0 0.1372 0.2705 0.849 0.1097 -0.0614 0.9517 -0.7823 0.7973 0.6472 -0.6853 0.8337 1.2496 0.1597 0.6402 537.864 517.212 453.175
"1488" 75200001 1 1 0 6 0 -0.9655 -1.272 2.0054 -0.4342 2.3693 1.4685 3.8591 0.8245 -0.1547 1.1793 1.1924 1.2445 1.314 1.0346 541.883 452.109 538.393
"1489" 75200225 1 1 0 4 0 -1.7421 -0.4021 -0.9792 -0.3799 -0.4684 2.7249 0.2907 -0.0519 0.2194 -0.4903 -0.1667 -0.1921 1.314 -0.6576 439.51 456.115 379.994
"1490" 75200001 0 1 0 6 0 1.0123 0.2705 0.1956 -0.687 -0.0614 -0.0633 -0.7823 0.2547 0.1926 1.1793 -0.1829 0.8098 1.314 1.0346 492.565 468.685 488.117
"1491" 75200131 1 1 0 6 0 -0.1657 0.2705 0.7871 -0.687 1.5024 0.8801 -0.7823 0.7061 0.5278 1.1793 0.2062 1.1832 -0.2023 1.0346 520.292 584.779 482.494
"1492" 75200049 0 1 0 5 0 -0.2406 0.7192 -0.2047 1.8905 -0.0614 -0.9111 0.7703 0.6324 0.8129 -0.9386 0.84 -0.2976 1.314 1.0346 413.961 333.994 387.669
"1494" 75200111 1 1 0 6 0 -1.2172 -1.272 -0.5707 1.0944 -0.6123 -0.2444 1.2618 1.2199 1.1527 1.1793 1.1842 1.3249 0.3485 1.0346 604.843 566.35 587.658
"1497" 75200192 0 1 0 4 0 0.0977 0.2705 -0.2661 0.052 -1.0974 -0.5582 0.2907 0.804 1.6414 1.1793 -0.1353 -0.4421 -0.2023 1.0346 493.363 552.954 527.531
"1498" 75200017 0 1 0 6 0 0.5572 0.2705 0.1244 -1.2319 0.3611 0.6818 -0.7823 2.5334 1.6414 1.1793 1.6227 1.6642 0.7015 1.0346 602.244 586.909 573.626
"1499" 75200132 1 1 2 6 0 -1.4882 0.2705 0.571 -0.687 -0.0614 0.6818 -0.7823 0.0202 -0.4983 -1.4781 1.5465 0.4796 1.314 -0.6576 585.205 526.848 522.376
"1501" 75200175 0 1 0 2 0 -0.4629 1.6715 -0.2047 -1.4869 1.6219 1.4903 -0.7823 0.3282 0.1926 0.2646 0.0703 -1.0977 1.314 0.2127 425.449 486.506 418.317
"1502" 75200219 1 1 0 6 0 -1.384 0.2705 -0.9792 0.1097 -0.0614 -0.3184 -0.7823 -1.6675 -0.5849 1.1793 -2.5834 0.1649 1.314 1.0346 519.034 503.935 498.661
"1503" 75200168 1 1 0 6 0 0.2694 0.2705 -0.5707 0.4637 0.4558 -0.3184 0.2308 -0.248 0.532 1.1793 -0.9582 0.7525 -0.2023 0.2127 570.741 490.777 562.712
"1504" 75200187 0 1 0 5 0 0.2694 -1.272 0.7262 0.4637 -0.0614 0.3241 -0.7823 0.6845 0.7639 -0.7412 0.5393 0.4976 1.314 1.0346 539.638 495.426 560.625
"1505" 75200208 1 1 0 6 0 -1.4526 0.2705 -0.5707 -0.687 -1.0974 0.3241 -0.7823 -0.0062 -0.8586 -1.8124 1.0019 0.1743 -0.3673 -1.0691 548.745 514.888 538.359
"1506" 75200124 0 1 0 5 0 -0.4922 3.0064 -0.8279 -0.13 -0.9616 -0.6659 0.1462 -0.0618 -1.8427 -1.7306 1.2299 -0.4931 -2.7106 -2.4468 381.099 311.958 403.754
"1507" 75200017 0 1 0 6 0 -0.2704 0.7192 -1.7009 -0.687 -0.5176 -0.4296 -0.7823 0.1541 -0.4983 0.1806 0.8706 0.5031 0.1924 -0.6576 486.818 536.498 473.016
"1508" 75200134 0 1 0 5 0 -0.0376 0.7192 -0.9372 0.8207 0.2883 -0.1657 0.1462 0.013 -0.5849 -0.7806 0.1923 0.5854 -0.3882 -1.7671 523.141 491.457 511.379
"1510" 75200182 0 1 0 5 0 -1.2014 -0.0545 -0.2661 0.8207 -1.1486 0.6738 -0.7823 1.2598 0.3536 1.1793 1.8335 0.1569 0.7015 -1.0657 490.6 571.549 494.767
"1511" 75200067 1 1 0 6 0 -1.9715 0.2705 0.3045 -0.687 -0.0614 0.3528 0.2907 0.712 1.0089 1.1793 0.398 0.6246 1.314 -0.6576 527.406 423.089 501.698
"1512" 75200207 1 1 0 6 0 -2.7114 -1.272 0.1956 -1.8939 2.3693 0.6818 -0.7823 1.5825 1.1527 1.1793 1.2469 -0.4186 -1.1481 1.0346 416.881 432.119 417.569
"1513" 75200053 1 1 0 5 0 -1.9715 1.6524 -0.9792 -0.687 -1.0583 -0.4415 -0.7823 0.0167 -0.303 -0.9386 0.6471 0.395 -1.1481 -0.6576 424.062 368.207 461.182
"1515" 75200162 1 1 3 6 1 -0.1119 3.0064 -2.345 -1.8939 -3.1675 -0.1769 -0.7823 -0.2393 0.4551 -1.6363 -0.3815 0.4399 -2.7106 -2.4468 471.82 424.482 433.435
"1516" 75200159 0 3 2 6 0 0.5935 0.2705 0.1956 0.4637 -0.0614 -0.0845 0.2907 0.0093 1.0089 0.0477 -0.5873 0.9254 1.314 0.6364 396.908 415.727 375.775
"1518" 75200204 0 1 3 6 0 -1.4526 0.2705 0.1956 -0.13 -0.7906 -1.3593 0.7294 0.4342 0.4221 -0.4903 0.3508 1.1708 1.314 1.0346 438.065 478.377 341.647
"1521" 75200176 0 1 0 6 0 1.2316 0.2705 -0.5707 0.1097 2.3693 0.3018 -0.7823 1.4799 1.6414 0.0477 0.7795 1.5478 -0.2023 0.6364 564.182 649.889 611.597
"1522" 75200007 1 1 2 6 0 -1.0322 -1.272 -0.7163 -1.8939 2.3693 -3.2367 -0.7823 0.4832 1.0089 -0.6853 0.463 0.5952 1.314 1.0346 478.887 518.484 478.376
"1523" 75200096 1 1 0 6 0 -0.8979 -1.272 1.2643 0.052 -0.0614 0.0441 -0.7823 2.0216 1.6414 1.1793 1.5101 0.5308 0.481 -0.6576 629.606 565.888 640.756
"1524" 75200222 1 1 0 6 1 -0.5449 2.21 -0.2661 0.1097 -0.7622 -0.7559 1.7669 0.1698 -0.7441 -1.2622 2.0962 0.6639 -1.3245 -1.5847 392.105 340.11 320.946
"1525" 75200091 1 1 0 6 0 -0.4556 0.2705 -0.4112 -0.687 -0.0614 0.9683 -0.7823 0.0889 -0.303 1.1793 -0.0964 0.4626 -0.2023 0.5029 648.656 565.864 617.942
"1528" 75200053 1 1 0 4 0 -0.4556 0.2705 1.1811 1.8905 -0.1433 -0.3184 -0.7823 0.337 0.8129 0.2646 0.2873 -0.0276 0.7015 -0.6576 533.169 443.644 386.817
"1529" 75200052 1 1 0 6 0 -0.645 0.2705 -0.733 -0.687 -0.0614 0.6818 -0.7823 -0.3823 -0.2025 0.0477 -0.8008 0.2632 -0.2441 -0.6576 517.314 490.89 457.542
"1530" 75200027 0 1 0 5 0 -0.9016 0.9672 -0.5229 0.4637 -0.0614 -0.4415 0.2907 -0.496 -0.8586 -0.4396 0.105 0.0207 0.1694 -0.6576 589.086 565.598 551.113
"1532" 75200172 1 1 0 6 0 1.7513 -1.272 0.4352 -0.0845 0.7662 0.5166 0.2308 0.1065 -0.2025 -0.9779 0.8098 0.8189 0.7015 1.0346 578.861 550.861 561.045
"1534" 75200206 1 3 3 6 0 -0.2704 0.8232 -0.6888 0.8207 -0.5536 -0.3184 0.2907 -0.5136 -0.0465 0.0477 -0.7208 0.8165 -0.2023 -1.0691 422.714 480.184 442.316
"1535" 75200115 1 1 0 6 0 0.0293 0.8232 0.4352 0.4637 -0.8273 -0.6913 0.7703 -0.4282 -0.7441 0.0477 -0.437 -0.0043 0.4394 -0.6576 497.081 550.744 471.686
"1536" 75200092 1 1 0 6 0 -1.793 1.0453 2.0054 1.8905 -0.4951 -1.1484 1.0457 -1.8037 -1.8427 -0.6947 -1.4655 -0.2709 -1.555 -1.8598 529.496 564.922 548.907
"1537" 75200210 0 1 0 6 0 -0.0176 1.2958 -0.733 -0.4342 0.4558 -0.2649 -0.7823 -0.1726 0.6163 -1.3835 0.0865 0.2785 -1.8358 0.6364 314.188 390.071 337.303
"1542" 75200072 1 1 0 5 0 -0.9016 -1.272 2.0054 -0.13 2.3693 2.7249 0.2907 0.7023 0.5278 1.1793 0.7487 0.7483 1.314 1.0346 620.637 539.104 553.132
"1543" 75200016 1 2 3 6 0 0.8628 0.9567 -0.7163 -0.7985 -0.0328 -3.2367 3.8591 0.0184 0.6962 0.031 -0.4193 -0.3633 -0.9422 1.0346 527.293 573.285 534.149
"1544" 75200174 1 1 0 6 0 0.2694 0.2705 -0.2661 -0.687 0.3858 0.6818 -0.7823 0.3999 0.4551 0.0477 0.0522 0.8638 0.3485 1.0346 657.696 646.448 642.473
"1545" 75200104 0 1 0 5 0 0.2846 -0.4021 -0.0326 0.3335 2.3693 0.6713 0.2907 -0.1803 -1.2382 -0.3487 0.2925 0.5731 1.314 1.0346 616.438 698.039 586.5
"1546" 75200180 0 1 0 6 0 -0.3553 0.8232 -0.8279 -0.13 -0.0614 0.3241 -0.7823 0.8198 0.7334 1.1793 0.7142 0.5545 0.1597 0.6364 590.895 584.574 664.592
"1547" 75200180 1 1 0 6 0 1.2316 -1.272 -0.2047 0.3335 0.7877 -0.0599 -0.7823 0.7511 1.6414 1.1793 -0.7178 1.1885 1.314 -0.6576 678.456 720.532 695.018
"1549" 75200043 1 2 3 6 0 -1.3214 -0.2888 0.6314 -0.13 -0.0614 2.7249 -0.7823 -0.6609 -0.7441 0.1806 -0.5821 0.6626 -0.2023 0.6402 624.722 596.247 628.607
"1550" 75200007 0 3 0 5 0 -1.1729 -0.6451 -0.5707 -1.8939 -0.0614 -0.0553 -0.7823 -0.2007 -0.7441 0.0477 0.1042 -0.1386 -0.2023 1.0346 400.94 449.998 381.728
"1551" 75200142 1 1 0 3 0 -0.4556 0.2705 0.571 -0.687 -0.0614 -0.5635 0.2907 -0.4941 -1.8427 -0.4903 0.1801 -0.9126 1.314 -0.6576 488.929 429.867 468.856
"1552" 75200037 1 1 0 5 0 -0.0176 -0.7816 -0.5707 0.4637 0.3444 2.7249 -0.7823 0.2421 -0.7413 0.0477 0.463 0.4541 0.7628 1.0346 523.634 501.145 479.026
"1553" 75200131 1 1 0 6 0 0.4444 -0.2888 -0.2047 0.052 1.5527 0.6818 -0.7823 1.0426 1.6414 1.1793 0.1923 1.3435 0.1597 1.0346 522.134 405.436 534.556
"1554" 75200200 0 1 0 5 0 0.7883 1.0453 -0.2047 0.4637 -0.8738 0.0348 -0.7823 -0.545 -1.8427 -1.0118 0.2141 -0.5764 -2.1621 -0.6576 446.21 469.524 414.466
"1555" 75200042 0 1 0 6 0 0.638 0.5206 -1.2263 -0.3799 -0.8738 -1.0541 2.07 2.2315 1.6414 1.1793 1.3023 1.1861 0.7628 -0.6576 570.513 602.72 588.506
"1556" 75200201 1 1 0 6 0 0.0995 -0.8863 0.1956 0.0208 -0.0614 -0.5878 0.1462 0.9743 1.6414 1.1793 0.0703 1.2344 0.1597 0.6364 599.28 590.054 587.21
"1557" 75200208 1 1 0 4 0 -0.2008 0.2705 0.1956 -0.7592 -0.0614 2.7249 -0.7823 1.5098 0.6307 1.1793 1.8067 0.0223 -0.9422 -0.6576 391.447 383.934 389.674
"1559" 75200144 1 1 0 3 0 -0.2875 -1.272 1.2643 -0.687 -0.5176 0.6818 1.1625 -1.1331 -0.7441 -1.2622 -0.7302 -0.434 1.314 -0.6576 577.702 581.708 618.824
"1560" 75200083 0 1 0 5 0 0.0446 1.0453 -0.9792 0.052 -1.0583 -0.4415 0.2907 -0.7347 -0.1364 -1.935 -0.257 -0.1018 -0.6661 -1.8624 444.304 482.379 426.109
"1562" 75200038 1 2 0 5 0 -0.2406 -0.7816 0.4978 1.8905 -0.0328 -0.1858 -0.7823 -0.5732 -0.6881 1.1793 -0.5632 0.1772 -1.3684 -1.5824 723.532 686.089 747.488
"1563" 75200086 1 1 0 6 0 -0.2704 -0.8863 0.1956 -0.4342 0.0691 0.1988 -0.7823 1.5173 0.3269 1.1793 2.6524 1.676 -0.2023 -0.6576 460.127 586.742 524.094
"1564" 75200157 0 1 0 6 0 1.2316 0.2705 -0.9792 -1.8939 0.3444 0.3018 -0.7823 -1.3959 -1.2382 -0.6853 -1.5751 -0.1197 0.7015 1.0346 553.186 597.187 506.157
"1565" 75200168 0 2 3 4 0 1.0882 -1.272 -0.733 -1.8939 0.2569 1.4903 -0.7823 0.7971 1.0089 1.1793 1.0985 -0.2088 1.314 1.0346 440.061 488.251 481.576
"1566" 75200185 1 1 0 6 0 0.2641 0.2705 0.1956 0.4637 -0.0614 -0.6659 3.8591 0.7321 1.3363 1.1793 0.1093 1.1185 -1.1481 -0.6576 402.329 373.067 339.922
"1567" 75200086 0 1 0 6 0 -0.1542 -1.272 0.1956 0.4637 -0.0614 -0.4415 1.2618 1.9816 1.3363 0.1806 1.8105 1.4307 -0.7453 -0.6576 439.31 540.929 512.939
"1568" 75200108 1 1 0 6 0 -0.9395 -1.272 -1.0214 -1.8939 0.8138 0.2243 -0.7823 0.1932 -0.7441 0.1806 1.1224 0.8998 0.3485 -0.6576 444.385 476.715 472.228
"1569" 75200050 1 1 0 6 0 -2.7114 -1.272 0.7871 -0.1748 1.5527 2.7249 -0.7823 1.5408 0.3269 1.1793 1.882 1.3636 1.314 1.0346 535.191 517.151 486.034
"1572" 75200136 1 1 0 6 0 -1.1285 1.2958 0.1956 0.5949 -0.5176 0.0348 1.7316 0.0192 -0.8586 -0.8243 0.8269 0.3576 1.314 -0.6576 443.174 498.484 464.99
"1573" 75200185 1 1 0 6 0 -0.4556 0.7192 -0.6888 0.4637 -1.5166 -0.976 1.1625 0.4985 1.1527 -0.6947 0.1585 1.2449 -1.1481 -1.3914 552.552 588.62 573.399
"1574" 75200022 0 1 0 3 0 -0.5831 1.2958 -0.357 1.4083 -2.2146 -0.6464 -0.7823 0.3836 -0.1364 0.1806 0.0304 0.3298 -0.3172 -1.0657 446.481 576.114 540.933
"1575" 75200201 0 1 0 6 0 -1.4526 1.1904 0.2653 0.052 -0.8109 -0.7428 -0.7823 -0.3705 -1.2382 -1.2622 0.8706 0.2878 -0.3971 0.3622 549.286 478.698 489.24
"1576" 75200004 1 1 0 4 0 -0.9356 1.6524 0.4352 0.4637 -0.8386 -0.4509 0.2907 0.6689 0.3302 0.7604 0.7095 0.2396 0.1597 -0.6576 512.48 458.277 479.054
"1577" 75200044 0 1 0 6 0 -0.3253 0.7192 -0.5707 -0.4342 -0.0614 -0.5635 -0.7823 -0.0303 -0.4983 -0.1357 0.0522 0.4582 -0.2023 -0.6576 479.142 554.482 502.977
"1578" 75200115 0 1 0 6 0 0.7635 -1.272 2.0054 0.9109 1.2011 1.4685 -0.7823 1.9085 1.6414 1.1793 0.949 1.7499 0.385 1.0346 572.591 638.875 587.458
"1579" 75200074 1 1 0 4 0 -0.4081 -0.4021 -0.9792 0.052 -0.0614 0.6818 0.2907 0.1254 -0.303 -0.8243 0.7643 -0.2772 0.6259 -0.6576 389.874 539.042 473.474
"1581" 75200016 1 1 0 6 0 -1.557 -0.2888 0.1956 -0.687 0.3444 0.171 0.2907 0.345 0.0499 -0.8243 0.8741 1.0303 -0.2023 -0.6576 581.187 551.751 533.62
"1582" 75200141 1 1 3 5 0 -0.774 -1.272 0.7262 -0.3288 -0.0035 0.9782 -0.7823 -0.0071 -1.5319 -0.8942 1.1698 -0.0203 0.298 0.2127 383.909 447.344 402.339
"1583" 75200140 1 1 0 6 0 -1.9715 0.2705 2.0054 0.052 -0.8273 0.3018 -0.7823 1.0628 -0.0027 0.2646 1.438 1.2615 -0.2023 -0.6576 586.666 612.593 583.942
"1585" 75200210 1 1 0 6 0 -1.2014 -1.272 1.1811 -1.4869 2.3693 0.6344 -0.7823 -0.3057 -0.0465 -1.7071 0.4353 0.5309 0.1597 1.0346 696.557 707.356 721.147
"1586" 75200116 0 2 0 6 0 0.1984 -0.2888 -0.6888 0.4637 -1.1108 -0.1858 0.7703 0.2194 0.1926 -1.2263 0.6225 0.8524 -0.9734 -1.5824 593.484 634.79 624.862
"1587" 75200205 0 1 0 6 0 0.0127 0.7192 2.0054 1.8905 -0.1433 -0.6843 -0.7823 1.1911 0.7639 -0.1357 1.1729 1.3884 0.6259 -0.6576 679.542 631.493 658.935
"1588" 75200012 1 1 0 5 0 -0.4466 0.8232 2.0054 -0.7985 2.3693 0.3241 -0.7823 1.9626 1.6414 1.1793 1.5675 0.8969 -0.0348 -0.6576 437.584 495.831 493.989
"1589" 75200007 0 1 0 6 0 -0.9016 0.7192 -0.733 1.0944 -0.4909 -0.7764 0.8615 1.0041 0.3269 -0.6853 1.9989 1.1195 -0.9422 0.6402 559.548 605.095 546.205
"1590" 75200100 1 1 0 4 0 0.2641 -1.272 -0.6888 -0.687 -0.5531 0.9683 -0.7823 0.8245 -0.8586 -0.8243 2.3469 0.2997 1.314 -0.6576 451.229 332.54 382.455
"1591" 75200175 1 1 0 5 0 0.3171 0.2705 0.571 -0.4342 0.8496 0.9683 0.2907 1.7088 0.7639 1.1793 1.8432 1.1942 0.385 0.6364 598.459 482.871 520.484
"1592" 75200172 0 1 2 6 0 -1.352 3.0064 1.2643 1.8905 -1.9677 -0.5305 1.4454 0.3158 -0.8586 1.1793 0.6114 0.9235 1.314 1.0346 335.362 366.334 344.798
"1593" 75200135 0 1 0 4 0 0.4956 -0.7816 -0.2661 -0.687 0.4558 0.6818 -0.7823 1.0398 1.6414 1.1793 0.1988 -0.0243 0.7015 -1.0691 520.155 522.316 483.033
"1594" 75200063 0 1 0 4 0 -1.1538 2.21 -0.9792 -1.1858 -1.3068 0.4846 0.2907 -0.4392 -0.7441 -0.6122 0.0275 -1.1414 0.7015 -0.6576 420.766 471.546 361.297
"1595" 75200180 1 1 0 4 0 0.2864 -1.272 1.1811 -0.9823 2.3693 1.4326 0.2907 0.3586 1.0089 1.1793 -0.6629 -0.1255 -0.2023 0.2127 596.792 658.237 609.595
"1597" 75200136 0 1 0 4 0 0.2694 0.2705 -0.9792 0.4637 -0.0614 -0.3184 -0.7823 -0.1388 -1.8427 -0.3792 0.2527 -0.7622 0.385 -0.6576 538.084 592.379 500.006
"1598" 75200155 0 1 0 6 0 -1.352 1.1904 -0.2047 0.8207 -0.4684 -0.3184 0.7703 0.0039 -0.4983 1.1793 0.3118 0.4727 -0.3673 0.3622 451.393 466.669 468.252
"1600" 75200141 1 1 0 5 0 -1.1538 -0.6346 -0.4112 0.4637 -0.0614 2.7249 -0.7823 -0.0079 -0.1547 0.2646 0.0845 0.1469 1.314 1.0346 488.338 494.091 493.286
"1602" 75200050 1 1 0 4 0 -0.0376 -0.7816 -0.2661 -0.9295 -0.0614 -0.3184 -0.7823 1.0245 0.2363 1.1793 0.9392 0.6766 0.6259 -0.6576 534.89 508.214 487.089
"1604" 75200095 0 2 3 4 0 -0.853 1.0453 -0.2047 1.0671 -0.4684 -1.3854 -0.7823 -0.1702 -0.7441 0.0477 0.4196 -0.8946 0.4394 -0.6576 482.854 461.141 477.911
"1605" 75200086 0 3 0 6 0 1.5998 -1.272 -0.5707 1.8905 -0.6123 -0.3834 1.4721 0.4562 0.5278 1.1793 0.1093 -0.0433 0.7015 -1.0657 557.059 605.212 593.961
"1606" 75200061 0 1 0 6 0 0.0127 -0.8863 0.7871 0.052 -0.0614 2.7249 -0.7823 1.1539 0.5278 1.1793 1.6967 1.467 -0.0348 1.0346 529.469 573.223 507.548
"1608" 75200017 1 1 0 6 0 -0.2704 -1.272 -0.9792 0.052 -0.0614 -1.0499 -0.7823 1.2657 1.0651 1.1793 0.7598 1.3444 -0.2023 -0.6576 570.056 653.879 616.458
"1609" 75200136 0 1 0 6 0 -0.4556 0.2705 0.571 0.1097 -0.8738 -0.3184 0.8615 0.0227 0.2363 -1.8124 0.7375 0.6699 -1.1481 -0.6576 346.16 448.981 385.753
"1610" 75200197 0 2 3 5 0 -1.3214 1.2958 -1.3898 0.4637 -0.4909 0.6818 -0.7823 -0.8051 -0.1364 -1.3835 -0.3056 -0.6518 0.6801 0.5029 445.905 424.712 449.34
"1611" 75200134 0 1 0 4 0 -0.7826 0.7192 0.571 0.4637 -0.8273 -0.3436 -0.7823 0.5366 0.4958 1.1793 0.3071 -0.1532 -0.2023 -1.3914 513.769 497.93 507.729
"1612" 75200133 0 1 0 5 0 -2.7114 -0.4021 -0.2047 1.4083 -1.3068 -0.5878 1.4721 -1.9891 -0.8586 -2.8259 -1.3156 -0.5411 -0.4781 -1.1847 520.508 472.908 472.498
