"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"1060" 5600293 1 2 2 3 0 -0.1042 -1.272 -0.2661 -0.687 -0.1123 0.6818 0.2907 0.1454 -0.4961 0.1806 0.3346 -0.9045 -1.1176 -0.6576 615.845 635.47 641.4
"1062" 5600090 0 1 0 3 1 -0.172 1.6524 -0.733 0.052 -0.0614 -1.2016 2.0327 0.8108 0.311 -0.4396 1.1477 -0.1212 -0.2023 -1.0691 370.86 370.164 375.923
"1063" 5600190 1 1 0 6 0 0.7546 -1.272 2.0054 -0.0288 1.0615 -0.8548 0.7703 -0.8484 -1.8696 -0.6853 -0.6645 0.4527 -0.5488 0.2127 659.126 651.545 678.87
"1066" 5600293 1 1 0 6 0 -0.1886 0.7192 -0.2047 0.1097 -0.4684 -0.8245 2.3432 0.4961 0.8862 -0.4903 -0.0232 1.2513 -2.7106 -0.6576 532.145 520.567 558.932
"1067" 5600014 0 1 1 4 0 -0.7215 0.8232 -0.2661 -0.2006 -0.0614 -0.5582 0.2907 0.2532 -0.229 -1.8124 1.8953 -0.5094 0.039 -1.0657 423.14 413.135 440.041
"1069" 5600165 0 1 0 1 1 -2.7114 -0.8863 -0.6437 -1.8939 -0.0614 2.7249 -0.7823 -0.9355 -0.8786 -1.4803 -0.3916 -2.3238 -0.2327 1.0346 413.674 472.474 438.463
"1071" 5600282 0 3 0 2 0 0.7546 -1.272 -0.9792 1.0109 0.7396 0.9683 -0.7823 -0.0241 -0.0102 1.1793 -0.2471 -1.5103 0.7628 -0.6576 545.585 521.725 523.966
"1072" 5600224 1 1 0 6 0 0.7546 -1.272 -0.5707 -0.4342 0.7251 -0.2444 0.2907 0.9342 1.8415 1.1793 0.0143 1.1069 1.314 1.0346 592.077 620.776 561.821
"1073" 5600124 0 1 0 6 0 2.6131 -0.8863 1.2643 0.8794 -0.8469 -0.4217 -0.7823 2.2213 1.3903 1.1793 1.6947 1.6516 0.7015 1.0346 595.494 655.114 667.111
"1075" 5600042 1 1 1 5 1 -1.7421 1.0453 -0.5707 -0.2006 -0.8109 -0.0649 0.2308 -0.2712 -1.2782 -1.0118 0.4078 -0.0215 -1.1481 -1.0691 521.056 508.394 473.79
"1076" 5600245 0 1 0 6 0 0.0595 -1.272 2.0054 0.4637 1.4281 0.3241 -0.7823 1.2806 0.9533 0.0477 1.0827 1.3506 -1.1408 1.0346 656.181 649.646 635.861
"1078" 5600080 1 1 0 6 0 -0.0506 1.4885 -0.9792 -1.8939 -0.8167 0.3057 1.2618 0.2965 -1.8696 -0.4903 1.7894 0.9761 -2.7106 -1.2947 513.003 485.275 512.532
"1082" 5600254 0 1 0 6 0 -1.7421 -0.0545 2.0054 1.3423 -0.8198 1.4685 -0.7823 0.9095 0.3668 1.1793 1.1071 1.0018 -1.6385 -2.4468 547.841 602.99 487.973
"1083" 5600138 1 1 1 5 0 -1.7259 0.2705 -0.2661 -0.687 -0.0614 0.0716 -0.7823 0.2089 -0.2638 0.1806 0.3373 -0.2891 -0.5284 1.0346 476.707 496.413 521.706
"1085" 5600045 1 1 0 4 0 -1.9715 3.0064 -0.9792 -0.687 -0.0614 0.3241 -0.7823 -1.2888 -1.8696 -1.2622 -0.6283 -0.9791 0.2148 1.0346 508.454 485.348 534.197
"1086" 5600296 1 1 1 4 0 -1.3532 1.9717 -1.2708 -0.4342 -0.5176 -1.1002 -0.7823 2.1039 1.8415 1.1793 1.4995 0.1892 1.314 -1.5824 463.054 328.157 455.084
"1088" 5600082 0 1 0 5 0 -1.2321 0.9672 -0.6888 -0.13 -0.4957 0.1935 0.2907 -0.1936 -1.2782 0.1806 0.2174 0.4893 -1.1077 0.2169 537.554 587.508 508.829
"1091" 5600135 1 1 1 6 0 1.0781 -0.7816 1.1811 1.8905 -0.1772 -0.9326 0.2907 -0.2525 -1.2782 -0.6853 0.3858 -0.2479 0.7015 1.0346 646.766 623.496 575.272
"1092" 5600045 1 1 1 4 1 -1.1538 -1.272 -2.345 -1.8939 -1.0565 -0.9253 2.4601 0.6689 0.3668 1.1793 0.4966 0.5124 -2.0248 0.3622 532.382 479.249 548.704
"1093" 5600184 0 1 0 5 1 -1.4526 2.0692 0.1956 -0.3799 1.1268 0.3241 -0.7823 -0.0666 -1.8696 0.0477 0.4356 0.6528 -0.5284 1.0346 430.127 468.708 423.681
"1094" 5600204 0 1 0 6 0 0.9011 0.2705 -0.733 -0.9823 0.3858 0.9683 -0.7823 0.6963 0.6302 1.1793 0.23 1.1034 -0.5488 1.0346 500.173 524.584 520.073
"1096" 5600112 1 1 0 6 0 0.4627 -1.272 1.1811 1.4083 -0.5176 -0.6913 0.8615 1.0899 -0.2638 1.1793 1.7384 1.3734 0.0483 1.0346 501.809 514.683 517.567
"1098" 5600005 1 1 0 3 0 -0.3253 0.2705 -0.5707 0.052 -0.0614 -0.6913 0.7703 -0.2544 -0.7708 1.1793 -0.0908 -0.9216 0.7628 -1.5824 501.582 587.522 625.196
"1100" 5600265 0 1 0 6 0 1.1891 0.9672 -0.2047 0.4637 -0.4531 -0.3184 -0.7823 0.3465 0.8862 1.1793 -0.5003 1.0681 -0.6298 1.0346 511.663 471.497 557.427
"1107" 5600214 0 1 0 5 0 -1.0279 0.2705 -0.9792 0.3335 -0.0614 -0.3184 -0.7823 0.766 -0.2704 1.1793 0.6381 1.0052 1.314 1.0346 590.083 569.261 519.716
"1109" 5600152 0 1 0 4 0 -1.9715 0.2705 -2.345 -0.4342 -1.266 0.9683 -0.7823 0.2801 -0.1552 0.0477 0.5723 0.0672 1.314 1.0346 535.512 477.164 478.858
"1110" 5600219 0 1 0 6 0 -0.3253 -1.272 -0.2047 0.1097 0.3139 -0.3184 -0.7823 0.0514 0.0181 1.1793 0.1213 0.9432 -0.2023 1.0346 607.7 551.427 619.271
"1111" 5600046 1 1 1 6 0 -1.1538 -1.272 0.1956 -0.687 -0.0614 0.6818 0.2907 0.0804 -0.0102 0.0477 -0.4466 0.4786 -0.2023 -0.6576 665.056 634.918 639.967
"1112" 5600222 0 1 0 5 0 0.6934 1.6524 -1.2263 -0.4342 -0.8738 -0.8603 1.1211 -0.1174 -1.8696 1.1793 0.0461 0.3701 -2.1007 -0.6576 504.639 509.718 484.497
"1116" 5600222 0 1 0 5 0 -0.4064 0.2705 -0.2047 0.8207 -0.0614 -0.1246 0.8615 -0.0364 -0.7097 0.1806 0.4526 -0.3181 1.314 -0.6576 444.923 351.937 393.811
"1117" 5600260 1 1 1 5 0 -1.4882 0.2705 -0.9792 -0.4342 -0.0614 -0.3184 -0.7823 -0.2905 -1.8696 -0.3487 0.3649 0.215 -0.2023 -0.6576 365.322 353.311 343.893
"1119" 5600096 1 2 2 4 0 -0.9016 -0.8863 1.2643 1.8905 -0.0328 -0.763 -0.7823 0.8872 0.6302 1.1793 0.7224 0.4457 1.314 -0.67 581.874 579.414 549.043
"1120" 5600288 1 2 2 6 0 0.1372 1.6524 0.1956 0.4637 -0.0614 -0.1516 -0.7823 -0.0415 0.5798 -1.2349 0.0118 -0.0882 -1.1481 1.0346 386.513 356.723 332.709
"1122" 5600093 1 1 0 6 0 -0.8176 0.2705 -0.733 -0.1748 -0.0614 -0.3184 0.2907 -0.1353 -0.4463 1.1793 -0.0685 -0.8646 -0.9422 -0.6576 583.363 511.554 506.973
"1125" 5600241 1 1 0 6 0 -0.2008 0.2705 -0.733 -0.687 -0.0614 -0.5707 -0.7823 0.1259 -0.2704 -0.4396 0.3673 -0.052 -1.1481 -2.4468 322.787 362.909 404.4
"1127" 5600026 1 1 0 6 0 0.2298 -0.8863 0.571 -0.13 1.1497 0.3279 0.7703 0.8452 0.5434 1.1793 0.4759 1.242 0.7015 1.0346 511.828 546.268 563.353
"1134" 5600180 0 1 1 1 1 0.4627 -1.272 -2.345 0.1097 -1.0746 0.4829 -0.7823 -0.4038 0.0181 1.1793 -0.7053 -1.8801 -0.0348 0.2169 485.856 509.111 501.94
"1136" 5600076 1 1 0 4 0 -1.4882 0.7192 -0.9792 -0.9295 -0.4684 -1.2064 0.2907 -0.0792 -0.7708 -0.4903 0.5318 -1.3041 -1.6278 -0.6576 523.215 440.031 512.055
"1138" 5600026 1 1 0 5 0 -1.1538 0.7192 -0.2661 -0.687 0.4398 -0.4509 0.1462 0.1068 -0.5946 0.1806 0.47 0.6165 0.2148 1.0346 602.433 577.892 603.915
"1142" 5600260 0 1 0 6 1 -0.745 1.1904 -0.9792 -0.687 -0.0614 0.4458 -0.7823 0.8143 -0.0753 1.1793 1.3439 0.2277 -2.1621 1.0346 324.294 339.842 302.965
"1144" 5600080 1 1 0 6 0 -1.4526 -0.5536 -0.733 -1.2319 -1.0583 -0.8371 0.2907 0.9027 1.3903 0.2646 0.1355 1.2664 -1.6385 -1.0691 541.85 555.266 543.556
"1147" 5600190 0 2 2 2 0 -1.0279 0.2705 -0.733 0.4637 -0.4957 0.3332 -0.7823 0.2661 0.2871 1.1793 -0.1082 -1.1638 -0.1206 1.0346 573.737 638.908 585.567
"1149" 5600201 0 1 2 6 0 0.6168 0.2705 0.2653 1.8905 -0.4537 -0.3086 0.7703 0.4227 1.1392 1.1793 -0.7033 0.9907 1.314 1.0346 504.097 515.705 521.895
"1155" 5600240 0 1 1 4 0 -1.6062 1.6524 -0.2661 -1.8939 -0.8109 -0.4415 -0.7823 -0.2925 -1.2782 -0.9165 -0.0685 -0.6274 -0.2023 -0.6576 377.392 378.76 388.639
"1156" 5600246 1 1 2 4 0 -1.1538 0.2705 -0.4112 -0.687 -0.8386 -0.3138 0.2907 -0.1622 -1.8696 -1.0193 1.0307 -0.8268 -0.2441 -0.6576 348.504 355.547 396.148
"1157" 5600165 0 1 0 6 1 0.0127 0.7192 -0.733 0.4637 -0.5536 -0.4509 0.7703 0.6484 -1.2782 1.1793 1.4791 -0.0399 1.314 -0.6576 333.386 427.882 385.961
"1159" 5600180 1 1 1 5 0 -1.1798 -1.272 -1.3898 -0.687 -1.0586 -0.3184 -0.7823 0.1669 -0.1552 1.1793 0.3353 0.0071 -1.1481 -1.1847 415.778 393.127 432.131
"1162" 5600288 0 1 0 6 0 1.3493 0.7192 -0.2047 1.8905 0.7251 -1.2513 2.4122 1.9774 1.8415 1.1793 1.1551 1.5657 0.4522 1.0346 584.007 644.549 638.176
"1164" 5600228 1 1 0 4 0 -1.9715 -1.272 -0.9792 -1.8939 -0.0614 -0.4415 -0.7823 0.3029 -0.5946 0.1806 0.6933 -0.6183 -0.0554 -0.6576 346.756 332.063 394.444
"1168" 5600160 1 1 2 5 0 0.9011 -1.272 -2.345 -1.8939 -0.0614 0.1935 -0.7823 -0.629 -0.4961 -0.1357 -0.7045 -0.5997 -1.7418 0.5029 583.141 571.561 597.483
"1169" 5600070 1 1 0 6 0 -1.4526 -1.272 -1.2263 0.052 -0.4298 -0.1956 -0.7823 0.3139 -0.1552 1.1793 0.4807 0.8444 0.2485 0.5029 673.197 666.053 652.769
"1170" 5600272 0 1 1 4 0 -1.9254 0.2705 -1.1146 -5e-04 0.8496 0.6818 0.2308 -0.5128 -0.7097 -0.4903 -0.1746 -1.1949 -1.0955 1.0346 425.931 483.63 466.757
"1171" 5600265 0 1 0 4 0 2.0787 0.2705 -0.9792 0.5949 -0.096 -0.3184 0.2907 0.2036 -0.4882 1.1793 0.0592 -0.6173 -0.2023 1.0346 639.787 653.517 696.709
"1172" 5600178 1 1 0 4 0 -1.4526 0.2705 0.1956 -0.687 -0.4684 0.0348 1.1928 -1.0987 -1.8696 -1.9645 -0.1286 -1.1993 -0.3673 -1.0657 446.743 441.029 509.434
"1177" 5600158 0 1 1 3 0 0.2694 0.7192 -0.5707 -0.13 -0.4684 -0.4701 0.2907 0.3986 -1.2782 0.2646 1.1232 -0.5535 -0.0037 1.0346 487.72 501.283 473.508
"1179" 5600277 0 1 0 3 0 -1.352 0.9672 -1.2708 1.0944 -0.8579 -1.1713 1.4721 0.1078 -0.7097 1.1793 0.5249 -0.3455 1.314 1.0346 304.855 410.279 352.832
"1181" 5600233 0 1 0 6 0 0.1481 0.2705 0.1956 0.4637 -0.0614 0.6818 -0.7823 0.9048 0.311 1.1793 1.1737 0.9729 -0.0348 0.6402 609.147 575.981 562.291
"1182" 5600048 0 1 0 4 0 1.7513 -0.4021 -0.5707 -0.4342 -0.5176 -0.3184 -0.7823 -0.5033 -0.1552 -0.6853 -0.2505 -0.6691 -1.1481 0.5029 591.203 595.339 545.12
"1187" 5600143 0 1 0 6 0 -0.8176 2.4403 0.1956 0.4637 -0.0614 -0.1843 -0.7823 1.5629 0.8912 0.1806 1.3295 1.2398 -1.4048 -0.6576 481.232 468.468 398.415
"1188" 5600018 0 1 0 6 0 1.7513 0.2705 -0.2661 -0.687 -0.4531 -0.3184 -0.7823 -0.1843 -0.1552 0.0477 0.1308 0.3666 1.314 -0.6576 595.17 582.009 647.481
"1190" 5600045 1 1 0 4 0 -0.8812 0.2705 -0.733 0.1097 -0.8109 -0.5552 1.5346 -0.5448 -1.8696 -0.6853 -0.0685 -0.9013 -1.7803 -0.6576 562.922 541.54 558.642
"1193" 5600111 1 1 0 3 0 0.0674 -0.0545 -1.2263 0.1097 -0.7506 -0.9879 0.8233 0.3253 -0.4961 -0.8243 1.4766 -0.8284 -0.1931 -1.1847 359.323 390.558 312.15
"1198" 5600062 0 3 2 4 0 0.8628 0.2705 -0.9792 -0.687 -0.5176 -0.6659 -0.7823 -0.3707 -0.5946 -0.9302 -0.3285 -0.915 -1.1481 0.3622 598.52 637.066 632.707
"1200" 5600246 0 1 0 4 0 0.0127 1.8027 0.1956 0.052 -1.0884 -0.3184 0.2907 0.0183 -0.1552 0.2646 0.1419 -0.2295 0.4522 -0.6576 447.845 504.365 500.595
"1202" 5600057 0 1 0 6 0 -0.8176 0.7192 -0.733 -0.687 -0.0614 1.4903 -0.7823 1.1361 0.9533 1.1793 0.9908 1.3764 -1.2781 1.0346 604.788 551.402 453.595
"1203" 5600160 1 1 0 6 0 -0.7196 1.9717 -0.2661 -0.9295 -0.5176 0.1213 0.2907 0.8674 0.5294 0.1806 0.2893 1.0691 -2.7106 0.6402 547.791 579.013 598.328
"1204" 5600129 1 1 0 5 0 -1.1538 0.2705 -0.5707 -0.3009 -1.1573 -1.0703 1.7669 0.1958 -0.1552 0.0477 1.0237 0.3135 -0.3584 0.2127 506.465 494.142 430.582
"1206" 5600226 1 2 2 4 1 -0.2704 0.8232 -0.2661 -0.3799 -0.8386 -0.8668 0.2308 -0.0734 -0.7708 0.0477 0.6447 0.1983 0.4394 -0.6576 416.675 374.397 390.838
"1207" 5600203 1 1 0 6 0 -1.7421 0.2705 -0.5707 0.5949 -1.2743 0.3241 0.2907 0.9087 -0.4961 1.1793 2.1837 1.1933 -0.7074 1.0346 498.006 548.746 438.2
"1209" 5600266 1 2 3 4 0 0.11 0.2705 0.571 -0.0288 -1.0583 -0.5002 0.2308 -0.7172 -0.7708 -0.6853 -0.2794 -1.007 -0.9306 -0.6576 581.995 536.03 561.129
"1213" 5600085 0 1 0 5 0 -1.1538 0.8232 -0.9792 -0.4342 -0.7622 0.3018 -0.7823 0.1142 -1.8696 1.1793 0.7476 -0.0179 -0.3673 0.6364 573.935 541.097 520.989
"1214" 5600219 0 1 0 6 0 0.0995 0.2705 -0.733 -0.687 -0.8109 0.3241 -0.7823 1.2472 1.8415 1.1793 0.277 1.3984 -1.1176 -0.6576 537.913 547.432 510.683
"1217" 5600082 1 1 0 6 0 -1.9715 0.2705 2.0054 -0.687 -0.4531 -0.3184 0.2907 0.3834 -0.7097 0.1806 0.7891 0.9361 1.1327 -1.0657 616.965 553.406 546.438
"1218" 5600226 1 1 2 6 1 0.0674 0.7192 0.1956 0.4637 -0.0614 -0.9879 1.4812 -1.1077 -1.8696 0.0477 -0.5318 0.3819 -0.2023 -0.6576 367.07 398.543 429.06
"1219" 5600085 0 1 0 6 0 -0.0872 -0.7816 -0.5707 -0.13 -0.0614 0.0348 -0.7823 0.5458 1.8415 1.1793 -0.742 0.4542 -0.7074 1.0346 626.13 621.436 605.822
"1221" 5600167 1 1 0 5 0 -1.2321 -0.8863 0.571 0.052 2.3693 0.6818 -0.7823 0.2519 -1.8696 1.1793 0.6877 0.3041 -0.9734 1.0346 551.459 587.124 548.951
"1222" 5600236 1 2 0 3 0 -1.1285 0.2705 -0.2661 -1.1858 -0.0614 -0.3184 -0.7823 -0.177 -1.2782 0.0477 0.2883 -0.3929 -0.3971 -0.6576 483.716 425.549 474.285
"1224" 5600130 1 1 0 6 1 -2.7114 1.6524 -0.2661 0.052 -1.321 -0.4415 -0.7823 1.0427 0.171 1.1793 2.0073 1.0196 -0.2023 -0.6576 527.264 427.151 417.256
"1225" 5600219 0 1 0 6 0 1.0781 0.8232 -0.8279 0.4637 -1.321 -0.9331 0.7703 1.0109 0.7679 1.1793 0.5723 1.4149 -1.7949 -1.292 576.337 498.069 590.12
"1226" 5600014 1 1 1 4 0 -1.9715 0.2705 -0.9792 -0.9295 -0.8109 0.1935 0.8615 0.2406 -0.893 -1.1167 0.6776 -0.2326 -1.5447 -0.6576 468.107 475.002 533.691
"1227" 5600034 1 1 0 5 0 1.7513 -1.272 -0.6888 0.052 -0.8382 -0.3004 -0.7823 2.1091 1.8415 1.1793 1.4619 1.09 -0.3172 -0.6576 578.503 645.635 620.731
"1232" 5600022 1 1 1 6 1 0.2846 0.2705 -2.345 -1.1858 -0.3761 -1.4074 -0.7823 0.648 1.8415 1.1793 -0.6074 0.1598 -0.5575 0.3622 522.998 458.843 536.302
"1236" 5600115 1 1 0 6 0 -1.9715 0.2705 2.0054 -1.059 -0.0614 0.3018 0.8615 1.2361 0.7679 1.1793 0.9141 1.2994 -1.3345 0.3622 705.538 633.194 610.419
"1237" 5600023 1 1 0 6 0 0.0127 -0.4021 -0.9792 0.052 -0.0614 -0.3184 0.2907 0.4491 1.1392 1.1793 -0.6279 1.0018 -0.7769 0.2127 626.797 672.669 682.039
"1238" 5600109 1 2 2 6 1 -1.0279 1.1361 0.1956 1.3423 0.3858 0.8801 0.2907 0.5095 0.311 1.1793 0.4154 -0.1209 0.0079 -0.67 366.303 328.441 356.332
"1239" 5600046 1 1 0 6 0 -1.1538 0.2705 -0.9792 -1.4242 0.7251 0.3241 -0.7823 0.6156 0.311 0.0477 0.3377 0.7634 -0.7366 -0.6576 605.997 604.522 550.192
"1241" 5600256 1 1 0 4 1 -0.4423 0.2705 -0.733 -0.6133 -0.4684 0.3241 -0.7823 -0.4891 -0.893 -0.9779 -0.2307 -0.3263 1.314 -0.6576 523.674 412.421 482.85
"1242" 5600204 0 1 1 4 0 -2.7114 3.0064 -0.2047 1.8905 -1.4711 -0.7821 -0.7823 -1.1993 -1.8696 0.0477 -0.7862 -0.8151 1.314 -1.0657 484.683 483.119 424.333
"1243" 5600294 1 1 0 6 1 -1.0279 1.0453 0.2653 -0.3799 -0.4684 -0.3086 1.2327 0.9217 0.9533 1.1793 0.4017 0.6969 0.2148 -1.3914 427.248 437.204 479.564
"1249" 5600022 1 1 0 5 1 -0.9434 0.7192 -0.0326 0.4637 -0.4684 0.1935 1.1928 1.4533 1.3903 1.1793 0.9307 1.0348 -0.5683 -0.6576 392.164 377.658 421.583
"1253" 5600068 1 1 1 6 1 -0.3087 0.2705 -0.733 0.8207 -0.8109 -0.3184 0.7703 0.875 1.1392 -1.0118 0.8472 1.2409 0.0483 1.0346 534.879 451.727 446.327
"1256" 5600146 1 2 2 6 0 -0.2704 1.6524 -0.9792 0.5949 -0.1244 -0.4586 0.7294 0.2184 -0.5946 1.1793 0.3007 0.3993 -1.2881 -0.6576 451.649 403.631 434.16
"1258" 5600200 1 1 0 6 0 -0.1542 0.2705 0.7871 -0.4342 -0.0614 0.6818 1.2618 1.0692 0.9533 0.0477 1.0331 1.1545 0.2485 0.6402 644.502 711.771 650.492
"1259" 5600133 0 1 0 4 0 -0.5568 3.0064 0.3709 1.0109 -0.8738 -1.3242 0.7703 0.4692 -0.1552 -1.3943 1.4763 -0.2351 -0.4377 -0.6576 426.246 390.813 453.679
"1260" 5600026 0 1 0 6 0 0.2999 -0.7816 1.2643 -0.687 0.3858 0.6818 -0.7823 0.3841 0.0181 0.6763 0.4076 0.8198 1.314 1.0346 685.692 656.563 620.417
"1261" 5600265 1 1 0 4 0 -0.5244 0.2705 0.1956 -1.8939 0.0018 0.9782 -0.7823 0.2002 -0.229 1.1793 0.313 -0.7386 -0.2023 1.0346 558.938 494.584 568.807
"1262" 5600038 0 2 2 4 0 -0.4423 0.8232 0.1956 0.4637 -0.0614 -1.2394 -0.7823 -0.2848 -0.2704 -0.5492 0.2441 -0.4407 0.7015 -0.6576 362.762 295.727 305.408
"1263" 5600226 0 3 2 6 0 -0.8407 0.2705 0.1956 0.5949 0.4392 -0.1562 -0.7823 -0.4676 -1.8696 0.0477 -0.0589 -0.4342 -0.8905 0.2127 525.507 463.721 480.683
"1265" 5600061 0 1 0 6 0 -1.1285 1.4885 -0.2047 0.052 -1.0974 0.4909 -0.7823 2.3929 1.8415 0.1806 2.6216 1.0859 0.7628 1.0346 435.743 405.047 447.003
"1268" 5600109 1 1 0 4 1 -0.7077 -0.3034 1.2643 0.5949 -1.0884 0.3281 0.8233 0.4913 0.6026 0.0477 0.2438 -0.4628 0.2048 1.0346 441.357 511.058 492.064
"1270" 5600130 1 1 0 6 0 2.0787 1.2958 1.1811 -0.687 -0.0614 -0.0939 0.7703 0.5792 1.8415 0.0477 -0.5351 1.0538 0.7015 1.0346 581.154 541.338 563.143
"1273" 5600229 1 1 1 4 0 -1.0967 0.2705 -0.9792 -0.3799 0.4152 0.3018 -0.7823 -0.3016 -0.7708 -0.1357 0.0058 -0.1086 1.314 0.2127 514.27 501.246 498.279
"1278" 5600178 1 1 0 6 0 -1.0279 0.7192 -0.5707 -0.687 -0.0614 0.4766 -0.7823 -0.2484 -0.4961 -0.8079 0.0263 -0.1494 -0.7074 -0.6576 558.497 548.291 582.726
"1279" 5600266 1 1 1 4 0 -0.9016 0.2705 -0.4112 -0.13 -0.4531 0.3241 -0.7823 0.9893 1.1392 1.1793 0.8274 -0.3597 0.7628 -0.6576 546.921 437.259 513.433
"1282" 5600109 0 3 2 0 0 -0.2704 0.2705 -0.9792 -1.4242 0.4152 -0.3184 -0.7823 -0.8032 -0.7097 1.1793 -0.8863 -2.7488 -0.2023 -0.6576 569.969 577.523 549.451
"1287" 5600174 1 1 0 4 1 -1.1285 -1.272 0.1956 -0.687 -0.1433 0.0348 -0.7823 -0.2772 -0.7097 1.1793 -0.086 -1.0081 0.7015 1.0346 539.642 426.701 470.625
"1289" 5600234 1 1 0 6 0 -0.9873 1.1904 -1.3427 -0.687 -0.8382 -0.9286 1.203 1.0548 0.7679 0.0477 0.7852 1.4927 -0.5488 -0.6576 569.834 480.797 534.074
"1290" 5600120 1 3 0 6 0 -0.5262 0.2705 0.1956 -0.3799 -0.0614 0.1935 0.2907 0.607 0.311 -0.6853 0.909 1.169 -0.1206 0.6364 502.603 469.15 560.052
"1294" 5600057 1 3 3 2 0 -0.5581 1.6524 -0.9792 -1.8939 1.217 0.0928 1.1928 -0.072 0.4984 -0.6853 -0.2267 -1.341 -0.8998 -0.6576 394.958 396.015 355.254
"1298" 5600001 0 1 0 4 0 -0.5262 0.2705 -0.2661 -0.687 -1.3068 -0.5582 0.2907 -0.6052 -0.7708 0.0477 -0.2264 -0.9525 -0.7074 -0.6576 406.72 392.419 381.487
"1299" 5600182 0 1 0 6 1 0.0446 2.2893 0.1956 0.2201 1.0615 0.1589 1.1625 -0.6772 -1.2782 -0.4903 -0.0908 -0.6576 -0.5575 0.6402 392.392 398.868 335.313
"1305" 5600255 0 1 0 6 0 -1.9715 0.2705 0.1956 -0.7985 -0.0614 1.4903 -0.7823 -0.2219 -0.5946 -0.4903 -0.1468 -0.4036 0.1718 -1.0657 459.506 355.5 396.022
"1307" 5600263 0 1 1 4 0 -0.5831 0.2705 -0.6888 -0.5722 0.7251 -0.3184 0.7294 0.0925 0.0558 -0.4903 0.2047 -0.6094 -0.8692 -0.9242 566.225 491.869 506.134
"1308" 5600030 0 1 0 3 0 -1.9715 0.8232 -0.4112 -0.4342 -0.0614 -0.3184 0.8233 0.4052 -0.4961 1.1793 0.5486 -0.7193 -0.3971 0.0116 525.986 452.158 484.338
"1310" 5600256 1 3 0 4 0 -0.7553 -1.272 1.2643 0.1097 1.1262 0.0348 -0.7823 -0.726 -1.8696 -0.5668 0.0646 -0.8937 1.314 0.2127 590.003 529.069 517.81
"1311" 5600183 1 1 1 4 0 -2.7114 -1.272 2.0054 -0.4342 0.8496 -0.2495 0.8233 0.3409 0.3668 -0.5089 0.4289 -0.0259 -0.8905 1.0346 649.581 594.617 552.026
"1316" 5600190 1 1 0 6 0 -1.3532 0.8232 -0.9792 -0.3799 -0.0614 -1.1453 0.2907 -0.3557 -0.4961 0.1806 -0.2118 0.0264 -0.2023 0.3622 530.05 510.859 540.392
"1317" 5600107 1 1 0 6 0 -1.352 0.2705 -0.5707 -0.687 -0.0614 0.3241 -0.7823 -0.4942 -1.8696 0.2646 -0.2681 -0.3502 1.314 -0.6576 650.057 654.987 618.007
"1318" 5600109 0 2 2 5 1 0.5915 -1.272 -1.1309 -1.4242 0.0501 0.4951 -0.7823 0.1512 0.6026 -0.4903 0.1278 -0.3578 0.7628 0.5029 478.828 458.315 482.454
"1319" 5600140 1 1 1 6 0 -1.2014 -1.272 1.1811 -0.0845 0.7617 -0.3184 -0.7823 1.1631 0.7679 1.1793 1.1525 1.4137 0.0405 1.0346 652.445 568.643 612.485
"1320" 5600282 0 2 2 6 1 0.6575 3.0064 -0.5707 -0.3799 0.0691 -0.1182 -0.7823 -0.1501 -0.4463 -1.3835 0.7047 -2.4724 -0.7366 0.2169 347.529 343.735 279.424
"1323" 5600082 0 1 0 6 0 -0.8415 -1.272 -0.2661 -0.687 -0.5176 0.6818 -0.7823 0.0175 0.171 0.1806 -0.0729 -0.0418 -0.6587 -0.6576 655.624 627.657 607.194
"1324" 5600174 1 2 0 2 1 -0.2704 0.2705 0.1956 -0.687 -0.0614 -0.3184 -0.7823 0.0398 -0.893 -0.4903 0.6618 -1.1348 1.314 -0.6576 437.876 444.694 423.965
"1327" 5600233 1 1 0 5 0 -0.5262 0.2705 0.1244 0.4637 -0.5171 -0.4415 0.8233 0.2148 -0.0753 1.1793 -0.2364 -0.2556 -0.7074 -0.6576 619.968 625.044 658.355
"1331" 5600080 1 1 0 6 0 0.0127 0.2705 -0.5707 -0.2006 -0.8109 -0.3184 0.8233 2.3881 1.8415 1.1793 1.2815 1.7845 -0.6986 -0.6576 625.039 630.872 694.749
"1334" 5600004 0 1 0 4 1 0.5046 0.7192 -0.5707 0.052 -1.0974 0.0075 -0.7823 -0.1622 -1.8696 1.1793 0.2008 -0.272 -0.0348 -0.6576 514.232 523.746 529.456
"1338" 5600219 0 1 0 6 0 -0.1542 -1.272 -0.6888 -0.2006 -0.4957 0.6818 0.2907 0.9958 0.421 1.1793 1.279 0.9626 0.039 1.0346 670.104 740.138 724.623
"1341" 5600204 0 1 0 4 0 -1.9715 2.0692 -0.733 -1.1858 0.3444 1.4903 -0.7823 0.3224 -0.1552 -0.8243 1.8259 0.3658 -0.1206 1.0346 482.192 395.315 416.706
"1343" 5600066 0 1 0 6 0 -2.7114 0.2705 -0.2661 -1.8939 -0.5176 -0.3489 -0.7823 0.647 -0.4961 -0.1357 1.7183 1.0855 -0.5488 0.6364 571.689 613.148 644.796
