"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
20800001;0;1;0;6;0;-0.3498;-0.3184;-0.7823;1.5217;1.0528;1.1793;1.3832;1.3042;-1.3345;1.0346;2;135;315;180;396.943;320.519;366.807;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;1;0;6;0;-0.2006;0.8801;0.8615;-0.16;-0.1113;-0.8243;0.8468;0.7362;-0.9734;1.0346;1;225;270;225;571.001;496.808;518.04;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;2;0;6;0;0.052;0.6862;-0.7823;0.7148;0.7448;1.1793;0.6844;0.8925;0.7628;1.0346;1;540;540;270;529;554.579;520.353;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;1;0;5;0;0.1097;-0.2897;-0.7823;-0.7378;-1.8222;1.1793;0.0342;-0.2417;-0.5575;-0.6576;1;135;225;135;432.664;509.723;487.18;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;1;0;6;0;1.8905;0.1853;-0.7823;1.3855;0.9378;1.1793;1.256;1.457;0.039;0.6402;1;225;315;180;545.061;676.666;712.922;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;-0.9823;0.6862;-0.7823;0.852;0.7306;1.1793;0.7532;1.0532;1.314;1.0346;0;360;420;300;643.943;678.603;652.317;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;1;0;6;0;-0.13;-0.4509;0.2907;0.8743;1.2462;1.1793;-0.1959;1.2915;-0.4377;1.0346;2;225;315;225;579.62;677.469;677.242;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;5;0;-0.3799;0.1997;0.2907;1.1332;1.2462;1.1793;0.8668;1.1097;-0.2441;0.6402;0;225;270;135;528.953;535.452;546.248;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;-0.4342;0.9517;-0.7823;0.1986;0.3053;0.0477;0.223;0.9547;0.039;-0.6576;0;240;360;180;617.96;577.259;597.443;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;1;0;5;0;1.8905;-0.3184;-0.7823;-0.6054;-1.8222;-0.8243;0.8869;-0.5589;-0.0554;0.3622;0;360;450;270;476.246;478.032;424.136;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;0;2;2;5;0;0.4637;-0.5635;0.2907;0.0408;-0.0044;1.1793;-0.3192;-0.3475;0.7015;1.0346;1;225;315;180;566.391;553.757;551.982;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;-0.687;2.7249;-0.7823;0.5371;0.0479;1.1793;1.3948;1.0158;1.314;-0.6576;0;225;270;180;570.446;587.508;556.652;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;0.4637;2.7249;0.8233;0.7913;0.5005;1.1793;0.4186;0.9923;-1.1481;1.0346;0;270;360;90;467.9;344.507;351.485;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;-0.13;-0.6693;0.1462;-0.016;-0.2917;1.1793;0.5278;-0.1438;-0.2023;-0.6576;2;300;300;180;540.248;454.42;496.757;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;1.4083;0.4458;1.4812;1.2975;1.0528;1.1793;1.1748;1.1437;-0.6262;-1.1847;2;540;630;540;620.072;558.11;511.034;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;-0.9823;-0.5635;0.2907;0.6972;0.426;0.2646;1.0186;0.7201;-0.5575;-1.0657;1;270;360;225;650.733;680.083;687.767;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800001;1;1;0;6;0;-0.9295;0.0589;-0.7823;-0.0446;-0.5184;1.1793;0.1092;0.4522;-0.3971;-0.6576;1;270;360;270;539.06;480.354;515.846;23;15.7833;-0.2805;0.43;0.1945;-0.5968
20800006;1;1;0;6;0;-0.13;-0.3895;-0.7823;0.9226;0.2856;1.1793;1.2004;1.1991;0.385;0.2169;0;225;270;135;584.953;500.026;498.508;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;1;1;0;6;0;-0.4342;0.3241;-0.7823;0.5908;0.2856;0.0477;1.1106;0.9103;0.1924;-0.6576;0;270;315;180;513.393;523.413;464.385;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;0;1;0;3;0;1.8905;-0.5582;-0.7823;-0.542;-0.7352;1.1793;0.0575;-1.0434;0.039;-0.6576;1;180;360;270;486.591;505.332;500.562;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;1;1;0;6;1;0.052;1.4903;-0.7823;-0.0905;0.3294;0.0477;0.8502;-0.2747;-0.3673;-0.6576;0;250;300;150;469.862;346.544;358.869;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;1;1;0;6;0;-0.3498;1.4326;-0.7823;0.7813;0.1762;1.1793;1.119;0.9909;1.314;0.5029;0;180;360;180;651.132;655.033;682.683;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;0;1;0;6;0;0.4637;-0.8336;0.2907;0.1586;-0.5184;0.0477;1.1353;0.7274;0.3485;-0.6576;0;440;880;440;505.31;537.975;469.578;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;1;1;2;6;0;-0.2006;0.6818;0.2907;0.5169;0.2002;1.1793;1.0559;0.1623;0.7628;0.6402;0;180;360;180;515.468;551.683;564.839;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;1;1;0;6;0;-0.4342;-0.4509;0.8615;0.4594;0.378;0.031;0.263;0.8547;0.7628;-0.6576;2;180;360;180;693.14;612.485;672.42;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;0;1;0;6;0;0.1097;-0.4415;0.7703;0.9295;0.5005;1.1793;1.3761;1.0537;-0.9734;-0.6576;0;180;360;180;505.904;521.767;446.041;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800006;1;1;0;6;0;-0.687;0.3241;0.2907;0.5209;0.0279;1.1793;1.0883;1.2075;-0.2023;-0.6576;0;180;360;180;629.137;638.645;613.339;13;21.4444;-1.4212;-1.4551;-0.3176;-0.9463
20800007;1;1;2;6;0;0.052;0.0716;0.7703;-0.7644;-1.8222;1.1793;-0.0153;0.3368;-1.1176;-0.6576;1;240;300;120;569.671;575.37;545.854;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;5;0;-0.7592;-0.4371;1.1928;-0.3228;-0.8391;-1.2622;0.958;-0.5313;-0.7769;0.2169;0;240;240;240;534.828;533.449;574.585;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;5;0;0.1097;-0.4935;1.203;-0.6854;-1.8222;0.1806;0.1889;-0.1116;-2.7106;1.0346;1;180;300;180;478.884;522.688;555.412;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;0;1;2;6;0;-0.4678;-0.7062;2.1088;-0.5245;-0.7352;0.1806;0.9084;-0.1781;-0.7857;-1.5847;0;240;420;180;454.78;327.597;293.751;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;6;1;-0.13;-1.1224;1.1928;-0.4577;-0.7352;0.1806;0.2318;0.3092;-0.2023;-0.6576;2;240;180;120;523.267;476.776;557.513;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;0;1;0;5;0;0.052;-0.7386;0.2907;0.844;0.426;1.1793;1.4382;1.3856;1.314;1.0346;0;300;480;360;535.94;624.052;594.733;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;2;0;3;0;-0.687;-0.1562;-0.7823;-1.4366;-1.8222;-0.9779;0.0962;-1.2053;0.385;-1.5824;0;240;420;240;480.135;474.776;462.123;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;0;1;0;6;0;-0.13;-0.5582;0.2907;-1.5264;-0.7352;-1.3001;-0.4103;-0.3123;-0.7074;-0.6576;1;240;420;240;475.299;461.394;463.683;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;6;0;0.8207;-0.6913;1.1211;-1.0176;-1.8222;-1.3873;0.5459;-0.5237;-0.9734;-1.0657;0;165;275;110;621.63;533.429;565.369;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;0;1;0;6;0;-0.3799;-1.0669;-0.7823;0.5325;-0.166;0.0477;1.6469;0.4023;1.314;-2.4468;0;300;360;120;327.371;294.523;364.766;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;0;1;2;5;0;0.4637;-0.9026;1.4454;-0.5575;-0.8391;-1.1443;1.422;-0.4805;0.4394;-0.6576;2;150;250;150;449.723;409.793;402.789;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;2;0;-0.4342;-0.2062;-0.7823;0.5332;0.6628;0.0477;1.0987;-1.0376;-0.3673;1.0346;0;240;480;300;480.214;416.539;403.001;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;6;0;-0.4342;0.6818;-0.7823;0.9089;0.8489;1.1793;1.4574;0.8875;-0.2023;-1.0691;0;180;300;120;439.788;446.634;469.713;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;0;2;0;6;0;0.1097;-0.3122;-0.7823;-0.8652;-0.7352;-1.3873;0.7242;0.3359;-0.1667;0.3622;1;300;360;120;353.006;359.715;374.036;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800007;1;1;0;4;0;-0.687;0.9517;-0.7823;0.0181;-0.2562;1.1793;0.6866;-0.5415;-0.3673;-0.6576;1;350;490;140;446.594;539.185;420.121;23;10.5088;-1.4212;0.43;1.0522;0.1104
20800009;0;1;0;6;0;1.1422;0.3018;-0.7823;0.5799;0.342;1.1793;1.9896;1.0541;1.314;1.0346;1;240;300;240;494.835;556.372;506.911;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;2;6;0;1.8905;-0.6036;1.2618;-0.1257;-0.2562;-0.8449;0.7532;0.7555;1.314;1.0346;0;240;360;120;617.895;541.084;516.033;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;-0.3799;-0.3184;1.1625;1.1381;0.378;1.1793;1.5631;1.1837;-1.8485;1.0346;0;240;360;300;588.707;562.309;553.19;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;5;0;-0.13;0.3241;-0.7823;0.4819;0.0479;1.1793;1.6862;0.8533;0.1597;-0.6576;1;240;300;240;625.403;626.544;604.215;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;-0.3799;0.3018;0.8615;0.008;-0.1113;-0.4903;0.8519;0.6637;1.314;-0.6576;0;300;360;300;512.811;513.422;454.735;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;-0.687;-0.4415;0.1462;0.6408;0.8489;0.1806;0.7563;1.1927;0.6259;-0.6576;1;240;360;300;611.056;649.278;600.794;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;-0.687;0.6818;0.2907;1.2811;0.9378;1.1793;1.0036;1.1996;0.7015;1.0346;1;220;330;275;634.79;682.674;720.63;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;-0.4342;0.6818;-0.7823;0.3688;-0.5184;0.031;1.3832;0.9156;1.314;1.0346;0;240;360;180;488.254;422.764;399.537;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;4;0;-0.4342;0.6818;-0.7823;0.265;0.0479;1.1793;0.9301;-0.2143;0.1597;-0.6576;0;240;360;180;489.593;431.488;425.04;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;0.052;-0.3184;0.7703;-0.0049;-1.8222;0.0477;1.1529;0.469;0.385;-0.6576;1;240;360;300;562.665;489.675;525.243;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;5;0;0.4637;-0.9879;0.1462;0.1419;0.3984;-0.8243;0.8951;0.6024;-0.2533;-0.6576;0;240;360;240;552.324;513.208;510.331;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;0.052;0.3281;-0.7823;0.0213;-0.3465;1.1793;0.6315;0.6693;-0.2023;1.0346;1;240;360;240;488.092;482.221;468.979;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;-1.1597;2.7249;-0.7823;0.9624;0.1762;1.1793;1.5631;1.216;0.6259;1.0346;0;240;360;240;578.221;593.136;566.877;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;0.052;-1.8695;-0.7823;1.9484;0.9378;1.1793;3.0396;1.5361;-0.3172;1.0346;0;240;360;120;456.77;478.688;426.304;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;-0.687;0.3241;0.2907;-0.3446;-0.2562;1.1793;0.2102;-0.3822;0.061;-0.6576;1;240;360;180;655.209;524.175;597.318;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;6;0;-0.3799;0.9517;0.8615;1.534;1.2462;1.1793;1.256;1.3418;1.314;1.0346;0;300;360;240;525.285;596.221;552.196;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;3;2;6;0;1.8905;-0.7564;-0.7823;-0.0995;0.2856;-1.5532;0.263;0.9449;1.314;1.0346;2;240;300;240;521.959;451.87;420.227;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;-0.687;-0.9351;1.1928;-0.5727;-0.7352;0.0477;0.9084;0.1496;-0.7857;-1.3914;0;300;480;300;453.292;525.709;483.798;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;-0.3009;0.6818;-0.7823;0.8409;0.426;1.1793;0.9649;1.2773;-0.3673;0.2169;0;300;300;120;615.514;556.745;612.766;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;1;1;0;5;0;-0.687;-0.0358;-0.7823;1.1684;0.5861;1.1793;1.7318;0.9655;-0.5683;-0.6576;0;240;360;480;541.308;404.733;429.901;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800009;0;1;0;6;0;0.4637;0.4893;-0.7823;-0.7128;-1.8222;-0.3792;0.9469;-0.2389;1.314;1.0346;1;240;360;120;423.311;444.367;377.291;23;17.3247;-0.2376;-0.5869;-0.335;0.4436
20800010;1;1;0;5;0;-0.7592;-0.3184;-0.7823;0.5678;0.5011;-0.4903;1.4574;-0.1729;1.314;0.2169;0;270;315;180;574.594;639.195;633.018;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;-0.0845;-0.445;0.2907;0.4868;-0.1113;1.1793;1.256;0.8663;0.385;-0.6576;0;225;315;225;511.811;540.768;499.95;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;5;0;1.4083;1.4326;0.8233;0.7544;0.342;1.1793;1.5393;0.4695;0.3485;1.0346;0;225;315;270;578.856;504.645;524.35;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;-0.687;2.7249;-0.7823;1.0658;0.426;1.1793;1.5092;1.2598;1.314;1.0346;1;225;315;225;646.751;678.601;658.539;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;-0.7592;0.6818;-0.7823;0.202;-0.8391;1.1793;1.0186;0.8753;-0.9514;-0.6576;0;360;585;225;615.947;552.747;613.809;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;0.052;-0.3184;0.2907;0.422;0.1762;1.1793;0.6593;0.8389;-0.2744;1.0346;0;270;405;225;584.168;595.322;528.101;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;-0.687;0.6818;0.2308;-0.2047;-0.5184;0.0477;0.6335;-0.2679;-0.5575;1.0346;0;270;315;225;443.469;395.075;416.208;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;1.8905;-0.3184;-0.7823;-1.2644;-1.8222;-0.8243;-0.011;0.3355;0.385;1.0346;2;225;315;225;483.121;534.933;452.217;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;0.4637;0.4846;-0.7823;0.4039;0.0479;1.1793;1.3265;1.2123;0.385;0.6402;0;280;320;160;635.119;628.531;631.265;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;1.8905;0.4986;1.2618;-1.0244;-1.8222;-1.2622;1.0018;0.4596;0.7628;-2.0819;1;200;350;250;354.693;472.708;421.453;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;5;0;0.9109;0.5166;0.2308;-0.2278;-0.6853;1.1793;0.8396;0.1011;-0.1719;1.0346;1;225;315;225;515.263;549.104;434.087;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;3;0;-0.687;2.7249;-0.7823;-0.4936;-0.5184;-1.4682;0.9967;-0.4122;-0.2441;-0.6576;1;225;315;225;408.332;346.072;404.277;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;-0.687;1.4903;-0.7823;1.1304;0.8489;1.1793;1.5393;0.3733;-1.1481;-0.6576;0;315;450;225;446.916;361.586;330.995;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;-0.9823;1.4685;-0.7823;0.0667;-0.5942;-0.3487;1.0186;0.3461;-0.0037;-0.6576;0;270;315;225;507.132;367.33;401.684;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;1.4083;0.3018;0.2907;0.5689;0.342;0.2646;1.88;0.9523;-1.0266;1.0346;0;225;315;180;424.878;429.403;368.448;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;0.052;1.4903;-0.7823;0.0755;-1.2045;0.2646;0.6918;0.503;0.3485;1.0346;0;180;360;225;389.905;496.679;392.773;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;0.4637;0.3241;-0.7823;0.5268;-0.1113;1.1793;1.5631;0.8129;-1.1481;-0.6576;0;180;360;225;492.177;469.656;507.256;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;1.0671;-0.5552;0.7703;-0.1568;-0.1113;-1.2049;1.0987;0.4687;-0.1719;0.0116;0;100;140;120;418.017;482.979;403.237;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;-0.2006;-0.0553;0.7703;0.189;-0.3465;0.1806;0.6211;1.1213;-0.0037;0.2169;0;315;315;225;569.183;599.291;538.767;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;2;6;0;0.4637;0.4846;1.1625;1.4932;1.0528;-0.3792;1.2657;1.5441;-0.5973;1.0346;1;225;315;180;509.454;509.859;474.176;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;1;1;0;6;0;-1.4869;-0.5635;-0.7823;0.702;0.426;1.1793;1.5393;1.1902;0.385;-2.4468;0;225;270;225;545.611;521.814;569.269;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800010;0;1;0;6;0;-0.687;-0.3184;-0.7823;-0.7356;-1.8222;-0.3487;0.4467;0.3802;1.314;-0.6576;0;360;360;225;553.801;467.024;464.508;23;13.0233;-0.2376;-1.4551;-0.7912;0.0698
20800011;0;1;0;6;0;0.3335;2.7249;0.2907;1.3555;1.0528;1.1793;1.2144;1.3776;1.314;1.0346;0;300;300;300;565.673;636.049;523.727;13;10.4828;0.1;0.6551;-0.7912;0.1104
20800011;0;1;0;6;0;-0.13;1.4326;-0.7823;1.4674;1.2462;1.1793;1.3587;1.4297;0.1597;-0.6576;0;240;240;180;599.563;605.401;518.088;13;10.4828;0.1;0.6551;-0.7912;0.1104
20800011;0;1;0;6;0;-0.2006;2.7249;-0.7823;1.7438;1.2462;1.1793;1.4278;1.6595;0.2485;1.0346;0;280;280;280;578.267;668.605;697.319;13;10.4828;0.1;0.6551;-0.7912;0.1104
20800011;0;1;0;5;0;1.3423;1.4326;-0.7823;0.5743;-0.1956;0.1806;1.5631;0.6628;-0.2023;0.2127;0;390;390;390;662.905;665.057;616.706;13;10.4828;0.1;0.6551;-0.7912;0.1104
20800011;0;1;0;6;0;1.3423;0.472;0.2907;2.867;1.2462;1.1793;2.148;1.9728;0.385;0.2169;0;350;350;280;598.653;652.503;604.695;13;10.4828;0.1;0.6551;-0.7912;0.1104
20800011;0;1;0;6;0;0.4637;0.3241;0.2907;2.0537;0.9378;1.1793;1.6765;1.6778;-0.2023;1.0346;0;600;600;360;569.224;557.6;612.248;13;10.4828;0.1;0.6551;-0.7912;0.1104
20800012;1;3;2;2;0;-0.687;0.0348;-0.7823;-1.3448;-1.8222;0.0477;-0.73;-1.9408;-0.1206;-0.6576;1;240;360;240;524.541;397.553;448.839;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;4;0;0.1097;2.7249;-0.7823;0.1628;-0.166;0.0477;0.8668;0.2983;1.314;1.0346;0;275;385;110;469.327;435.074;444.758;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;6;0;0.4637;0.6713;0.2907;0.0317;-1.2045;1.1793;0.3514;-0.1469;1.314;0.2169;0;360;420;180;519.968;500.182;562.657;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;2;0;0.8207;0.4951;0.2907;0.2034;-0.1956;-0.7412;1.1751;-1.0961;0.7015;-0.6576;2;240;300;300;336.083;352.891;332.197;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;5;0;-1.8939;0.3378;-0.7823;0.9073;0.8834;0.0477;0.8134;-0.106;0.6259;1.0346;0;300;360;180;652.92;538.394;589.339;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;5;0;0.4637;-0.1939;0.7703;0.8074;0.426;0.0477;1.5092;0.5386;1.314;-0.6576;0;300;300;240;379.853;386.568;336.204;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;4;0;-0.4342;0.0577;0.8615;0.2376;0.0479;1.1793;1.0831;-0.7771;-1.6385;-0.6576;1;480;600;120;516.337;405.405;338.955;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;5;0;-0.687;-0.3184;0.2907;-0.2849;-0.2562;0.0477;0.9084;-0.5439;0.6259;-0.6576;2;240;300;240;451.317;457.216;402.239;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;1.8905;-1.4101;1.1211;0.5699;0.1762;1.1793;0.6211;1.0499;0.2148;-0.6576;2;420;600;240;565.227;629.239;613.832;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;0.4637;-0.3184;-0.7823;-0.4507;-0.7352;1.1793;0.5168;0.618;-0.2023;0.6402;0;240;360;180;502.434;448.196;387.4;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;-0.2006;-0.3184;0.2907;0.063;-0.8391;1.1793;1.0915;0.4528;-0.3562;-0.6576;1;300;360;180;439.69;493.256;508.99;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;6;1;0.8794;0.3361;-0.7823;0.3965;0.0753;0.2646;1.6228;0.3546;0.385;-1.0657;1;420;480;300;367.228;383.664;373.206;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;3;2;0;0;0.4637;0.1008;0.1462;-0.7306;0.2754;1.1793;-0.4961;-2.7181;0.1597;0.3622;2;150;150;75;359.907;358.119;262.802;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;6;0;-0.7592;-0.763;1.1928;0.8188;0.5005;1.1793;1.0036;0.7019;-1.2443;1.0346;0;270;315;135;519.065;542.827;510.897;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;1;-1.1597;2.7249;-0.7823;0.7069;0.5005;1.1793;0.9598;0.1449;-1.1965;1.0346;2;240;240;240;518.418;488.954;420.822;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;0.4637;0.6818;0.2907;0.0482;-0.6853;-0.4903;1.3606;0.2072;-1.1429;1.0346;0;300;360;300;415.621;434.968;396.788;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;-0.4342;0.3361;-0.7823;-0.128;-0.6853;-0.3792;1.0288;-0.1602;-0.2023;-0.6576;1;300;360;180;412.318;421.054;367.342;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;1.3423;-0.3184;-0.7823;0.8952;0.5698;0.2646;1.119;0.9709;-0.0348;1.0346;1;240;300;180;604.752;658.446;555.061;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;1;1;0;6;0;0.3335;0.6818;-0.7823;0.3544;0.0279;-0.8243;1.5631;0.8994;-0.1719;0.6402;1;300;300;180;369.497;306.986;320.658;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800012;0;1;0;6;0;0.052;2.7249;0.2907;0.3221;0.342;0.1806;1.2197;0.9566;0.385;1.0346;0;300;300;300;449.913;463.881;417.187;28;15.8667;0.5916;-1.4551;-0.713;-0.3064
20800013;0;1;0;6;0;1.8905;0.9517;0.2907;-0.4473;-1.8222;-0.4396;1.1616;0.5845;-1.1965;-0.6576;1;225;270;225;516.649;458.207;466.722;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;1;1;0;6;0;0.052;0.6818;-0.7823;-0.1235;-0.7352;1.1793;0.5994;0.7595;-0.2023;0.5029;1;225;315;180;375.281;469.189;462.301;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;0;1;0;6;0;0.4637;-0.4415;0.2907;0.1539;0.6529;-0.5813;0.0283;-0.2596;0.7628;-0.6576;1;225;360;180;487.259;591.316;511.206;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;0;2;0;6;0;0.052;-0.2062;1.1928;-0.3743;-0.3465;0.2646;0.0473;0.6321;-0.5973;1.0346;0;240;360;240;327.234;435.002;368.07;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;0;2;0;4;0;0.1097;-0.3184;-0.7823;0.5897;0.4657;1.1793;0.8668;0.4658;0.298;1.0346;0;360;405;180;509.847;546.893;510.802;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;1;1;0;5;0;0.052;2.7249;0.2907;-0.1446;-0.8391;0.0477;0.0827;0.4811;-0.2023;0.5029;1;180;315;180;601.329;654.962;669.917;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;0;1;0;6;0;0.4637;0.6818;-0.7823;0.1479;-0.7352;1.1793;1.4574;0.8829;-0.2023;1.0346;0;600;600;240;435.188;469.026;366.583;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
20800013;0;1;0;5;0;-0.687;0.6738;-0.7823;-0.6906;-1.8222;-0.9302;1.1188;-0.1569;-0.9734;-0.6576;0;180;225;180;478.859;442.04;407.597;18;11.3696;-1.4212;-1.4551;1.0522;-0.9463
