"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
75600027;1;2;2;0;1.1422;3.22;-0.7823;-1.0905;-0.3358;-0.1357;-1.375;-1.5522;1.314;1.0346;360;360;0;425.626;306.313;373.775;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;1;3;5;1;-1.4242;0.37;0.7703;-1.016;-1.8107;1.1793;-0.9043;-0.6389;-1.3684;1.0346;360;360;135;474.74;480.071;452.239;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;1;2;5;1;-1.8939;1.1713;-0.7823;-1.725;-1.8107;-1.3835;-1.1086;-2.7826;-1.4486;1.0346;315;270;135;365.144;362.416;379.598;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;1;2;5;1;0.8207;0.0043;-0.7823;-1.1327;-0.6937;-0.8449;-0.6383;-0.533;1.314;-2.0851;315;270;135;508.934;460.602;422.965;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;0;2;6;0;0.1097;-0.626;0.2907;-0.1096;0.1317;1.1793;-0.4315;0.3176;0.7628;0.6402;360;360;180;634.423;583.374;563.593;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;1;3;6;0;0.176;0.3939;1.1625;-0.5261;-0.3763;0.0477;-0.7079;-0.1911;-1.2781;1.0346;270;270;135;375.765;351.324;390.657;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;1;2;1;1;1.8905;-1.2714;-0.7823;-0.5784;-0.6937;1.1793;-0.8952;-2.1727;-2.7106;1.0346;300;250;150;381.045;297.398;404.951;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600027;1;2;5;0;-0.0845;0.1619;1.1211;0.6406;0.3907;1.1793;0.3649;0.3864;-0.1206;-1.1847;330;330;165;609.687;466.681;484.521;18;14.1784;2.1861;2.0976;2.3697;1.4895;-1.0542
75600028;1;2;5;1;-0.2006;-1.0013;-0.7823;-1.7037;-1.8598;-0.6853;-1.5761;-1.2862;0.385;-1.3914;480;480;240;501.832;385.001;473.847;18;15.2941;0.1312;-0.3163;0.277;-0.1274;-1.0542
75600028;1;2;6;0;0.052;0.9517;-0.7823;0.5532;0.5835;1.1793;-0.1276;0.7162;-1.1481;0.2127;450;90;270;653.375;600.225;649.414;18;15.2941;0.1312;-0.3163;0.277;-0.1274;-1.0542
75600028;1;2;6;0;-0.3799;1.4326;-0.7823;-0.8005;-0.6541;1.1793;-0.5108;-0.493;0.7015;0.5029;90;180;0;482.432;371.586;382.23;18;15.2941;0.1312;-0.3163;0.277;-0.1274;-1.0542
75600028;1;2;5;0;-0.3799;0.165;-0.7823;-1.2765;-1.8598;-1.6618;-0.3697;-0.0692;1.314;-0.6576;45;0;0;426.266;372.571;415.713;18;15.2941;0.1312;-0.3163;0.277;-0.1274;-1.0542
75600028;1;2;5;0;-0.3799;-0.0939;-0.7823;-0.7395;-0.6541;-1.0118;0.1749;-0.6086;0.385;1.0346;180;180;0;469.018;481.71;496.709;18;15.2941;0.1312;-0.3163;0.277;-0.1274;-1.0542
75600028;1;2;5;0;-0.687;-0.445;-0.7823;0.0014;-0.358;0.0477;0.17;-0.4025;-0.5973;0.6402;90;45;0;484.654;463.257;497.093;18;15.2941;0.1312;-0.3163;0.277;-0.1274;-1.0542
75600030;0;0;5;0;0.9109;2.7249;0.2907;-0.2697;0.0213;-0.6122;0.0018;-0.4606;0.2727;-1.4902;270;225;270;589.212;635.332;619.316;23;10.898;0.4292;-1.4551;-0.1522;-0.1662;-1.0238
75600030;0;2;2;0;1.8905;-1.6792;0.7703;-0.3223;-1.2227;-1.2622;0.5916;-1.413;-0.5973;-1.4886;180;180;180;621.885;601.821;536.392;23;10.898;0.4292;-1.4551;-0.1522;-0.1662;-1.0238
75600030;0;2;6;0;-0.0288;-1.4889;-0.7823;-0.0204;0.6765;-0.1357;-0.905;-0.0127;0.2148;-2.4468;360;225;225;609.523;593.085;502.581;23;10.898;0.4292;-1.4551;-0.1522;-0.1662;-1.0238
75600030;1;2;5;0;-1.4869;0.4458;-0.7823;0.4627;1.0087;1.1793;-0.3725;0.3519;1.314;1.0346;225;225;180;652.236;669.877;676.441;23;10.898;0.4292;-1.4551;-0.1522;-0.1662;-1.0238
75600032;0;2;3;1;0.1097;0.0872;0.1462;-0.3508;0.2074;-0.1357;-1.1898;-0.8462;0.385;0.2169;45;270;0;488.794;482.218;458.538;18;10.6203;1.2478;-0.614;1.4565;-0.7866;-0.4859
75600032;0;2;2;0;0.1097;0.088;-0.7823;0.1245;0.2345;1.1793;-0.1166;-1.2508;1.3411;1.0346;360;315;90;500.313;545.903;429.084;18;10.6203;1.2478;-0.614;1.4565;-0.7866;-0.4859
75600032;1;2;5;0;-1.2319;0.145;-0.7823;-0.6973;-0.7415;-0.1357;-0.5292;-0.504;-0.7074;1.0346;135;90;45;477.456;396.561;486.169;18;10.6203;1.2478;-0.614;1.4565;-0.7866;-0.4859
75600032;0;2;5;0;0.4637;-0.357;0.7703;-0.6979;-0.4999;0.0477;-1.1788;-2.0798;-0.6262;1.0346;135;180;90;591.876;500.973;544.546;18;10.6203;1.2478;-0.614;1.4565;-0.7866;-0.4859
75600032;0;2;3;0;0.4637;-0.357;-0.7823;-1.2407;-0.7415;-0.2116;-1.4328;-1.2369;0.4522;1.0346;225;225;90;409.927;449.722;365.079;18;10.6203;1.2478;-0.614;1.4565;-0.7866;-0.4859
75600033;0;2;1;0;-0.4342;0.6738;-0.7823;-1.0088;-1.2227;-1.2622;-0.3235;-2.1011;-0.0348;1.0346;180;225;135;354.094;437.567;445.815;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;5;1;-1.8939;0.4846;-0.7823;-0.8231;-0.5894;-2.2097;1.1214;-0.7299;-0.2023;-2.4468;360;225;315;440.191;371.838;337.431;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;0;2;6;0;1.1422;2.7249;-0.7823;0.0149;0.872;1.1793;-0.2964;0.2413;0.7628;0.2127;225;225;135;605.447;601.869;616.909;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;0;2;6;1;0.1097;-0.0358;-0.7823;0.0757;0.495;0.2646;-0.0886;-0.3022;-0.2327;1.0346;225;225;225;351.14;344.254;333.309;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;3;0;0;-1.4869;2.7249;-0.7823;-0.9864;-0.6541;-1.0118;-0.096;-2.6689;1.314;1.0346;225;225;360;424.772;397.147;424.925;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;0;2;1;0;-0.4342;0.1837;-0.7823;0.7049;0.1299;0.0477;1.7725;-1.2733;-0.0348;0.2127;180;225;135;384.353;362.408;413.712;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;6;0;-1.8939;0.0949;-0.7823;0.135;0.0213;-0.6853;0.5022;-0.1758;1.314;1.0346;180;180;90;485.112;470.559;401.725;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;1;0;-0.687;0.0348;0.2907;-0.3961;-1.2227;-0.6853;0.3506;-1.8414;-0.2023;-0.6576;180;225;270;492.934;383.748;402.841;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;0;2;6;0;-0.9823;-0.3261;0.7703;-0.7656;0.3897;-0.9386;-0.8348;-0.2925;0.1694;0.6364;180;225;315;444.16;417.33;391.997;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;1;0;-1.8939;2.7249;0.2907;-0.2917;0.872;1.1793;-0.8348;-2.0514;-0.7366;1.0346;180;225;135;442.045;450.966;458.462;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;0;6;0;-1.1597;-0.0358;0.1462;-0.093;-0.6541;-1.2622;1.4363;0.3988;0.7015;-1.0691;225;225;360;277.514;313.56;273.058;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;0;0;-1.2792;2.7249;0.2907;-0.1984;0.1738;1.1793;-0.3402;-2.5378;1.314;1.0346;180;180;135;512.574;481.752;516.028;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;0;1;-0.687;2.7249;-0.7823;0.8263;0.4254;1.1793;0.9072;-1.5476;0.2148;1.0346;180;225;180;487.088;518.049;537.092;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600033;1;2;2;0;-0.3288;0.6738;-0.7823;0.0104;1.0087;0.0477;-0.5266;-1.2536;1.314;1.0346;180;225;45;461.652;363.761;396.389;23;10.5484;1.529;0.8179;0.8825;0.6015;-0.6263
75600034;0;2;6;0;-0.2006;0.6818;0.2907;-0.3753;-1.8598;-0.4903;0.5953;0.2595;-0.7278;-1.3939;180;225;45;426.947;365.878;414.495;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;1;2;5;1;-0.13;-0.3586;1.1625;-1.1904;-0.5894;-0.5668;-0.7872;-1.114;-0.2116;-1.3914;360;360;90;397.987;333.845;386.882;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;0;3;6;0;0.4637;-0.2256;0.7703;-0.588;-0.1932;-1.3904;-0.3029;0.7548;-0.5973;-1.5824;180;180;135;395.816;364.426;382.537;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;1;2;5;1;1.1422;-0.9156;1.1625;-0.609;0.1731;-0.6853;-0.1551;-0.6396;0.4394;-1.1847;225;225;90;354.97;338.195;304.974;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;1;3;5;0;-0.687;2.7249;0.2907;-1.1888;-1.8598;-0.1357;-0.8009;-0.5013;-0.1512;-0.6576;225;225;135;589.707;481.158;536.862;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;0;2;6;0;-1.4869;0.1731;0.1462;0.6875;0.2126;0.0477;0.9762;0.7308;0.3485;1.0346;180;180;90;578.544;533.274;531.084;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;0;2;4;0;-1.8939;2.7249;-0.7823;0.0062;0.339;1.1793;-0.2347;-0.762;1.314;1.0346;180;135;135;304.583;393.037;388.031;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;0;2;4;0;0.4637;0.6818;-0.7823;-0.3957;-1.2227;1.1793;-0.4712;-0.9803;1.314;-1.3939;315;270;45;596.101;510.011;505.109;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600034;0;2;3;0;0.1097;2.7249;-0.7823;-0.7968;0.872;-2.049;-0.6112;-1.0591;0.2485;1.0346;135;225;135;403.044;279.983;309.167;18;9.6;-0.2376;-1.4551;-0.0384;-0.9138;0.287
75600035;0;2;6;0;-0.687;0.6818;-0.7823;-0.4533;-0.3819;-0.4903;-0.1441;-0.368;-0.7074;-0.6576;180;135;180;467.103;453.011;435.346;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;1;2;2;1;0.052;-0.5635;0.2907;-0.043;0.9524;-0.8243;-0.6097;-1.3217;0.7628;-1.9687;270;225;90;381.747;266.92;289.357;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;1;0;6;0;-1.4242;1.4685;-0.7823;-0.6204;-0.6541;0.1806;-0.0835;0.6797;0.1694;1.0346;225;225;45;629.947;560.57;574.826;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;0;2;2;0;-0.3288;0.3332;-0.7823;-0.7366;-0.6541;0.2646;-0.3885;-1.4634;-0.0014;-1.58;315;315;0;482.537;426.022;380.128;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;0;2;1;0;-1.8939;0.9423;-0.7823;-0.1993;0.872;-1.3835;-6e-04;-1.7169;-1.7803;1.0346;225;225;0;406.942;479.524;407.17;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;0;2;6;0;-0.6133;-0.7384;-0.7823;0.2448;0.6997;-0.6122;-0.2027;0.033;-0.3472;1.0346;180;180;135;396.571;404.625;296.697;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;1;2;6;1;0.4637;-1.1832;1.7669;-0.586;-0.0971;-1.5971;-0.0367;-0.2774;-0.4377;1.0346;360;180;225;280.463;317.356;375.952;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;0;3;3;0;-0.687;0.472;-0.7823;-0.859;-0.6541;-1.2263;-0.3452;-1.1428;1.314;1.0346;180;225;135;450.805;381.369;395.161;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;1;2;3;0;-1.8939;2.7249;-0.7823;-0.0344;-0.6541;0.1806;0.9491;-0.7664;1.314;-1.0691;180;180;90;453.675;413.246;352.75;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;1;3;2;1;0.4637;1.4685;-0.7823;-0.1656;-1.8598;1.1793;0.4866;-1.4225;1.314;1.0346;180;180;180;392.308;329.137;385;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;0;2;5;0;-0.0288;0.3279;0.2907;0.2621;0.0213;1.1793;0.5214;-0.284;-0.1512;0.5029;270;180;180;555.727;611.308;604.903;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;1;2;0;0;-0.2006;0.9423;-0.7823;-1.1278;-0.6541;-1.0118;-0.5408;-2.9311;-0.0348;0.6364;315;225;90;460.821;441.819;457.917;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600035;0;0;2;0;0.1097;-1.1726;0.7703;-1.4047;-0.6541;-1.5603;-0.9635;-2.0509;0.1924;-2.0819;270;225;90;466.993;479.571;530.704;18;9.2308;0.1;1.2432;-0.5632;-0.7634;0.9042
75600036;1;2;2;1;-0.4342;-0.1738;0.2907;-0.4155;-0.1052;-0.6853;0.0451;-1.4275;0.6259;1.0346;270;180;90;420.251;414.421;421.531;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;0;2;3;0;0.4637;-0.5707;-0.7823;0.0626;0.0213;-0.1357;0.2618;-0.6442;-1.6031;0.2169;225;225;180;432.153;468.266;432.755;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;0;0;2;0;-1.8939;0.6818;-0.7823;-0.9499;-1.8598;0.2646;-0.5703;-1.6653;-0.6675;1.0346;225;225;180;485.082;529.07;475.719;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;0;0;6;1;0.1097;-0.3184;0.2907;1.4321;1.1953;0.7604;0.9525;1.3968;-0.3971;1.0346;135;135;135;396.796;376.657;313.484;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;0;3;6;0;0.052;-0.993;1.1318;0.4123;1.5465;1.1793;-0.6223;0.0029;-0.8154;-1.1847;270;135;45;414.502;317.957;388.99;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;1;0;4;0;-1.4242;0.9423;-0.7823;-0.2818;0.0213;-0.8243;-0.2507;0.2734;-0.3673;0.5029;225;180;135;593.865;554.1;551.502;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;1;0;2;0;1.0671;0.9423;-0.7823;0.0669;0.3948;-0.1357;0.1569;-1.1999;0.7628;1.0346;225;225;135;523.649;505.687;507.575;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;1;2;4;0;-0.9823;0.6818;-0.7823;-0.4704;-1.2227;-1.0118;0.1998;-0.6535;0.7015;1.0346;225;315;225;611.103;589.423;646.989;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;1;2;3;0;0.2734;-0.5759;0.2907;-1.3279;-1.8598;-0.6947;-1.1938;-1.1785;-0.5488;-0.6439;270;180;180;529.931;485.095;541.375;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600036;0;0;5;0;-0.3799;0.6818;-0.7823;-0.5973;-1.2227;1.1793;-0.2391;-0.6313;-0.0037;1.0346;225;180;90;379.697;427.445;426.265;18;11.0811;-0.6483;-0.7828;-0.0384;0.8952;0.9042
75600037;1;2;5;0;-0.4342;0.6818;-0.7823;0.3712;0.4081;-0.1357;1.4842;-0.2022;-0.2023;-0.6576;225;225;90;490.983;429.566;391.755;48;20.0966;-1.4212;-0.4314;0.4651;0.9429;-1.0542
75600037;1;3;1;0;0.8207;2.7249;-0.7823;-0.2068;0.2678;1.1793;-0.4458;-1.666;0.0079;-0.9167;90;90;0;379.686;355.906;394.239;48;20.0966;-1.4212;-0.4314;0.4651;0.9429;-1.0542
75600038;0;3;2;0;-0.9823;1.4326;-0.7823;-0.7676;-0.6541;0.2646;-0.3268;-1.6283;0.2148;-0.6576;180;180;90;452.09;487.128;504.113;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;0;2;6;1;1.8905;-0.9887;-0.7823;0.4381;0.872;-0.4903;0.0593;0.976;-0.2023;-0.6576;225;225;135;442.259;481.316;413.53;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;0;2;5;1;0.4637;0.5251;0.2907;0.6809;-1.2227;1.1793;1.1956;-0.033;0.7015;0.6402;225;180;90;570.708;513.961;529.868;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;1;2;3;0;0.5949;-0.0599;1.1928;-0.562;0.1528;0.1806;-0.3631;-1.0612;1.314;0.5029;225;135;180;489.768;483.116;505.809;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;0;0;2;1;-0.3799;0.0382;0.7703;-1.2781;-0.6541;-0.8243;-0.7963;-1.4763;-1.5447;-2.4468;225;180;180;319.727;384.71;354.054;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;1;2;4;1;0.2734;2.7249;0.2907;-0.2966;0.872;1.1793;-0.5531;-0.7962;1.314;0.6364;225;135;180;443.46;281.906;315.755;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;0;2;2;0;-1.1858;0.0153;-0.7823;-0.0273;-0.0502;1.1793;-0.0309;-1.2398;0.1694;1.0346;225;180;90;534.647;484.867;532.257;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600038;0;0;6;0;-0.4342;0.3241;0.7703;0.6732;0.4765;0.1806;0.9123;0.6061;1.314;1.0346;225;180;180;646.634;653.247;576.207;23;11.1875;-1.4212;-0.614;0.3894;-0.5173;-0.4859
75600039;1;0;6;0;-0.5311;0.6924;0.7703;-0.048;0.0282;-1.0193;0.5295;-0.2199;-1.1077;-1.1869;180;180;270;565.346;519.387;553.464;23;12.0982;-0.949;-1.4551;-1.1232;0.2266;-1.0542
75600039;0;2;4;0;-1.2319;0.4766;-0.7823;-0.0179;-0.0791;-1.0118;0.6779;-0.2305;0.7015;0.2169;180;225;360;634.929;688.273;629.761;23;12.0982;-0.949;-1.4551;-1.1232;0.2266;-1.0542
75600039;0;0;4;0;1.0671;0.1634;-0.7823;0.2955;0.2864;-0.6853;0.5022;-0.5727;-0.8601;1.0346;180;180;270;622.44;613.405;639.442;23;12.0982;-0.949;-1.4551;-1.1232;0.2266;-1.0542
75600039;0;2;3;0;-0.13;-0.1415;-0.7823;-0.2702;0.1528;1.1793;-0.2962;0.115;1.314;-1.3914;180;180;270;539.656;577.491;536.235;23;12.0982;-0.949;-1.4551;-1.1232;0.2266;-1.0542
75600040;0;3;2;1;-0.687;-0.7782;0.1462;-0.3089;-1.2227;1.1793;-0.3901;-1.5024;1.314;-0.6576;225;225;135;489.349;389.577;433.001;18;11.5619;-0.6483;-0.614;-1.3196;-0.9033;0.3009
75600041;1;2;1;0;0.052;0.1634;2.07;0.1803;-0.338;-1.0118;0.7703;-1.22;0.1694;1.0346;270;180;90;561.534;457.854;589.541;18;12.0915;-0.2376;-1.4551;1.0364;-0.9033;0.9042
75600041;0;2;5;0;1.4083;0.9264;-0.7823;-0.0156;0.3897;1.1793;-0.0118;-0.175;-0.6262;0.2169;270;225;90;461.151;526.411;490.107;18;12.0915;-0.2376;-1.4551;1.0364;-0.9033;0.9042
75600041;1;2;4;1;-0.2006;-1.1075;-0.7823;-1.0449;-0.6541;-1.2622;-0.1656;-1.4532;0.3485;-0.6576;225;225;135;317.475;336.492;286.547;18;12.0915;-0.2376;-1.4551;1.0364;-0.9033;0.9042
75600041;0;0;5;0;-0.9295;1.4326;-0.7823;-0.9658;-0.1932;-0.1357;-0.9911;-0.8644;1.314;1.0346;270;135;90;546.032;511.605;490.663;18;12.0915;-0.2376;-1.4551;1.0364;-0.9033;0.9042
75600041;0;0;1;0;1.4083;-1.7408;2.0604;-0.8276;-0.3819;1.1793;-0.6824;-2.1208;-0.9734;-1.0691;270;180;180;458.28;425.704;456.645;18;12.0915;-0.2376;-1.4551;1.0364;-0.9033;0.9042
75600041;1;2;5;0;-0.2006;-1.486;0.2308;0.4052;-0.338;0.1806;1.3568;0.1382;1.314;1.0346;270;270;90;401.449;381.737;379.475;18;12.0915;-0.2376;-1.4551;1.0364;-0.9033;0.9042
75600042;1;2;5;1;0.4637;-0.9165;1.8016;-1.1848;0.5841;0.6763;-2.1942;-0.8799;1.314;0.6402;180;135;180;470.738;422.148;466.082;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600042;0;3;0;0;1.8905;-0.8066;-0.7823;1.1671;1.1322;1.1793;0.6678;-1.416;-1.555;1.0346;180;180;135;453.372;401.127;457.496;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600042;0;2;6;1;0.4637;-0.392;0.2907;-0.6394;0.375;0.0477;-0.8352;-0.3637;1.314;1.0346;180;180;135;392.406;397.007;388.289;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600042;1;3;6;1;-1.8939;0.6738;0.7703;0.4833;1.5465;1.1793;-0.5997;0.3913;1.314;1.0346;270;180;135;484.852;483.276;515.874;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600042;1;2;3;0;-1.8939;-1.8795;1.1625;1.2948;1.5465;1.1793;0.8166;-0.1993;1.314;1.0346;270;225;180;500.895;376.521;468.098;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600042;0;3;1;0;-1.8939;-0.2799;-0.7823;-0.6563;-1.2227;-1.4682;0.3472;-2.2057;1.314;-2.4468;270;180;180;375.971;367.94;352.688;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600042;0;3;6;0;-0.5722;0.319;1.7405;-0.4687;-1.8598;0.1806;0.3706;0.6948;1.314;1.0346;270;225;135;320.699;452.561;403.756;18;11.8596;-0.2805;-0.614;-0.0956;-0.7733;0.9042
75600043;1;2;5;0;1.1911;0.9423;0.2907;0.1302;0.4765;-0.1357;-0.0383;-0.2476;0.4522;-1.5824;180;180;90;421.797;485.101;473.26;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;0;0;6;0;0.4637;-1.221;-0.7823;0.4366;0.1299;-0.6122;1.0304;0.9754;1.314;-0.6576;180;180;90;447.021;410.825;425.688;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;0;3;6;1;-0.2006;-0.4415;0.8233;0.5793;-0.0502;-0.3487;1.7624;0.0736;-0.6262;-1.3914;270;270;90;314.351;265.6;309.195;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;1;0;6;0;-0.6133;-0.6389;0.2907;0.4964;1.0087;1.1793;-0.2243;0.7373;0.2148;-0.9167;180;180;90;480.647;463.605;521.982;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;0;0;5;0;-1.2319;0.3018;0.2907;-0.7625;-0.1052;-0.6853;-0.3499;-0.1233;0.4394;1.0346;150;200;100;492.585;457.685;504.113;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;0;2;6;0;1.8905;-0.9165;0.2907;-0.3528;0.0213;-0.6122;-0.3068;0.6413;-0.2948;1.0346;180;180;90;473.79;430.934;433.057;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;0;2;1;0;1.3423;1.4326;-0.7823;-0.5138;0.2484;-0.6853;-0.7433;-1.6338;-1.7418;0.5029;225;270;90;521.055;477.467;488.491;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600043;1;2;6;0;-1.2319;1.4326;0.8233;-1.1535;-0.0971;-0.9649;-0.8836;-0.6115;1.314;0.5029;180;180;90;486.094;468.775;470.541;18;12.1;-1.4212;-0.5869;0.1795;-0.1662;-0.6263
75600044;1;2;5;0;1.4083;-0.5304;0.7703;0.1573;-0.3763;-0.4903;0.5485;0.0129;1.314;1.0346;180;180;60;538.514;525.6;536.062;18;11.2;-0.4562;-0.5869;-0.5654;-0.1274;0.287
75600044;1;2;3;0;0.052;0.3939;0.2907;-0.2134;-0.1725;-0.6853;-0.1454;-0.4137;-0.2023;0.2169;275;330;165;549.016;448.887;545.94;18;11.2;-0.4562;-0.5869;-0.5654;-0.1274;0.287
75600044;1;2;5;1;0.4637;0.0467;-0.7823;0.1042;-0.7415;-1.0118;2.0826;-0.3024;1.314;1.0346;250;300;100;443.31;504.665;420.851;18;11.2;-0.4562;-0.5869;-0.5654;-0.1274;0.287
75600045;1;2;6;0;-1.8939;0.9303;-0.7823;0.1619;-0.0502;0.1806;1.0925;0.0391;0.2727;-0.0017;275;55;110;447.55;448.765;485.701;18;100;-0.4562;0.43;0.0321;-0.4289;0.9042
75600045;0;2;3;0;0.4637;0.6818;-0.7823;0.4376;0.1731;1.1793;1.5145;-0.2329;1.314;-0.6576;225;225;0;417.965;406.266;403.857;18;100;-0.4562;0.43;0.0321;-0.4289;0.9042
75600045;1;2;5;0;-1.8939;-0.6659;2.07;0.0338;-0.3819;-1.2622;1.3192;-1.9136;-2.7106;-0.6576;100;100;100;625.83;542.156;572.479;18;100;-0.4562;0.43;0.0321;-0.4289;0.9042
75600045;1;2;5;0;-0.3799;0.9683;-0.7823;0.4676;0.3897;-0.1357;1.5465;-0.1486;-0.2023;1.0346;100;200;100;475.315;436.254;427.15;18;100;-0.4562;0.43;0.0321;-0.4289;0.9042
75600045;1;3;4;0;-1.059;-1.0408;1.2618;-0.7686;-1.8598;-1.3525;0.1813;-0.996;-0.2744;1.0346;200;200;0;529.16;399.125;469.972;18;100;-0.4562;0.43;0.0321;-0.4289;0.9042
75600045;0;0;3;0;1.1911;-0.2721;2.4122;0.1566;0.4765;1.1793;-0.1711;0.2956;0.2148;1.0346;0;200;0;447.992;440.79;470.135;18;100;-0.4562;0.43;0.0321;-0.4289;0.9042
75600046;0;2;6;0;-1.1858;1.3381;-0.7823;-0.1486;-1.8107;1.1793;0.438;0.244;1.314;-0.6576;90;135;0;604.264;599.245;664.285;23;22.1756;-1.4212;-1.4551;-0.1692;-0.5079;0.9042
75600046;1;2;1;0;-1.2319;-0.0169;-0.7823;0.3001;0.3907;1.1793;0.1173;-1.6304;0.2048;1.0346;0;135;0;563.917;434.865;617.514;23;22.1756;-1.4212;-1.4551;-0.1692;-0.5079;0.9042
