"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
82600348;1;0;6;0;-1.8939;1.4903;-0.7823;-0.655;-1.8434;1.1793;-0.3447;0.4441;-1.4252;0.6402;1;240;240;360;435.61;459.63;488.968;23;12.6136;1.2478;0.6736;0.4147;0.9355
82600356;0;0;3;0;-1.1858;-1.0013;0.7703;-0.9437;-0.3902;-1.1194;-0.7635;-1.1112;-0.7769;-0.6576;0;275;330;330;398.135;416.218;381.603;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;2;4;0;0.5949;-0.5759;-0.7823;0.7043;0.1408;1.1793;0.593;0.3171;1.314;-0.6576;0;300;300;360;506.764;485.593;508.915;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;0;4;0;-0.2006;1.4685;-0.7823;-0.8935;-0.3559;1.1793;-1.2681;-0.6857;0.6259;0.5029;0;300;300;360;458.199;434.12;456.421;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;0;5;0;0.052;-1.0541;0.2308;-0.3498;-1.8434;0.0477;0.1841;-0.0674;1.314;0.2127;0;300;250;450;501.759;579.975;568.634;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;1;0;3;0;-1.1597;1.4903;-0.7823;-0.5472;-0.3009;-0.6853;-0.0141;-0.9434;-1.3345;0.2127;0;240;300;360;520.99;446.455;472.647;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;2;4;0;0.4637;2.7249;-0.7823;-0.2545;0.0028;1.1793;-0.2796;-0.9638;1.314;1.0346;2;240;300;540;462.472;518.193;546.98;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;1;2;2;0;1.0671;-0.8948;1.1625;-1.2158;-0.9827;-0.6944;-0.9722;-1.9615;-2.7106;1.0346;1;300;300;300;454.416;508.577;489.493;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;0;6;0;1.8905;-0.3184;-0.7823;-0.0272;0.5478;1.1793;-0.2311;-0.0558;1.314;1.0346;0;240;300;240;368.457;392.964;298.643;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;2;3;0;0.1097;-0.1657;-0.7823;-0.4581;0.5478;-0.8947;-0.34;-1.1599;0.3485;-0.6576;2;240;300;360;462.824;410.836;448.175;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600356;0;0;6;0;-0.2006;0.0215;0.2907;-0.755;-1.8434;-1.1194;0.1052;0.5008;0.385;1.0346;0;300;300;540;430.117;469.29;564.78;23;13.4897;-0.0784;0.592;0.4651;0.8952
82600364;1;2;6;0;-1.8939;0.0348;0.2907;0.1126;-0.3902;-0.4396;0.6644;0.7079;-0.1605;0.6364;0;500;400;300;545.595;570.674;559.863;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;2;5;0;-0.6133;0.0348;0.2907;-0.4372;-1.8434;1.1793;0.0099;0.0322;-0.2023;0.5029;1;250;250;450;615;550.515;581.101;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;2;6;0;0.5949;2.7249;0.8233;0.6391;-0.0396;0.7604;0.5437;0.5773;1.314;1.0346;1;315;315;315;368.179;385.711;447.254;23;5.0261;-0.2376;0.592;0.4651;0.6015
82600364;1;2;6;0;-1.8939;2.7249;0.8615;-0.6173;1.1114;-1.9645;-0.3329;0.6094;0.7628;0.2127;1;300;300;450;537.569;639.642;624.194;23;5.0261;-0.2376;0.592;0.4651;0.6015
