"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
27600055;0;0;5;0;-0.9295;2.7249;-0.7823;0.2128;0.7273;-0.1357;-0.2597;0.4474;-0.013;-0.6576;0;225;180;225;546.522;521.516;498.226;28;18.7901;1.0245;-0.3163;0.1795;0.6101;0.3009
27600055;0;2;4;1;0.5949;0.6818;0.2907;-0.6771;-1.3021;-0.6853;-0.3825;-1.1091;0.7628;0.2127;2;180;180;135;375.94;422.867;415.69;28;18.7901;1.0245;-0.3163;0.1795;0.6101;0.3009
27600055;0;2;2;1;0.0208;0.3241;-0.7823;-0.3046;-0.9553;-0.6122;0.1414;-0.8999;1.314;0.6364;1;200;200;160;535.441;474.248;466.849;28;18.7901;1.0245;-0.3163;0.1795;0.6101;0.3009
27600055;0;0;6;0;1.8905;-0.392;0.7703;1.0931;0.7055;1.1793;0.5159;0.9415;0.7628;-0.6576;0;225;180;180;534.693;488.923;467.702;28;18.7901;1.0245;-0.3163;0.1795;0.6101;0.3009
27600055;0;0;2;0;-0.9295;0.6653;0.7703;-0.8267;-0.3916;-1.3835;-0.6433;-1.2649;-0.5575;-0.9167;1;270;225;90;505.136;520.208;464.831;28;18.7901;1.0245;-0.3163;0.1795;0.6101;0.3009
27600058;1;2;3;0;-1.8939;1.4685;-0.7823;-0.0184;0.2095;1.1793;-0.4257;-0.109;0.7628;0.2127;0;225;180;180;569.333;510.859;560.263;28;17.5283;1.0245;0.43;0.4147;0.8952;0.9042
27600059;1;3;4;0;-0.9823;-1.1309;0.2907;0.9597;1.8366;-0.1357;0.292;0.3548;-0.4795;1.0346;0;135;135;405;589.892;648.247;648.526;28;14.6237;-0.2805;-0.3163;-0.1522;0.83;0.9042
27600059;0;0;4;0;0.052;-1.0906;1.1928;-0.2838;0.7962;-1.0527;-0.3181;-0.8544;-2.1007;-1.3914;0;135;135;135;564.915;572.738;531.623;28;14.6237;-0.2805;-0.3163;-0.1522;0.83;0.9042
27600059;0;3;3;1;-1.0109;0.4402;0.1462;-1.1774;-0.3112;-1.0527;-0.8887;-1.2629;-0.9828;0.2127;1;180;180;360;562.312;569.61;572.867;28;14.6237;-0.2805;-0.3163;-0.1522;0.83;0.9042
27600060;0;0;4;0;1.4083;-1.5698;0.2907;-0.3884;-0.6961;-1.0193;-0.2337;-0.8621;-0.6262;1.0346;0;450;360;540;578.413;606.97;652.501;23;14.4938;-0.9432;0.592;-0.335;-0.0452;0.287
27600060;0;0;5;0;-1.2319;2.7249;0.2907;0.5646;1.8366;-0.1357;-0.1829;0.693;0.039;1.0346;0;360;270;450;624.882;719.798;677.481;23;14.4938;-0.9432;0.592;-0.335;-0.0452;0.287
27600060;1;0;4;0;-0.9823;1.4685;-0.7823;-0.1702;-1.3021;-0.5668;0.1166;-1.0249;0.039;1.0346;0;180;180;495;555.495;576.498;616.862;23;14.4938;-0.9432;0.592;-0.335;-0.0452;0.287
27600062;1;3;0;1;1.8905;2.7249;-0.7823;0.0584;0.1388;-0.6853;0.1307;-2.2781;-2.7106;-2.4468;1;180;180;180;452.266;343.036;334.546;28;14.224;0.0919;0.6676;0.4147;0.3498;0.3009
27600062;1;0;2;0;0.5949;0.4766;-0.7823;-0.2788;-0.4144;-0.6853;-0.087;-0.9776;0.7015;1.0346;0;180;135;90;489.124;506.849;469.808;28;14.224;0.0919;0.6676;0.4147;0.3498;0.3009
27600064;1;2;2;0;0.4637;-1.0499;0.2907;0.0711;1.2928;-0.1357;-0.6433;-1.1974;0.7015;0.2169;0;180;180;45;556.455;522.012;569.604;23;14.7333;0.8373;0.592;0.4147;0.9028;-0.6385
27600065;0;2;6;0;1.3423;1.4326;-0.7823;0.0709;0.545;-0.1357;-0.4364;0.7795;-0.9422;-1.2973;2;180;180;270;537.313;512.045;545.041;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;0;3;4;0;-1.8939;2.7249;-0.7823;-0.4496;0.2581;0.0477;-0.6836;-0.376;1.314;1.0346;1;180;180;90;377.634;403.81;407.996;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;0;0;6;0;0.4637;0.6818;0.2907;0.2988;1.0047;1.1793;-0.3147;0.818;-0.3971;0.2127;0;360;360;540;482.425;501.49;458.967;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;0;0;0;0;-0.13;0.0672;0.2907;-0.9301;-0.1628;-0.1357;-1.1768;-2.2099;-0.7366;-0.6576;0;180;180;180;475.647;519.808;385.102;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;0;0;6;0;0.1097;0.0348;0.2907;-0.8061;-0.3112;-0.1357;-0.8814;-0.3452;0.7628;0.2127;0;180;180;270;453.982;505.32;457.248;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;0;3;6;0;-0.3799;0.3576;-0.7823;-0.113;-0.6111;-0.8532;0.2054;-0.3726;-0.8065;0.2169;0;180;180;180;510.445;464.593;390.18;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;1;2;6;0;1.8905;2.7249;-0.7823;0.8126;-0.1506;1.1793;1.3422;0.5208;0.6259;1.0346;0;180;180;270;485.604;438.31;428.883;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600065;0;3;5;1;0.4637;0.1988;0.1462;-0.2067;-0.1506;-0.4903;0.0983;-0.4513;-2.7106;-1.1869;2;180;180;180;385.67;345.547;375.006;23;11.623;0.0655;0.9088;-0.4515;-0.0875;0.9042
27600068;1;2;6;0;-0.9295;0.6987;-0.7823;0.9826;0.0364;1.1793;0.7513;0.3098;-1.4252;0.3586;0;320;320;320;581.531;573.229;576.733;23;12.6078;0.8006;1.2657;1.2343;-0.1791;0.9042
27600068;0;0;5;0;-0.687;0.4846;-0.7823;0.0684;-0.1506;1.1793;0.314;-0.3936;1.314;1.0346;0;320;160;80;448.664;365.522;390.373;23;12.6078;0.8006;1.2657;1.2343;-0.1791;0.9042
27600068;0;0;6;0;-0.0288;0.9683;0.2907;0.3204;0.7273;-0.6853;0.139;0.628;0.7628;0.5029;1;640;480;160;447.779;533.608;477.596;23;12.6078;0.8006;1.2657;1.2343;-0.1791;0.9042
27600069;0;2;4;0;-1.8939;0.9782;-0.7823;-1.0574;0.7962;-0.5492;-1.6945;-1.1487;1.314;1.0346;1;160;160;160;290.448;296.474;219.492;23;9.3333;0.7566;1.4552;1.5622;-0.4788;0.9042
27600071;1;3;2;1;-1.8939;2.7249;-0.7823;-0.4976;-0.6111;-0.9779;-0.2635;-1.5089;1.314;-1.6759;1;90;90;180;436.387;447.284;447.39;23;12.8571;-0.1098;2.1075;-0.335;0.3085;0.287
27600071;0;3;0;0;-0.687;0.6818;-0.7823;-1.4645;-1.8575;-0.9191;-1.0622;-2.8581;-1.3345;-0.6576;1;360;270;180;322.523;385.734;401.78;23;12.8571;-0.1098;2.1075;-0.335;0.3085;0.287
27600071;0;3;2;0;0.1097;1.4326;-0.7823;-0.7784;-0.3112;-0.8449;-0.9175;-1.4571;-0.0037;1.0346;0;270;315;225;408.655;454.107;483.912;23;12.8571;-0.1098;2.1075;-0.335;0.3085;0.287
27600072;0;2;0;1;-0.687;1.4326;-0.7823;-0.7835;-0.8483;-0.6853;-0.2792;-2.7404;1.314;0.2169;1;180;225;0;363.25;387.5;345.172;28;10.6;-0.6344;-0.3163;0.6764;-0.0875;0.3009
27600073;1;0;2;0;-0.4342;2.7249;-0.7823;0.1963;0.7962;1.1793;-0.254;-0.1125;0.481;1.0346;1;180;225;270;547.587;559.84;563.243;28;14.7179;1.2478;1.872;-0.0956;0.5642;-0.6263
27600073;0;3;6;1;-0.1748;-0.5878;1.4721;-0.0754;0.3153;-1.3525;-0.1137;0.6626;0.4394;-1.1847;2;180;180;270;524.983;509.841;530.951;28;14.7179;1.2478;1.872;-0.0956;0.5642;-0.6263
27600073;0;3;6;0;-0.5311;1.4903;-0.7823;-0.1556;-0.8483;1.1793;0.1357;0.708;-0.3882;-1.5824;0;180;180;90;472.058;484.601;425.238;28;14.7179;1.2478;1.872;-0.0956;0.5642;-0.6263
27600073;0;3;2;0;0.052;-0.2159;-0.7823;-1.108;-0.8261;-0.3792;-0.9877;-1.7627;-1.415;-0.6576;0;135;135;540;553.907;555.889;483.628;28;14.7179;1.2478;1.872;-0.0956;0.5642;-0.6263
27600075;0;2;0;0;0.8794;0.1388;0.7703;-0.2005;0.2581;1.1793;-0.4019;-2.3451;1.314;1.0346;0;180;180;0;413.865;414.884;387.755;28;14.5758;2.4611;2.1075;-0.3856;0.6101;0.9042
27600075;0;2;6;0;-1.1858;0.9303;-0.7823;0.2098;0.7962;-0.1357;-0.102;0.7525;0.1718;0.6364;0;180;180;135;488.746;478.602;394.618;28;14.5758;2.4611;2.1075;-0.3856;0.6101;0.9042
27600075;1;0;0;0;-1.8939;0.9423;-0.7823;-0.9337;-1.8575;-0.6853;-0.6291;-2.5853;0.4522;0.6402;1;180;180;90;378.428;410.719;428.155;28;14.5758;2.4611;2.1075;-0.3856;0.6101;0.9042
27600075;0;2;6;0;0.4637;0.3018;-0.7823;-0.0046;0.2095;-0.1357;0.2465;0.4802;-0.7453;-0.6576;0;180;135;45;412.743;379.622;384.903;28;14.5758;2.4611;2.1075;-0.3856;0.6101;0.9042
27600079;0;0;6;0;-1.8939;2.7249;-0.7823;0.6005;-0.6111;1.1793;1.778;0.9062;1.314;1.0346;0;135;180;90;473.141;447.168;396.825;28;17.6117;-1.4212;0.2633;-0.8602;0.5986;-1.0542
27600079;0;0;5;0;-1.8939;-0.1858;0.1462;0.3148;0.533;-0.6853;0.0451;1.2882;0.0079;0.6364;0;270;270;270;566.339;554.775;566.397;28;17.6117;-1.4212;0.2633;-0.8602;0.5986;-1.0542
27600079;1;0;4;0;-0.687;2.7249;-0.7823;-0.4805;-0.1628;-0.6853;0.0593;-0.9507;1.314;1.0346;0;225;135;135;544.193;465.897;502.403;28;17.6117;-1.4212;0.2633;-0.8602;0.5986;-1.0542
27600080;1;0;2;1;-0.687;-0.6659;1.7926;0.105;1.2928;-0.1357;-0.5886;-1.1343;-1.1481;-0.6576;2;180;180;360;456.013;418.208;396.503;28;10.8182;1.4783;2.1075;0.8153;0.5642;-1.0542
27600080;0;0;2;0;-1.4869;-0.0787;-0.7823;0.5163;0.7962;1.1793;0.2008;-0.4997;-1.6385;-2.4468;2;135;135;270;569.007;556.782;526.15;28;10.8182;1.4783;2.1075;0.8153;0.5642;-1.0542
27600082;0;3;2;0;-0.687;0.192;0.8233;-1.1426;-1.3021;-0.8243;-1.0605;-1.6112;-0.9734;0.6364;1;450;360;180;302.024;368.941;209.989;23;10.1143;0.8339;0.21;0.6527;0.2266;-0.456
27600082;0;2;4;0;1.8905;-0.1136;-0.7823;-1.0539;-0.3112;-1.0118;-0.7819;-0.669;1.314;1.0346;2;180;135;135;333.658;357.494;333.624;23;10.1143;0.8339;0.21;0.6527;0.2266;-0.456
27600082;1;0;0;1;0.176;1.4326;-0.7823;-2.0275;-1.8575;-1.935;-1.3496;-3.2764;0.4394;0.2127;2;405;360;135;367.885;411.313;350.61;23;10.1143;0.8339;0.21;0.6527;0.2266;-0.456
27600082;1;2;0;0;-0.1558;-0.9594;-0.7823;-1.3142;-1.8575;-1.935;-0.0618;-2.7463;-1.1077;-1.0691;0;135;180;315;223.233;286.288;296.294;23;10.1143;0.8339;0.21;0.6527;0.2266;-0.456
27600085;0;3;6;0;-1.8939;0.3281;-0.7823;0.1704;-0.6961;-1.8124;2.3688;-0.3058;-1.415;-1.1847;0;225;225;180;483.353;445.936;375.018;23;12.1667;0.4997;0.2833;0.6764;0.2266;-0.1764
27600085;0;0;5;0;-0.1748;-2.4306;0.8233;-0.021;-0.1506;-1.2622;0.3918;-0.3203;-0.2023;-1.5824;2;225;180;315;494.097;490.092;568.228;23;12.1667;0.4997;0.2833;0.6764;0.2266;-0.1764
27600087;0;2;5;0;-1.8939;-0.0509;-0.7823;0.1447;0.4924;1.1793;-0.243;0.3647;-1.7418;1.0346;2;180;180;270;487.999;428.644;399.254;23;10.704;0.1;0.8371;0.1795;0.8952;-0.4859
27600088;0;3;0;1;1.3423;-0.1945;0.7703;-0.366;-0.6111;1.1793;-0.5711;-2.4405;1.314;1.0346;1;180;180;180;505.65;625.065;601.515;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;0;0;4;0;1.1422;0.9517;-0.7823;1.2948;1.2928;1.1793;0.7324;-0.1986;1.314;1.0346;2;180;180;180;553.585;566.953;568.324;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;0;0;5;1;-0.4939;0.2929;0.1462;0.6676;-0.2432;1.1793;0.6227;0.4609;1.314;0.6402;1;200;200;200;503.412;497.779;549.165;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;0;3;6;0;1.3423;-1.2408;2.4122;0.9331;0.2095;1.1793;1.4575;0.7507;-0.9306;1.0346;1;225;180;0;494.904;537.525;587.402;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;0;3;6;1;-0.687;0.6818;-0.7823;0.4845;0.4924;1.1793;0.239;0.6975;0.2485;1.0346;2;180;180;180;498.375;476.956;510.594;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;1;2;5;1;-1.4242;2.7249;-0.7823;0.6056;0.6471;-0.6122;0.6392;0.7441;1.314;1.0346;1;180;180;180;404.566;369.789;397.795;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;1;0;3;0;-0.687;1.4903;0.2907;0.2206;0.6471;-0.1357;-0.2755;-0.1502;-0.7366;-1.0691;1;180;180;0;505.764;438.33;473.027;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600088;1;2;6;0;0.4637;0.6818;0.7703;0.4491;0.295;1.1793;0.1251;0.8201;-1.1481;-0.6576;1;180;180;180;581.4;553.062;559.838;23;20.4624;-0.9432;0.592;0.4147;0.2266;-0.1661
27600093;1;0;4;0;0.052;1.4903;0.2907;0.1272;0.3486;-0.1357;-0.1835;-0.2968;0.2148;0.2127;0;180;270;180;629.027;648.264;652.321;18;12.1538;0.8006;0.3399;0.4279;-0.8302;0.9042
27600093;1;2;5;0;-0.687;0.0348;-0.7823;0.287;-0.4144;-0.1357;0.9531;-0.0242;-0.2023;0.6364;0;225;270;135;481.739;449.756;472.659;18;12.1538;0.8006;0.3399;0.4279;-0.8302;0.9042
27600099;1;0;5;0;-1.2792;-1.3593;1.5346;-0.0335;-0.9553;-0.1357;0.2549;0.438;0.7628;-1.0691;0;270;225;180;524.639;538.73;570.395;18;11.6;0.4698;0.028;-0.3856;-0.1662;-0.061
27600100;0;0;6;0;-0.7592;-0.6659;-0.7823;-0.0152;-0.0698;-0.1357;-0.2021;-0.0416;-0.5575;-1.0691;0;180;180;180;527.745;555.975;571.506;28;11.0909;-1.4212;-0.7828;-0.3261;-1.2225;0.9042
27600103;1;0;0;0;-0.0845;1.4326;-0.7823;-1.9747;-0.8483;-1.2622;-2.015;-2.8726;0.1694;-0.67;0;240;180;120;418.371;390.263;332.969;18;11.1429;1.2478;1.0744;0.4781;-0.2504;-0.061
27600103;1;2;5;1;-0.687;0.655;-0.7823;0.1365;0.7962;1.1793;-0.1332;-0.577;1.314;1.0346;0;180;180;60;294.422;319.763;350.843;18;11.1429;1.2478;1.0744;0.4781;-0.2504;-0.061
27600105;0;3;6;0;0.4637;-0.8075;0.8615;0.2096;1.8366;-0.1357;-0.7438;1.1301;-0.0037;-1.3939;1;135;180;135;537.703;561.165;514.392;23;14.5;1.2478;0.592;-0.0384;0.6101;-1.8614
27600106;1;2;6;1;1.8905;-0.1858;0.2907;0.032;0.533;-0.3792;-0.5608;0.7874;-0.9734;0.3586;2;160;160;80;560.266;636.799;618.629;23;11.3418;-0.2805;0.8371;1.2033;0.5642;-0.1868
27600106;0;2;5;0;0.4637;-0.9879;-0.7823;-0.2962;-0.1506;1.1793;-0.5444;-0.8372;-0.2023;1.0346;0;200;80;40;403.014;346.595;346.444;23;11.3418;-0.2805;0.8371;1.2033;0.5642;-0.1868
27600107;1;0;2;0;-0.9823;-0.3184;-0.7823;-0.3635;-0.5844;-0.6122;-0.1428;-1.6008;-0.5575;-1.3939;0;135;135;270;722;584.74;589.696;28;13.3023;-0.2376;-0.4314;-1.0283;-0.0452;-0.1661
27600107;0;0;3;0;-1.2319;0.6344;0.2907;0.153;0.533;-0.1357;-0.2379;-0.4808;-0.7894;1.0346;0;135;135;135;537.977;603.781;587.392;28;13.3023;-0.2376;-0.4314;-1.0283;-0.0452;-0.1661
27600107;0;2;6;0;0.1097;-0.8407;-0.7823;1.0372;0.6471;1.1793;0.6736;1.0367;-0.1719;0.2169;0;135;135;270;673.24;682.089;714.66;28;13.3023;-0.2376;-0.4314;-1.0283;-0.0452;-0.1661
27600107;1;0;2;0;-0.4678;0.6818;-0.7823;0.4234;-0.6961;-0.1357;1.0427;-0.5247;-0.3374;1.0346;0;135;135;90;740.807;747.178;759.133;28;13.3023;-0.2376;-0.4314;-1.0283;-0.0452;-0.1661
27600109;0;0;5;0;-0.687;-0.3184;-0.7823;-0.104;-0.8483;1.1793;0.1685;-0.0218;1.314;1.0346;1;180;180;180;404.237;476.834;444.035;28;16.7852;-0.9432;0.4487;0.735;0.3085;-1.0542
27600109;0;2;4;0;-1.8939;1.4903;-0.7823;-0.4805;0.2095;1.1793;-1.1725;-0.9021;-0.9734;1.0346;1;135;180;180;459.369;430.779;423.518;28;16.7852;-0.9432;0.4487;0.735;0.3085;-1.0542
27600109;1;3;5;0;0.052;0.3241;0.2907;0.0389;-0.1628;-0.1357;0.472;-0.0334;-1.5447;0.6402;0;180;180;180;523.058;585.189;466.804;28;16.7852;-0.9432;0.4487;0.735;0.3085;-1.0542
27600109;1;2;6;0;-0.687;-0.1858;-0.7823;-0.5897;-0.6961;-0.5668;-0.8758;-0.0645;-0.2023;-1.1869;0;180;180;180;605.741;609.786;629.362;28;16.7852;-0.9432;0.4487;0.735;0.3085;-1.0542
27600114;0;2;2;0;-1.8939;0.0595;-0.7823;-0.6614;-0.1628;-1.3904;-0.0175;-1.5392;-0.4082;-1.3914;0;180;180;135;353.45;503.088;394.026;28;12.5843;1.0283;1.872;1.7311;0.9028;0.3009
27600114;1;2;0;0;-1.8939;2.7249;-0.7823;-0.4486;0.4162;0.0477;-0.5757;-2.4413;-1.6637;1.0346;0;135;180;0;387.069;429.887;394.731;28;12.5843;1.0283;1.872;1.7311;0.9028;0.3009
27600117;1;0;6;0;0.2734;0.4503;0.2907;0.7817;0.9187;1.1793;-0.091;0.1581;1.314;0.6402;1;225;180;135;586.371;552.257;589.405;23;13.8228;-0.0672;0.21;0.6764;0.5642;-0.1764
27600117;1;2;5;0;1.1422;-1.3523;1.1625;0.2953;-1.3021;1.1793;0.6736;-0.2086;0.7628;1.0346;0;225;180;135;460.967;412.309;501.677;23;13.8228;-0.0672;0.21;0.6764;0.5642;-0.1764
27600118;1;2;2;0;1.8905;1.4693;-0.7823;-1.0141;-1.8575;0.1806;-1.0813;-1.7666;1.314;-0.6576;0;315;225;135;471.55;489.283;484.032;18;11.1321;-0.949;-0.614;-0.5654;0.5871;0.9042
27600119;1;0;2;1;-0.687;0.0348;0.2907;0.1897;-0.0138;0.0477;0.2928;-1.4198;-1.0726;-0.6576;1;135;180;90;489.803;463.14;529.334;28;18.0374;-0.9432;0.4487;-0.2686;0.9355;-1.0542
27600120;1;0;6;0;-1.4869;1.4903;-0.7823;0.8377;1.8399;1.1793;0.1627;1.2204;0.6259;1.0346;0;180;180;180;566.595;580.564;631.926;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;0;2;5;0;0.4637;0.4503;1.2618;0.4235;0.6471;-0.1357;0.1483;-0.234;-0.5575;-1.1847;1;360;360;540;604.145;608.309;636.017;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;1;0;4;0;-1.059;0.6344;0.2907;-0.135;-0.9553;-0.1357;-0.2238;-2.3042;-0.7074;-0.6439;0;180;180;180;613.441;597.731;593.735;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;0;2;4;0;-1.4242;2.7249;1.2618;-0.5102;-0.1628;1.1793;-0.7958;-0.8866;1.314;-0.9167;0;180;180;450;478.634;559.854;585.689;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;1;3;6;0;0.1097;-0.5635;0.8615;1.1593;1.8366;1.1793;0.3776;1.3877;-1.3345;0.2169;0;180;180;270;685.832;714.831;741.336;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;0;0;4;0;-0.5311;-0.0553;0.1462;0.2025;0.2665;-0.6853;0.1464;-0.0734;0.039;1.0346;0;180;180;270;740.058;672.102;683.475;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;0;2;4;0;0.052;-0.6693;-0.7823;-1.2638;-0.5844;0.2646;-1.5306;-1.3303;1.314;0.2169;2;360;360;180;511.578;512.438;527.677;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600120;1;2;5;0;-0.7592;-0.0647;1.2618;-0.619;-0.8483;-0.5813;-0.3456;-0.0984;-0.2023;-1.0691;0;180;180;270;732.278;655.274;746.591;28;17.1789;-1.4212;-0.1953;-0.0956;0.2266;0.287
27600122;1;0;6;0;-0.6133;0.6738;-0.7823;0.1374;-1.3021;-0.1357;0.4071;0.2432;1.314;0.6364;0;180;180;180;564.77;565.696;518.437;28;13.175;-0.2805;-0.2968;-0.335;0.2266;0.9042
27600123;1;2;6;0;-1.2319;0.3241;-0.7823;0.3753;-0.0138;-0.1357;0.5648;0.5771;-0.7366;0.2169;1;180;180;360;588.942;523.992;573.169;23;24.9765;-1.4212;-0.7828;1.0522;-0.1662;-1.0542
27600124;1;0;6;0;-1.059;0.6344;1.4721;-0.4907;-0.8483;-0.1357;-0.1351;-0.2519;-0.2023;0.0116;0;135;270;180;545.424;604.124;566.733;28;15.7714;0.8339;1.5435;-0.4034;0.933;0.9042
27600124;0;2;4;0;-1.0109;1.4903;-0.7823;-0.0223;-0.5134;-0.6853;0.6206;-0.8733;0.2485;1.0346;0;180;180;270;575.016;608.538;624.847;28;15.7714;0.8339;1.5435;-0.4034;0.933;0.9042
27600124;1;0;5;0;-0.9823;2.7249;1.8279;0.1613;-0.0024;-1.0118;0.2444;0.0201;1.314;1.0346;1;180;225;90;564.916;526.322;629.072;28;15.7714;0.8339;1.5435;-0.4034;0.933;0.9042
27600126;1;2;2;0;0.4637;-0.9456;-0.7823;-1.2769;-1.3021;-1.5971;-0.8614;-1.9129;-1.3684;-0.6576;1;225;225;180;409.072;311.195;390.689;23;21;-0.3123;0.993;0.1936;1.9628;-0.0716
27600126;0;3;6;1;-0.687;-1.1802;1.7669;-0.8921;-0.5844;1.1793;-1.1467;0.0408;-0.9734;-1.6711;1;180;180;90;469.77;510.878;370.899;23;21;-0.3123;0.993;0.1936;1.9628;-0.0716
27600126;1;3;4;0;-0.4342;0.1589;0.7703;-1.3941;0.0543;-1.3835;-1.4488;-1.556;0.7015;1.0346;0;180;270;270;456.617;419.833;472.59;23;21;-0.3123;0.993;0.1936;1.9628;-0.0716
27600126;0;2;0;1;-1.4869;0.472;0.7703;-0.4819;0.3486;-0.5668;-0.7869;-2.3587;0.2148;1.0346;0;225;180;0;420.155;395.296;415.974;23;21;-0.3123;0.993;0.1936;1.9628;-0.0716
27600127;0;3;4;1;0.4637;-0.4415;-0.7823;-1.2395;-0.8483;-0.6853;-1.1949;-1.4906;-0.7769;-1.1847;0;180;180;90;382.04;397.3;374.646;13;16.1818;0.0888;2.0976;0.2268;1.1035;-0.1764
27600127;0;0;0;1;-0.687;-0.0845;-0.7823;-0.3827;-1.8575;-0.6853;0.5901;-2.4413;1.314;1.0346;2;225;270;90;317.478;334.915;239.927;13;16.1818;0.0888;2.0976;0.2268;1.1035;-0.1764
27600127;1;2;4;1;-1.8939;-0.9981;1.5436;-0.2799;-0.0138;-0.1357;-0.3183;-0.9481;1.314;-1.7696;0;360;600;240;360.239;285.655;238.536;13;16.1818;0.0888;2.0976;0.2268;1.1035;-0.1764
27600127;1;3;6;0;-0.13;-0.9879;1.5082;-0.1947;0.2095;-0.1897;-0.1806;0.8298;-0.5575;-1.5824;2;180;180;180;459.692;255.863;249.005;13;16.1818;0.0888;2.0976;0.2268;1.1035;-0.1764
27600127;1;0;2;1;0.8794;-0.3389;-0.7823;-1.6413;-1.8575;-2.8437;-0.0968;-1.7;-1.0051;0.005;1;180;180;90;531.849;372.984;352.053;13;16.1818;0.0888;2.0976;0.2268;1.1035;-0.1764
27600127;1;2;6;1;1.8905;-0.799;-0.7823;-0.9561;0.7962;-0.6172;-1.4715;0.0595;1.314;1.0346;1;225;225;90;274.203;316.04;259.929;13;16.1818;0.0888;2.0976;0.2268;1.1035;-0.1764
27600128;0;0;6;0;-1.8939;1.4326;-0.7823;0.7083;0.6921;1.1793;0.2164;1.1201;0.6259;0.6402;0;180;180;180;452.107;494.898;439.919;28;17.7867;2.1861;0.85;-0.1522;0.5642;-1.0542
27600128;0;0;4;0;-0.9823;0.6653;0.2907;0.0278;0.6471;1.1793;-0.7408;0.4044;-0.5488;1.0346;0;360;360;360;593.984;618.843;557.595;28;17.7867;2.1861;0.85;-0.1522;0.5642;-1.0542
27600128;0;0;2;0;-1.4869;0.4846;0.2907;0.55;0.7055;-0.6853;0.257;-0.7027;-0.5575;-1.4886;1;180;180;270;619.782;640.397;602.026;28;17.7867;2.1861;0.85;-0.1522;0.5642;-1.0542
27600129;0;3;4;0;0.1097;0.6818;-0.7823;-1.2149;-1.8575;-1.0118;-0.5369;-1.2485;-0.9734;1.0346;0;180;180;270;494.487;488.274;518.293;28;18.7308;1.1897;1.5797;0.735;1.1913;-0.3171
27600131;0;3;2;1;-0.687;1.3972;0.2308;-0.4732;0.533;-1.0118;-0.6945;-1.5411;-0.7366;1.0346;2;225;180;180;378.217;443.113;439.073;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600131;1;3;6;0;-0.3799;-0.5707;-0.7823;0.4226;1.2928;1.1793;-0.2619;0.0061;-1.371;-1.6735;2;180;180;45;309.61;283.646;302.526;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600131;0;0;6;0;-1.8939;-0.0649;-0.7823;0.7752;0.4924;1.1793;0.7931;0.7464;-0.6878;1.0346;2;180;180;0;394.791;448.157;378.963;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600131;0;0;4;0;0.4637;0.1935;-0.7823;0.1178;0.1278;1.1793;-0.5444;-0.3158;-0.7366;-0.6576;1;225;180;180;429.538;468.754;493.13;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600131;1;0;4;0;-1.2319;1.4685;-0.7823;0.6117;0.533;1.1793;0.5303;0.0359;-0.6986;1.0346;1;180;180;45;496.565;560.971;560.894;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
27600131;0;3;2;0;-0.3498;0.1776;0.2308;-0.2562;0.3486;-0.6853;-0.3023;-1.4033;1.314;1.0346;0;180;180;90;312.498;416.191;357.485;28;12.4923;1.2478;1.2727;0.9325;-0.4819;-0.061
