"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
20800061;1;2;2;0;-0.9823;-0.1562;-0.7823;-0.8791;-1.8222;-1.1123;0.5688;-1.819;-1.4802;-0.6576;0;225;315;225;411.389;379.371;450.875;13;16.25;-0.6884;-1.4551;-3.3785;-2.0013
20800061;0;0;2;0;-0.687;0.9683;-0.7823;0.1133;0.342;1.1793;0.2772;-1.1449;1.314;1.0346;1;300;420;300;450.741;450.472;403.464;13;16.25;-0.6884;-1.4551;-3.3785;-2.0013
20800061;0;0;6;0;-0.3799;0.4503;-0.7823;0.1753;-0.2917;0.0477;1.5943;0.6663;-0.1605;0.2127;0;225;315;225;478.303;520.962;483.839;13;16.25;-0.6884;-1.4551;-3.3785;-2.0013
20800061;0;0;6;0;0.8207;0.0348;0.7703;0.6008;0.3294;1.1793;1.5683;0.5653;0.7628;1.0346;1;225;315;225;423.473;443.257;440.671;13;16.25;-0.6884;-1.4551;-3.3785;-2.0013
20800062;0;0;5;0;-0.2006;0.0348;-0.7823;-1.241;-1.4994;0.0477;-0.2673;-0.8362;0.1597;0.2169;0;270;360;270;511.873;543.592;517.206;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800062;1;2;2;0;0.1097;-0.3184;0.2907;-1.0761;-1.8222;-0.4903;-0.0584;-1.1214;0.4394;1.0346;0;270;360;270;520.835;502.252;469.918;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800062;0;2;2;0;-0.687;-0.4415;-0.7823;-1.1631;-1.8222;0.031;-0.0802;-1.9392;0.039;-0.6576;1;225;315;90;433.475;370.207;362.616;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800062;0;2;6;0;1.8905;-0.7362;-0.7823;0.8479;0.5698;1.1793;0.6609;1.0534;1.314;1.0346;0;270;315;270;549.222;568.849;572.797;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800062;0;2;6;0;0.4637;0.6818;-0.7823;0.1059;-0.2562;1.1793;0.9965;0.8276;0.7628;1.0346;0;270;360;270;497.436;486.473;488.903;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800062;0;2;6;0;0.1097;-0.3184;0.8233;-0.1474;-0.2917;-0.5813;0.4216;-0.2035;0.2581;-0.6576;1;250;350;100;476.171;478.693;447.617;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800062;0;2;6;0;1.8905;1.4903;0.2907;-0.2317;-1.2045;-0.8243;0.7763;-0.2696;1.314;0.2169;0;270;360;270;504.46;489.254;362.692;13;11.8667;-0.9432;-1.4551;-0.335;-0.9463
20800064;0;0;6;0;-0.687;1.4903;-0.7823;-0.2407;-1.2045;0.0477;1.2809;0.205;0.385;1.0346;1;180;270;180;384.443;360.525;319.654;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;0;0;5;0;0.4637;0.4766;-0.7823;-1.2085;-0.7352;-0.4396;-0.3149;-0.4893;0.4522;0.6402;2;225;315;225;497.896;532.816;526.612;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;1;0;6;0;-1.8939;2.7249;-0.7823;0.7213;0.8184;1.1793;0.4237;0.1682;1.314;1.0346;1;225;315;180;523.761;500.535;420.397;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;0;0;5;0;0.5949;0.1008;0.2907;-0.1771;0.0479;0.2646;0.1024;0.129;0.6259;1.0346;1;315;315;270;421.531;539.249;426.583;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;0;2;2;1;-0.6133;0.472;-0.7823;-1.2526;-1.8222;-0.4903;0.1409;-1.7229;-0.5197;1.0346;1;450;540;180;504.528;412.468;413.774;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;0;0;6;0;-0.687;0.3018;1.1928;-0.0127;-0.2917;0.0477;0.8769;-0.076;0.1694;-0.6576;1;180;180;90;422.719;354.89;388.09;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;0;2;4;0;0.4637;-0.445;-0.7823;-1.088;-1.8222;-0.8449;-0.0153;-1.4264;-0.2023;-0.6576;1;600;840;360;446.2;391.936;390.522;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;1;2;6;0;-0.4342;-0.6632;1.1625;-0.7411;-1.8222;-0.6853;0.7634;-1.3767;0.4394;-0.6576;0;225;315;180;376.858;285.631;294.513;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800064;1;0;6;0;-0.687;2.7249;-0.7823;1.1781;0.7448;1.1793;0.9134;1.3941;1.314;-2.4468;0;225;270;90;473.535;507.695;431.211;23;14.1111;0.4292;0.8242;1.2343;0.1104
20800065;0;0;6;0;-0.0845;0.4458;0.1462;1.2099;1.0528;1.1793;1.0036;0.3749;1.314;1.0346;1;270;270;225;541.862;508.461;475.895;23;16.9615;-0.6924;-1.4551;-1.4335;-0.5839
20800065;1;0;5;0;-0.687;-0.4415;0.7703;0.5976;0.1582;0.0477;1.4633;0.3193;-0.7769;-0.6576;1;360;315;270;467.214;505.456;444.79;23;16.9615;-0.6924;-1.4551;-1.4335;-0.5839
20800066;1;0;6;1;-0.687;0.3241;-0.7823;-0.6898;-0.7352;-0.4903;0.6735;-0.4334;-0.5488;-0.6576;1;720;720;540;473.17;385.891;335.052;18;12.5564;0.1;-0.5869;2.8094;2.1945
20800066;0;0;6;0;0.052;0.0963;0.2907;-0.3092;-0.5184;0.0477;-3e-04;-0.2015;-0.6262;-1.3914;1;225;450;315;518.827;536.453;502.389;18;12.5564;0.1;-0.5869;2.8094;2.1945
20800066;0;0;5;1;0.4637;0.9683;1.1928;-0.6365;-1.8222;0.0477;0.5278;-1.2449;-0.0439;0.3622;1;180;240;120;312.042;363.997;324.159;18;12.5564;0.1;-0.5869;2.8094;2.1945
20800070;1;0;2;0;-0.2006;-0.0553;0.7703;0.6154;0.3662;1.1793;0.7382;-1.0614;1.314;0.6364;0;225;360;225;394.579;440.739;435.689;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800070;0;2;2;0;-1.8939;-3.2367;-0.7823;0.3318;0.342;0.7604;0.9988;-0.894;1.314;1.0346;0;225;315;225;511.341;470.43;521.967;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800070;1;0;2;0;0.1097;0.3378;-0.7823;-1.0799;-1.8222;-0.4903;0.3275;-1.904;0.1924;-0.6576;0;225;315;225;484.226;485.435;462.616;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800070;0;0;6;0;-1.8939;0.655;-0.7823;0.9309;0.8489;1.1793;1.053;0.3375;1.314;1.0346;0;225;315;225;530.159;573.388;490.846;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800070;0;0;3;0;-1.8939;0.0632;-0.7823;-0.084;-0.6853;1.1793;0.9988;-1.2295;1.314;1.0346;0;225;315;225;475.449;525.691;458.219;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800070;0;2;6;0;-0.9295;-1.6118;2.4601;0.4892;0.0279;1.1793;1.1281;1.0776;0.1597;-1.2947;0;225;270;225;427.415;445.15;450.946;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800070;0;2;5;0;0.5949;-0.2133;0.1462;-0.2749;-1.8222;1.1793;0.8856;-0.5564;0.7628;1.0346;0;450;720;540;453.418;472.734;420.029;18;11.3333;-1.4212;-1.4551;-0.335;0.1104
20800071;1;2;6;0;0.1097;0.4951;0.2907;-0.1484;-0.7352;0.1806;1.0141;-0.2992;-0.0037;-1.0657;0;240;240;120;365.992;392.344;354.207;23;12.5893;-0.6884;-0.5869;-0.0384;-1.2626
20800071;1;2;6;0;-1.8939;1.4903;-0.7823;0.9083;0.2002;1.1793;1.5547;1.2966;0.7628;1.0346;0;360;360;240;643.247;623.107;641.335;23;12.5893;-0.6884;-0.5869;-0.0384;-1.2626
20800077;1;2;6;1;1.4083;-0.6087;1.4721;-0.3215;-0.7352;1.1793;0.7583;-0.4608;-0.7857;-1.5824;1;270;360;180;468.169;428.482;459.179;23;14.086;0.4292;-1.4551;-0.0221;0.1104
20800080;1;2;6;0;-0.687;0.3349;0.1462;0.2339;-0.1448;-0.6947;1.5393;0.9648;1.314;-0.6576;2;270;540;270;462.029;478.959;395.285;18;15.9551;-0.6844;-1.4551;-0.335;0.8468
20800088;1;0;2;0;0.176;1.4685;-0.7823;-0.2079;0.2018;-0.4396;-0.0742;-1.535;1.314;1.0346;0;225;360;180;528.938;538.768;387.133;23;15.3261;-0.4526;-1.4551;-1.7803;-1.2626
20800090;0;0;6;0;-0.4342;-0.5552;0.2907;0.0136;-0.3465;1.1793;0.2672;0.8989;0.7628;-1.0657;2;180;225;135;518.261;561.889;603.834;13;13.125;0.2263;-0.7828;-0.3684;0.4032
20800090;0;2;6;0;-0.3799;-0.0613;0.2907;-0.426;-0.3465;-0.4396;0.4133;0.3672;-0.0037;0.2127;2;225;225;180;587.013;455.667;446.542;13;13.125;0.2263;-0.7828;-0.3684;0.4032
20800090;0;2;2;0;0.9109;-0.3184;-0.7823;0.4314;-0.0044;1.1793;0.1512;-0.7501;0.2485;1.0346;0;270;270;225;539.157;506.794;455.06;13;13.125;0.2263;-0.7828;-0.3684;0.4032
20800092;0;0;6;0;-1.8939;-0.3184;-0.7823;-0.3055;-0.7352;0.0477;0.8581;0.6794;0.7015;1.0346;0;225;360;180;578.193;569.129;590.79;23;18.7273;-1.4212;-0.614;-1.4335;-0.1698
20800092;1;2;6;0;-1.1597;0.0869;0.7703;-0.0811;-1.2045;1.2099;0.9686;-0.4122;-1.1481;0.2169;0;315;360;180;576.675;532.374;567.956;23;18.7273;-1.4212;-0.614;-1.4335;-0.1698
20800092;1;0;0;0;0.1097;0.6738;-0.7823;-1.1509;-1.5112;1.1793;-0.6285;-2.6955;-0.3971;1.0346;0;225;405;180;616.766;562.568;586.89;23;18.7273;-1.4212;-0.614;-1.4335;-0.1698
20800092;0;2;4;0;-0.687;-0.0859;-0.7823;-0.6824;-0.2562;-0.6853;0.1024;-0.7531;0.4522;-0.6576;2;225;270;180;398.26;377.889;381.62;23;18.7273;-1.4212;-0.614;-1.4335;-0.1698
20800094;1;2;4;0;-0.9823;0.0441;0.2907;0.2495;-0.217;1.1793;1.1576;-0.2055;-0.0348;0.2127;2;360;585;180;510.353;402.659;565.598;23;10.7879;0.1;-1.4551;1.2343;1.2041
20800094;1;2;6;1;1.8905;-0.1769;1.7669;1.6505;0.8489;1.1793;2.1683;1.6609;-0.7659;0.2169;0;275;385;715;372.901;408.546;430.496;23;10.7879;0.1;-1.4551;1.2343;1.2041
20800094;0;2;6;0;1.8905;0.5031;1.1625;0.5708;0.9378;1.1793;0.2672;0.4284;0.1924;-0.6576;1;325;390;520;413.952;377.879;416.061;23;10.7879;0.1;-1.4551;1.2343;1.2041
20800094;0;2;2;0;-1.4242;0.1935;0.7841;-0.2687;-0.7352;-0.3792;1.0288;-0.9022;-0.2023;0.2127;2;270;270;180;434.008;443.349;392.692;23;10.7879;0.1;-1.4551;1.2343;1.2041
20800097;0;0;6;0;0.855;0.1108;0.2907;-0.9941;-1.8222;-0.5813;0.1024;-0.0375;1.314;1.0346;0;165;330;165;453.212;421.403;364.512;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;0;6;0;0.176;-0.1501;0.8615;0.8781;0.5861;0.1806;1.2004;1.1106;-2.7106;1.0346;2;275;440;220;413.294;442.675;409.463;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;2;5;0;-0.13;0.6818;-0.7823;-0.4314;-0.2917;0.2646;-0.0311;-0.7478;0.1597;1.0346;2;300;420;240;389.766;447.916;384.453;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;1;2;6;0;-1.8939;2.2967;-0.7823;1.6189;1.2462;1.1793;1.6469;1.6274;-2.7106;-0.6576;0;200;300;100;403.166;387.807;410.566;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;2;6;0;0.4637;-0.3184;0.8233;0.5056;0.2002;1.1793;0.8668;0.0413;0.7628;1.0346;0;275;440;165;478.011;461.275;455.914;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;2;6;0;-1.2319;-0.672;0.2907;0.3502;0.5005;1.1793;0.0879;-0.156;0.4522;-0.6576;2;220;275;165;397.844;484.918;385.416;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;2;6;0;-0.13;-0.3184;-0.7823;-0.5543;-0.2917;0.0477;-0.0153;0.138;-0.2023;-0.6576;0;220;275;165;559.929;525.513;460.833;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;1;2;3;0;-0.1748;0.1891;0.7703;-0.0752;-0.1956;0.2646;0.2899;-0.5158;0.385;1.0346;0;240;480;180;578.003;639.064;610.039;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;1;2;3;0;-1.8939;0.0441;-0.7823;0.1225;-0.1113;1.1793;0.714;-0.6459;-0.5575;-0.6576;1;240;360;120;514.713;508.484;509.624;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;1;0;4;1;-0.2006;0.2243;0.7703;-0.6059;-1.8222;-0.8449;0.6866;-1.2119;-0.3472;-1.2947;0;200;350;100;387.303;392.825;402.006;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;2;5;0;-0.9295;0.9517;0.2907;0.5525;0.6628;1.1793;0.4795;0.6506;1.314;1.0346;0;200;250;200;525.817;535.408;496.39;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;0;2;6;0;0.1097;0.1554;0.2907;-0.1793;-0.5184;-0.8449;0.7379;0.3952;0.6259;0.5029;1;150;200;150;483.999;436.293;401.627;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800097;1;0;6;0;0.4637;1.4903;-0.7823;0.2715;-0.1113;0.0477;1.227;-0.2099;1.314;-0.6576;0;165;220;110;430.61;353.267;424.565;23;9.6667;0.7231;0.8371;-0.335;-0.3625
20800098;0;0;4;0;-1.8939;0.6818;-0.7823;-0.5019;-0.6853;0.0477;0.6077;-0.9597;0.039;0.5029;0;180;315;180;437.57;432.488;369.299;23;12.2917;0.4292;-1.4551;0.6482;-0.7119
20800098;0;0;5;0;-0.13;0.3018;-0.7823;-0.4495;-0.7352;1.1793;0.1448;-0.5367;-0.7857;0.2127;0;200;350;150;486.235;478.077;502.292;23;12.2917;0.4292;-1.4551;0.6482;-0.7119
20800098;1;2;6;0;-0.687;-0.0845;-0.7823;-0.7995;-1.8222;-0.9151;0.5688;0.5548;0.7628;0.5029;1;180;225;225;434.208;382.932;383.17;23;12.2917;0.4292;-1.4551;0.6482;-0.7119
20800099;1;2;6;0;-0.687;-0.3184;-0.7823;-0.6522;-1.8222;0.0477;0.32;0.214;-1.3345;-0.6576;0;225;225;180;522.369;449.852;416.663;23;13.52;-0.949;0.6676;-0.6823;-2.0013
20800099;0;2;6;0;-0.4342;-1.1052;-0.7823;-0.0601;-0.8391;1.1793;0.3013;0.4895;-0.0862;-1.0657;0;225;270;180;582.99;555.067;552.136;23;13.52;-0.949;0.6676;-0.6823;-2.0013
20800102;0;0;6;0;0.8794;-0.4415;-0.7823;0.4074;0.342;0.0477;1.8465;0.3592;0.298;1.0346;1;225;270;180;471.506;484.096;390.152;18;14.913;-1.4212;-1.4551;3.441;2.3594
20800102;1;2;6;0;-0.687;0.3241;-0.7823;-0.8329;-0.7352;-0.8243;0.2332;-0.6772;-0.3673;-0.6576;0;200;240;160;435.811;494.825;412.213;18;14.913;-1.4212;-1.4551;3.441;2.3594
20800102;1;2;6;0;-0.687;0.0648;-0.7823;-0.7447;-1.8222;-1.4781;1.5013;0.4935;-0.9734;-0.6576;1;225;315;180;479.817;434.205;365.236;18;14.913;-1.4212;-1.4551;3.441;2.3594
20800104;0;0;2;0;-1.4242;0.6879;-0.7823;-0.2123;0.0753;0.0477;0.4182;-1.5368;-1.5987;1.0346;0;525;735;210;353.88;406.859;386.427;18;9.2931;-0.6844;0.0055;-0.434;-2.0013
20800104;0;0;6;0;1.1911;0.9782;-0.7823;-0.9873;-1.8222;-1.2793;0.3351;-0.5589;-1.1077;1.0346;0;630;630;270;427.425;390.448;354.733;18;9.2931;-0.6844;0.0055;-0.434;-2.0013
20800104;0;0;2;0;-0.3799;-0.5635;0.7703;-1.1996;-1.8222;-0.4396;-0.0609;-1.7005;-0.3971;-0.6576;1;150;250;100;390.833;473.317;378.008;18;9.2931;-0.6844;0.0055;-0.434;-2.0013
20800104;1;0;6;0;-0.4342;-0.0553;0.7703;-0.6035;-0.7352;-0.3792;0.2941;0.1541;1.314;-1.0691;1;400;560;240;425.951;391.386;349.29;18;9.2931;-0.6844;0.0055;-0.434;-2.0013
20800107;1;0;6;0;-1.8939;-0.4415;0.2907;-0.0062;0.6628;1.1793;-0.2477;-0.1568;0.039;-0.6576;1;225;360;135;485.053;385.302;412.347;18;14.6;-0.2376;-0.5869;-0.6823;1.1096
20800107;0;0;2;0;1.8905;1.4903;-0.7823;1.1078;0.7448;1.1793;0.9714;-0.4666;0.1694;1.0346;2;180;360;225;434.227;440.671;390.939;18;14.6;-0.2376;-0.5869;-0.6823;1.1096
20800107;0;0;6;0;-0.687;2.7249;-0.7823;0.3663;0.1582;-1.2793;1.2985;0.8496;1.314;1.0346;1;180;360;225;471.566;472.152;437.392;18;14.6;-0.2376;-0.5869;-0.6823;1.1096
20800107;0;0;5;0;-0.3799;-0.3184;0.7703;0.0883;0.0279;1.1793;0.3767;-1.5013;1.314;0.5029;2;200;400;250;458.7;504.478;361.821;18;14.6;-0.2376;-0.5869;-0.6823;1.1096
20800107;1;2;2;0;0.1097;-1.3996;-0.7823;0.8835;-0.166;1.1793;2.0762;-0.9239;1.314;1.0346;2;180;360;225;276.568;324.48;299.096;18;14.6;-0.2376;-0.5869;-0.6823;1.1096
20800112;1;0;4;0;-0.687;0.6818;-0.7823;0.011;-0.5942;0.2646;0.7116;-0.8861;0.2485;-0.6576;0;270;360;225;535.19;572.273;565.933;23;16.4667;-0.6884;-1.4551;-0.335;-1.2283
20800112;0;0;4;0;0.4637;0.6818;-0.7823;0.7981;-0.1956;1.1793;2.2988;0.1344;-0.5284;-0.6576;2;225;315;180;503.264;538.599;460.528;23;16.4667;-0.6884;-1.4551;-0.335;-1.2283
20800117;1;2;6;0;1.4083;-0.0553;-0.7823;1.9784;1.2462;1.1793;1.2487;1.8409;0.4522;0.3622;0;220;275;330;585.986;530.843;671.272;23;14.1077;-0.949;-1.4551;-0.9505;0.1104
20800117;1;2;5;0;0.052;-0.0649;-0.7823;-0.3127;-1.8222;1.1793;0.8022;-0.1959;0.4394;1.0346;1;270;270;360;524.839;531.447;516.421;23;14.1077;-0.949;-1.4551;-0.9505;0.1104
20800117;1;0;6;0;-0.687;0.4951;0.2907;0.6189;0.0279;1.1793;1.2487;-0.0413;0.385;-0.6576;2;225;270;270;552.016;504.16;528.485;23;14.1077;-0.949;-1.4551;-0.9505;0.1104
20800119;1;2;6;1;-0.4342;2.7249;0.2907;0.132;-0.2562;1.1793;1.1543;0.8646;-0.4466;1.0346;1;180;270;225;351.121;314.45;349.245;18;11.2281;0.2263;0.1893;-0.6033;0.4365
20800119;0;0;6;0;-0.687;-0.4415;-0.7823;-0.2718;-1.8222;1.1793;0.9301;-0.3514;-0.3673;-0.6576;0;250;300;250;425.637;349.219;294.092;18;11.2281;0.2263;0.1893;-0.6033;0.4365
20800119;0;2;6;0;1.1911;-0.4061;1.8279;0.259;-0.2562;1.1793;1.7495;1.1132;-0.8065;-1.06;0;320;480;400;385.918;409.147;449.152;18;11.2281;0.2263;0.1893;-0.6033;0.4365
20800119;0;2;2;0;0.8794;-0.4415;-0.7823;-0.527;-0.6853;-0.4396;0.5534;-1.4513;-0.4377;1.0346;0;225;270;225;478.663;482.667;429.09;18;11.2281;0.2263;0.1893;-0.6033;0.4365
20800123;0;2;6;0;-0.9295;-1.562;2.4122;0.0156;-0.5184;0.2646;1.6799;0.0025;-2.7106;1.0346;2;240;300;300;275.151;373.18;246.561;18;6.3333;-1.4212;-1.4551;-0.0956;-1.4583
20800124;0;2;6;0;-0.687;0.6818;-0.7823;-0.9687;-1.8222;-0.4396;0.1659;-0.516;-1.3684;1.0346;1;360;450;360;533.624;567.618;522.387;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;1;2;5;0;-0.13;2.7249;0.1462;-0.5201;-0.8391;-0.8532;0.2145;-0.7853;-0.2023;0.5029;0;270;270;270;574.584;535.236;541.201;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;0;2;6;0;-1.8939;1.4903;-0.7823;-0.4375;-0.7352;-0.4396;0.9521;0.1327;-0.013;-2.4468;0;360;360;180;536.249;464.916;452.981;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;1;0;3;0;-1.8939;0.1695;0.7703;-0.8539;-1.2045;-0.4903;-0.095;-1.1978;-0.7857;-1.1847;0;360;480;360;480.108;467.088;499.474;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;0;0;2;0;0.4637;0.4766;-0.7823;0.1491;0.6628;0.2646;0.5006;-1.3839;-1.6385;1.0346;0;270;360;90;405.247;419.066;367.931;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;0;0;2;0;1.1911;0.3241;-0.7823;-0.7739;-1.2045;0.0477;-0.3418;-1.753;-1.1481;1.0346;0;300;360;240;464.516;458.989;456.504;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;1;2;6;1;0.4637;0.1935;0.8233;0.4341;0.378;0.031;0.3476;-0.1411;-0.2023;-1.0691;0;270;450;180;414.985;446.277;466.498;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800124;0;0;6;1;0.4637;0.6818;-0.7823;0.8403;0.2856;1.1793;1.6469;1.3427;-1.1965;1.0346;0;360;270;180;519.769;498.012;525.149;18;9.5676;-1.4212;-0.0097;-0.335;-1.2283
20800125;0;0;6;1;0.4637;-1.186;1.1211;-0.1961;-0.7352;0.0477;0.8769;-0.1124;0.6259;1.0346;2;270;315;135;486.814;530.361;460.113;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800125;1;0;3;0;-0.1748;0.6818;0.2907;0.0585;0.342;-0.4903;1.1212;-0.8528;-0.2023;1.0346;0;270;270;180;591.705;589.085;569.463;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800125;1;0;4;0;1.0944;-1.0344;0.7703;-1.5967;-1.2045;-1.9645;0.0085;-1.4983;0.1597;-2.0819;0;180;315;180;406.552;372.461;357.635;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800125;1;0;6;0;-1.8939;-1.3141;2.07;0.43;-0.5184;1.1793;0.6625;0.9705;1.314;1.0346;0;270;360;180;450.716;436.384;450.324;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800125;0;0;2;0;0.1097;0.4951;0.2907;-0.6087;-0.7352;0.031;0.4182;-1.6539;1.314;0.2127;0;270;315;180;387.551;429.476;340.046;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800125;0;0;6;0;-0.0845;2.7249;-0.7823;-0.0697;-0.7352;1.1793;0.981;0.8727;1.314;1.0346;0;270;315;270;418.376;428.883;450.942;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800125;0;2;6;0;0.4637;-0.0553;-0.7823;-0.1066;-0.5184;1.1793;0.1717;0.9336;0.4394;1.0346;0;225;315;180;508.265;556.585;500.322;23;16.24;0.265;-1.4551;0.0321;-0.5968
20800126;1;0;6;0;-0.13;0.6818;0.7703;0.334;-0.5184;1.1793;1.256;1.061;0.7628;1.0346;0;270;315;90;460.864;461.318;428.512;23;13.1;0.6606;0.3677;1.2744;0.7083
20800126;1;2;2;0;-0.687;0.6818;-0.7823;-0.5829;-1.8222;1.1793;0.4043;-1.6721;0.298;-0.6576;1;180;225;225;474.065;392.65;381.054;23;13.1;0.6606;0.3677;1.2744;0.7083
20800126;1;0;5;0;-0.4342;-0.089;-0.7823;-1.1448;-1.8222;-0.5813;-0.3625;-2.6746;-0.3971;-0.6576;1;225;315;180;479.625;538.812;416.952;23;13.1;0.6606;0.3677;1.2744;0.7083
20800126;0;2;1;0;1.4083;-0.6594;1.2327;-0.6627;-0.1445;0.031;-0.8359;-1.4373;0.4394;1.0346;1;225;360;180;460.475;402.72;401.902;23;13.1;0.6606;0.3677;1.2744;0.7083
20800126;0;0;6;0;-0.9823;0.6818;-0.7823;-0.0239;-0.3144;0.031;0.2829;-0.1512;-0.3673;-1.58;1;270;360;180;495.922;470.35;396.346;23;13.1;0.6606;0.3677;1.2744;0.7083
20800126;0;2;6;0;0.8207;0.9683;-0.7823;-0.3366;-0.2917;-0.3792;0.4043;0.5178;-0.0348;-0.6576;2;225;315;180;542.493;522.706;429.963;23;13.1;0.6606;0.3677;1.2744;0.7083
20800126;1;0;6;0;-0.9295;2.7249;-0.7823;0.5822;0.6765;0.0477;1.1543;0.0512;-0.6262;1.0346;1;270;360;180;442.118;394.493;349.584;23;13.1;0.6606;0.3677;1.2744;0.7083
20800127;1;0;6;0;0.1097;1.4685;-0.7823;1.1476;0.5698;1.1793;1.9305;1.3788;0.4394;0.2127;0;180;360;135;543.822;558.031;545.482;23;12.9111;-1.4212;0.1683;-0.335;-0.3028
20800127;1;2;6;0;1.8905;2.7249;-0.7823;2.071;1.2462;1.1793;1.9868;1.7471;1.314;1.0346;0;225;225;225;655.968;642.596;583.505;23;12.9111;-1.4212;0.1683;-0.335;-0.3028
20800128;0;2;3;1;0.8794;-1.6792;1.1928;-1.1148;-0.7352;-0.9302;0.0564;-0.7898;-2.1007;0.2127;2;270;270;135;478.832;591.534;559.163;18;9.6667;0.1;-0.7828;-0.0384;-0.5968
20800128;0;0;6;0;0.1097;0.9423;-0.7823;0.6852;0.8489;1.1793;0.8171;1.3239;-0.2023;-1.3914;1;360;360;180;358.6;408.916;487.371;18;9.6667;0.1;-0.7828;-0.0384;-0.5968
20800130;0;0;6;0;-0.0845;-0.763;0.2907;0.2846;-0.2917;1.1793;0.7565;1.1618;-0.9422;-1.0657;0;275;330;165;417.595;459.585;467.622;18;11.9;-1.4212;-1.4551;0.016;-0.7029
20800130;0;0;6;0;1.4083;-0.7587;1.1928;-0.5691;-1.8222;-0.4903;0.4043;0.2302;-1.1481;0.2169;0;420;480;240;429.477;395.341;378.056;18;11.9;-1.4212;-1.4551;0.016;-0.7029
20800130;1;0;5;0;-1.8939;1.4903;-0.7823;0.3083;0.426;0.0477;1.2835;0.6987;1.314;1.0346;1;275;330;220;481.147;471.856;453.307;18;11.9;-1.4212;-1.4551;0.016;-0.7029
20800130;0;2;6;0;0.4637;-0.4415;-0.7823;-1.7574;-1.8222;-0.9302;-0.9416;0.1221;-2.7106;-0.6576;0;180;420;120;355.339;339.451;281.399;18;11.9;-1.4212;-1.4551;0.016;-0.7029
20800130;0;2;5;1;1.0671;2.7249;1.2618;0.4224;0.5861;1.1793;0.6374;0.6298;-1.3684;-0.6576;2;240;420;240;385.879;344.505;350.384;18;11.9;-1.4212;-1.4551;0.016;-0.7029
20800130;0;0;6;0;0.4637;0.6818;0.2907;0.3494;0.342;1.1793;0.6866;0.031;-0.6262;-0.6576;0;220;385;220;469.854;570.32;489.382;18;11.9;-1.4212;-1.4551;0.016;-0.7029
20800133;0;0;6;0;-1.1597;-0.4336;-0.7823;-1.2562;-1.8222;-1.1443;0.6202;-0.6859;-0.2023;-0.6576;1;315;360;225;438.645;409.59;362.306;23;10.6549;-0.949;-1.4731;-0.6199;0.1104
