"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"1556" 82600068 1 3 2 6 0 -0.2006 -1.423 -0.7823 -0.6211 -0.7397 1.1793 -0.5058 0.5893 0.1274 1.0346 2 180 180 300 657.863 583.712 661.197 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1557" 82600068 1 1 0 6 0 -0.3799 2.7249 -0.7823 1.4555 0.2817 1.1793 1.579 1.1084 -0.476 0.2127 0 0 0 0 532.981 440.618 617.69 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1559" 82600068 0 1 0 3 0 1.1911 0.2243 0.1462 0.4608 0.7725 0.0477 0.4354 -0.1137 -0.2023 1.0346 0 220 220 495 513.31 538.53 581.137 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1560" 82600068 0 1 0 6 0 0.4637 -0.3184 -0.7823 1.6563 1.1114 0.0477 2.157 1.0242 0.7628 1.0346 0 165 165 275 486.326 553.612 372.164 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1561" 82600068 1 1 0 6 0 -1.4869 0.9782 -0.7823 0.4624 -0.5869 1.1793 0.3666 0.023 0.7015 0.2169 1 300 300 480 598.628 576.372 521.285 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1562" 82600068 0 1 0 6 0 -0.687 0.3441 0.2308 0.4993 -0.1316 -0.4396 0.686 0.8716 -0.9734 -1.3914 1 240 240 540 661.096 672.906 647.125 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1563" 82600068 0 1 0 6 0 1.8905 -0.3184 -0.7823 1.669 1.8498 1.1793 0.7853 1.3931 -0.5575 -0.6576 0 300 300 420 568.72 622.209 597.445 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1564" 82600068 1 1 0 3 0 -0.3799 -0.3184 1.5082 1.2977 0.1408 0.0477 2.1705 0.5995 1.314 0.2127 0 180 180 240 570.095 494.031 517.988 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1565" 82600068 1 1 0 6 0 1.3423 0.4829 0.8233 0.9132 0.7725 1.1793 0.3155 1.3901 -2.7106 0.2169 0 0 360 0 580.594 569.672 602.343 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1566" 82600068 1 1 0 6 0 -1.059 0.6879 0.2907 -0.8928 -0.7847 -0.6853 -0.6458 0.3985 0.7628 0.6364 0 240 240 240 542.982 498.024 552.662 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1568" 82600068 0 1 0 2 0 1.4083 -0.5635 -0.7823 0.4658 1.1114 0.031 0.2046 -0.7482 1.314 1.0346 2 300 300 360 488.421 523.802 535.58 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1569" 82600068 0 1 0 6 0 0.4637 -0.3184 0.2907 0.9856 -0.0396 1.1793 0.9207 1.3386 -0.0439 -0.6576 0 240 240 300 674.654 597.807 615.093 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1570" 82600068 0 1 0 6 0 0.8794 -0.6693 0.1462 1.3433 0.1408 1.1793 1.3566 1.4656 -1.1481 1.0346 1 275 220 275 483.71 446.229 340.066 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1571" 82600068 1 1 0 5 0 -0.687 -0.3184 -0.7823 0.1844 0.1408 1.1793 0.1821 0.1608 1.314 1.0346 2 300 300 300 591.6 580.247 627.326 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1572" 82600068 0 1 0 4 0 0.0208 -0.4509 -0.7823 0.6251 0.1408 -0.9779 1.579 0.3148 -1.6385 -1.1817 1 300 300 420 460.425 361.761 410.42 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1575" 82600068 1 1 0 6 0 0.4637 0.0348 1.5346 1.2235 -0.4711 0.0477 1.841 0.8389 -0.2023 1.0346 2 240 240 360 648.65 501.698 588.87 23 17.1295 -0.6884 0.0131 -1.5397 -1.2356
"1609" 82600070 1 1 0 6 0 -0.3799 -0.3184 0.2907 0.8058 0.363 0.0477 0.3931 1.2532 -0.2023 0.2169 0 180 180 240 666.383 714.415 696.023 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1610" 82600070 1 1 0 6 0 -0.9295 0.9423 0.2907 2.7901 1.8498 1.1793 1.9209 2.2221 1.314 1.0346 0 360 420 720 626.256 726.37 708.302 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1612" 82600070 1 1 0 6 0 1.8905 -1.3298 1.1211 -0.8532 -0.53 -1.2049 -0.6123 0.5095 1.314 -1.0657 0 240 240 420 603.612 649.318 642.948 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1613" 82600070 0 1 0 6 0 -0.6133 -0.0939 0.2907 1.4016 1.8498 1.1793 0.4956 1.1831 1.314 1.0346 0 180 240 480 550.029 617.592 496.314 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1614" 82600070 0 1 0 3 0 1.8905 2.7249 0.8233 1.5615 1.8498 1.1793 1.1188 0.8313 0.7015 1.0346 0 0 240 240 586.943 582.47 594.96 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1615" 82600070 1 1 0 6 1 1.8905 -0.8771 2.07 5.1169 1.8498 1.1793 4.0894 2.9483 1.314 1.0346 2 180 240 360 712.49 556.588 602.793 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1616" 82600070 1 1 0 4 0 -0.3799 1.4326 1.2618 0.5745 -0.7847 1.1793 0.7798 0.3197 0.7015 -0.6439 1 300 300 300 662.419 666.46 713.221 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1617" 82600070 0 1 0 6 0 1.8905 0.4829 0.2907 1.0308 1.8498 1.1793 0.2233 1.2261 1.314 0.2169 0 180 180 180 719.828 741.467 655.926 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1618" 82600070 0 1 0 6 0 -0.13 -0.8596 0.7703 1.5856 1.8498 1.1793 0.7944 1.5554 1.314 0.6402 1 240 240 480 491.454 403.366 465.137 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1619" 82600070 0 1 0 6 0 -0.687 0.8801 -0.7823 2.6069 1.8498 1.1793 1.8531 2.0247 0.7628 1.0346 0 240 240 300 557.223 473.998 521.35 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1620" 82600070 1 1 0 5 0 1.8905 -1.0703 2.1379 0.38 -0.4425 -0.6853 0.6315 0.6967 0.1597 -1.0657 0 180 180 360 719.389 671.817 750.357 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1621" 82600070 0 1 0 6 0 0.4637 0.4581 1.2618 0.7963 1.1114 1.1793 0.23 1.2269 0.4394 1.0346 1 220 220 495 541.114 617.874 594.592 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1622" 82600070 1 1 0 5 0 -0.2006 0.0348 1.1625 2.1145 1.8498 1.1793 1.5982 1.1106 -0.2023 -0.6439 1 300 300 360 726.838 673.717 644.529 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1623" 82600070 0 1 0 6 0 0.8794 -0.445 1.1625 1.9218 1.8498 1.1793 1.3697 1.8169 -0.3971 0.2169 0 180 180 360 591.558 585.309 703.106 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1624" 82600070 1 1 0 5 0 -0.4342 0.472 -0.7823 0.4311 -0.3902 1.1793 0.6644 0.7537 1.314 0.5029 0 300 420 900 653.271 696.061 678.942 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1625" 82600070 1 1 0 6 0 -5e-04 -1.3106 1.2618 0.7069 1.8498 1.1793 -0.0883 1.073 -1.415 0.2169 0 180 180 360 615.133 659.114 711.138 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1626" 82600070 0 1 0 3 0 1.8905 -0.0633 0.2907 -0.7627 -0.53 0.0477 -0.7278 -0.7837 -1.3684 0.2169 0 240 240 420 668.019 557.544 586.812 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1627" 82600070 1 1 0 6 0 0.4637 -0.3237 0.2907 1.5609 1.8498 1.1793 1.1875 1.2584 -0.3971 0.0181 0 180 180 360 566.443 508.208 498.909 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1629" 82600070 1 1 0 6 0 1.8905 -0.1769 1.1729 1.4956 0.7725 1.1793 1.251 1.225 1.314 1.0346 0 180 240 240 443.521 353.23 319.785 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1630" 82600070 1 1 0 3 0 0.4637 -0.5878 0.2907 0.557 -0.1316 0.031 0.4612 0.6952 1.314 0.2169 0 180 180 360 659.481 635.327 728.813 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1631" 82600070 1 2 0 6 0 1.8905 -2.4306 -0.7823 3.0832 1.8498 1.1793 2.1233 2.2593 0.2384 -0.6576 0 180 180 360 605.728 585.669 577.99 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1632" 82600070 0 1 0 6 0 -0.6133 -0.0553 0.7703 0.9212 0.1408 1.1793 0.9842 1.2016 0.7628 1.0346 1 240 240 300 565.176 470.876 463.311 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1633" 82600070 1 1 0 4 0 -0.0288 -1.3251 1.7669 0.5837 1.8498 1.1793 -0.1551 -0.6445 0.4394 -1.0657 0 240 240 360 637.886 586.064 672.934 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1634" 82600070 0 1 0 6 0 1.4083 0.6818 1.5346 1.9267 1.9788 1.1793 1.1257 1.7576 1.314 -1.3914 1 180 240 480 679.115 623.787 605.252 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1635" 82600070 1 1 0 6 0 1.8905 -0.6916 -0.7823 0.4633 0.7725 1.1793 -0.0933 0.9139 1.314 -1.3914 2 240 240 360 729.371 695.01 692.398 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1637" 82600070 0 1 0 6 0 -1.8939 -1.4889 2.9705 -0.0202 -0.9827 0.0477 0.2336 0.273 -0.2023 -2.0819 0 240 240 240 593.222 592.974 639.007 28 16.0769 -1.4212 -1.4551 -1.1401 0.2785
"1858" 82600079 1 1 0 5 0 0.8794 -0.3184 0.8615 0.6276 1.1114 0.0477 0.1801 -0.1533 1.314 1.0346 0 330 275 330 579.09 621.904 685.471 23 16.0656 -1.4212 -1.4551 -0.0384 0.2266
"1915" 82600083 0 1 0 6 0 -0.4342 -0.3184 -0.7823 0.9187 0.2817 0.0477 1.0296 1.1626 -0.7074 1.0346 1 240 240 300 620.603 603.761 611.688 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1917" 82600083 0 1 0 6 0 1.4083 -0.4415 -0.7823 0.998 1.8498 -0.1357 0.8077 1.4094 1.314 -2.0819 0 180 180 300 535.991 532.77 562.732 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1919" 82600083 0 3 2 6 0 1.8905 -0.8273 1.1625 0.1237 0.7725 1.1793 -0.4174 0.8262 1.314 -0.6576 1 240 210 240 532.142 630.869 647.296 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1920" 82600083 0 3 2 6 0 0.4637 0.3241 -0.7823 0.3334 1.1114 1.1793 -0.1378 0.8014 0.7628 -2.4468 2 240 240 240 499.608 514.748 507.595 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1922" 82600083 0 1 0 6 0 0.4637 -0.5635 0.2907 0.346 -0.3833 0.0477 1.1345 0.8067 1.314 -0.6576 0 165 165 220 495.511 442.85 431.488 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1923" 82600083 1 1 0 5 0 0.1097 -3.2367 2.896 0.137 -0.5869 1.1793 0.0452 -0.0961 -0.0348 -0.6576 0 180 180 180 595.984 600.638 653.756 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1926" 82600083 1 1 0 6 0 0.4637 -0.47 -0.7823 0.9132 -0.6184 0.0477 1.447 0.719 -0.2327 1.0346 0 240 240 240 723.876 624.577 724.941 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1929" 82600083 1 1 0 6 0 -0.4939 0.9423 1.1928 1.2578 1.8498 1.1793 0.6769 1.5737 0.4394 0.6402 1 180 180 240 533.485 603.914 586.536 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1930" 82600083 0 1 0 6 0 1.8905 -0.7814 -0.7823 1.0545 1.8498 1.1793 0.3257 1.258 -0.2023 0.2169 0 240 210 240 558.745 698.78 607.633 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1935" 82600083 0 1 0 6 0 0.4637 -0.8273 -0.7823 1.1418 1.8498 -0.3792 0.9213 1.4047 -0.4171 -1.0657 0 240 180 300 467.359 489.694 505.627 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1937" 82600083 1 1 0 6 0 -0.687 -0.3184 -0.7823 -0.3205 -0.5869 1.1793 -0.3345 0.5247 1.314 -0.6576 0 240 240 240 485.886 577.142 577.228 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1938" 82600083 0 3 2 6 0 0.1097 0.3084 -0.7823 -0.6316 -1.3625 1.1793 -0.3086 0.393 -0.4377 -0.6576 0 180 180 180 484.204 539.511 500.112 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1940" 82600083 1 1 0 6 0 0.052 -1.0703 2.1379 2.3565 1.8498 0.031 2.157 2.0312 -0.5864 1.0346 0 180 180 270 554.009 430.684 537.129 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1942" 82600083 1 1 0 6 0 0.4637 -0.3184 -0.7823 -0.1399 -0.1662 -0.4779 0.0637 0.7589 -2.7106 -2.4468 1 360 600 360 498.031 447.968 420.325 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1943" 82600083 0 1 0 6 0 1.8905 -0.6913 1.1211 0.1023 0.5478 -0.8532 0.0377 0.3111 1.314 1.0346 0 360 360 360 495.34 463.283 516.558 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"1947" 82600083 0 3 2 6 0 0.052 -0.4509 0.2907 -0.3296 -0.53 0.0477 -0.0677 0.2603 -0.5575 -1.0691 0 240 240 300 539.707 516.124 526.593 28 17.3881 1.533 0.7577 -3.3785 -0.1695
"2104" 82600089 0 1 0 5 0 -0.2006 0.6344 -0.7823 0.3054 -0.9827 1.1793 0.3945 -0.1984 -0.2023 0.2127 0 300 300 240 568.1 574.332 520.113 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2105" 82600089 0 3 2 6 0 1.8905 -0.9052 -0.7823 0.4684 -0.3902 1.1793 0.7072 0.5051 1.314 1.0346 2 420 420 300 387.351 423.894 459.297 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2111" 82600089 1 3 0 4 0 -0.687 0.4581 0.2907 0.893 -0.226 1.1793 0.8882 0.3969 1.314 1.0346 1 300 300 240 563.098 491.116 516.118 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2114" 82600089 0 1 0 5 0 -0.13 2.7249 -0.7823 0.8539 0.2261 0.2646 1.2437 0.7812 0.4522 1.0346 1 300 300 300 437.548 453.187 422.959 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2116" 82600089 0 1 0 3 0 -0.687 -0.3184 -0.7823 0.0121 1.1114 -0.1357 -0.3452 -0.441 1.314 1.0346 1 300 360 240 481.727 488.032 547.481 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2117" 82600089 1 3 2 3 0 0.4637 0.6818 -0.7823 -1.04 0.4654 -1.1256 -0.8988 -1.4511 1.314 -0.6576 0 300 300 240 412.826 427.467 463.645 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2119" 82600089 0 1 0 3 0 0.8794 -0.9331 1.1928 0.0381 0.4764 -1.0752 0.3667 -0.6816 0.6259 -1.6775 2 420 480 360 476.447 503.178 483.551 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2120" 82600089 1 1 0 3 1 -1.8939 0.1589 0.8615 -0.5366 -0.6699 -0.9779 -0.1031 -0.5615 1.314 1.0346 0 300 300 300 372.772 432.014 388.478 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2121" 82600089 1 1 0 5 0 1.8905 0.6344 -0.7823 -0.0082 0.1408 0.0477 0.1322 0.3481 0.7628 0.5029 0 300 360 300 466.491 412.195 524.641 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2122" 82600089 0 3 2 4 0 -0.687 -0.3184 -0.7823 0.5804 0.3473 -0.2116 0.5575 -0.7654 0.7628 -0.6576 2 300 300 240 395.217 452.411 431.696 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2124" 82600089 0 1 0 2 1 -0.3799 -0.2515 -0.7823 -0.6778 -0.7486 -0.9779 -0.1726 -1.7338 1.314 1.0346 2 150 150 120 353.152 478.158 498.013 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2125" 82600089 1 1 0 4 0 -1.2319 -1.4101 0.1462 -0.2199 0.7725 -1.6291 0.1489 -1.0686 0.4394 -0.9167 1 300 420 240 510.248 477.333 525.015 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2127" 82600089 1 1 0 3 0 -0.687 -0.3184 1.1625 -0.7763 -1.8434 -0.8947 -0.1507 -1.0404 -0.2023 1.0346 1 360 480 300 371.832 401.681 415.634 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2128" 82600089 1 1 0 3 0 1.3423 -1.0504 2.9705 -1.331 -1.8434 -1.3873 -0.5465 -1.5293 1.1327 1.0346 2 300 300 240 263.536 334.198 315.519 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2129" 82600089 1 3 2 3 0 -1.1858 -1.0015 1.5346 -1.0891 -0.2588 -1.5971 -0.9232 -1.4719 -0.9514 0.3657 2 300 350 200 236.377 366.688 375.175 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2130" 82600089 0 2 2 4 0 1.8905 -0.3184 0.2308 1.3541 1.1114 0.0477 1.1113 -0.3929 1.314 1.0346 0 360 300 300 468.403 492.406 530.968 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2131" 82600089 0 1 0 5 0 0.4637 -0.8575 0.8233 0.2943 0.2817 -0.8773 0.5713 0.474 0.4522 1.0346 0 300 660 300 536.745 611.403 584.444 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2133" 82600089 1 1 0 3 0 -0.2006 -1.567 1.203 0.1828 -0.3902 -0.4511 0.4683 -0.126 1.314 0.2127 2 300 360 240 503.32 600.676 594.714 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2134" 82600089 1 1 0 6 0 0.176 -0.5635 0.1462 -1.4488 -0.7397 -1.2622 -1.0029 -0.9379 0.7015 0.2169 2 300 300 240 484.566 454.334 540.616 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2136" 82600089 0 1 0 5 0 1.4083 -0.5878 1.5436 0.4391 1.8498 1.1793 -0.351 0.083 -0.7857 1.0346 0 300 250 250 270.77 232.123 274.297 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2137" 82600089 1 1 0 4 0 -1.8939 2.7249 -0.7823 -0.9984 -1.8434 -0.9386 -0.2919 -1.1698 1.314 0.5029 1 360 300 300 555.987 542.474 589.564 23 15.7471 0.1423 1.2579 0.1795 -0.0452
"2141" 82600090 0 1 0 6 0 0.4637 -1.0523 -0.7823 -0.0797 -0.3018 -0.5813 0.0534 0.775 -1.3684 -0.6439 1 300 300 300 522.317 627.118 512.306 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2142" 82600090 0 1 0 5 0 0.4637 1.4903 -0.7823 0.6197 1.8498 0.0477 0.0211 0.7133 -1.8485 1.0346 0 300 300 300 437.45 453.595 430.845 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2143" 82600090 0 2 0 5 0 -1.4869 0.6818 -0.7823 0.136 0.6322 1.1793 -0.4836 0.0039 -0.5575 -0.6576 0 300 300 480 633.109 682.336 712.566 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2144" 82600090 0 1 0 3 0 0.4637 -0.3004 -0.7823 0.3173 -0.7486 1.1793 0.8658 0.1968 1.314 1.0346 0 300 300 300 505.821 520.952 525.116 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2150" 82600090 0 3 2 6 0 0.052 -0.3184 -0.7823 0.5582 1.8498 1.1793 0.0141 0.8965 1.314 1.0346 0 300 300 300 466.999 544.899 581.398 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2153" 82600090 0 3 0 6 0 0.4637 -0.1903 0.2907 0.3616 -0.1662 1.1793 0.5925 1.0001 1.314 0.5029 0 275 275 440 562.767 634.619 542.962 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2155" 82600090 0 2 2 5 1 -1.4869 0.3241 -0.7823 -0.5215 -1.8434 1.1793 -0.4682 -0.2744 1.314 1.0346 0 1705 1595 1485 569.015 503.938 503.911 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2156" 82600090 0 3 2 6 0 -0.687 0.6818 -0.7823 1.2244 0.3125 1.1793 1.1713 1.1754 -0.2023 1.0346 2 300 300 300 460.732 545.363 474.761 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2158" 82600090 0 1 0 6 0 0.1097 0.2968 -0.7823 0.4109 0.7725 1.1793 -0.0654 1.0644 0.6259 -0.6576 1 300 360 300 436.979 417.257 438.311 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2159" 82600090 0 3 2 6 1 -0.687 -0.8826 -0.7823 -1.023 -1.3625 0.2646 -1.1491 -0.1907 0.1597 -2.4468 2 300 300 300 578.683 707.886 620.582 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2160" 82600090 0 1 0 2 0 0.9606 -0.3485 1.4812 -1.7064 -1.8434 -0.9649 -1.2222 -1.8746 1.314 -1.5824 1 200 200 200 301.771 360.036 341.417 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2161" 82600090 0 1 0 2 0 0.4637 -0.7782 -0.7823 -0.3851 -1.8434 -0.2116 0.1051 -1.4579 1.314 1.0346 0 300 300 300 330.981 353.496 398.171 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2162" 82600090 0 3 2 6 0 1.8905 0.6738 -0.7823 -0.3965 -0.9386 0.0477 -0.0919 -0.8294 -2.7106 1.0346 0 300 300 240 439.539 351.23 420.513 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2164" 82600090 0 2 0 5 0 -0.9598 2.7249 -0.7823 1.108 0.7725 1.1793 0.5784 0.8887 1.314 1.0346 1 300 300 300 412.657 531.877 445.959 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2165" 82600090 0 2 0 4 1 -1.8939 -0.0599 -0.7823 -0.0283 -0.1662 1.1793 -0.2092 -0.7701 1.314 1.0346 0 300 300 300 575.234 570.417 537.301 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2167" 82600090 0 2 0 6 0 -1.8939 2.7249 -0.7823 -0.2628 -0.1662 1.1793 -0.3031 0.6773 1.314 1.0346 0 660 1595 1650 449.27 475.055 459.692 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2168" 82600090 0 1 0 2 0 0.8207 -1.7251 2.07 -0.6684 -0.5869 0.0477 -1.165 -1.5767 1.314 1.0346 0 300 300 300 442.54 439.34 431.963 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2169" 82600090 0 1 0 4 0 -0.687 -0.1903 -0.7823 -0.1358 -1.8434 -0.4919 0.4482 -0.9351 1.314 -0.6576 1 330 275 220 509.049 492.944 452.821 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2173" 82600090 0 2 0 5 0 0.4637 -0.5707 -0.7823 0.4682 1.1114 0.0477 0.1825 0.5476 1.314 -0.6576 1 300 300 300 606.41 575.025 563.137 23 13.936 -1.4212 -1.4551 -0.7912 -0.1662
"2174" 82600091 0 1 0 2 0 -1.8939 -0.4415 0.2907 0.0879 -0.9827 0.0477 0.4482 -1.1415 1.314 0.2169 0 240 240 360 502.709 459.476 474.363 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2177" 82600091 0 2 2 3 0 0.5949 -0.7659 0.6725 -0.4397 -0.7397 -1.1194 0.3315 -0.9095 0.7628 -2.4468 0 240 240 360 467.057 542.423 522.326 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2178" 82600091 0 2 2 6 0 0.5949 -0.5665 0.7703 -1.1792 -0.1662 -0.4511 -1.2929 0.1582 1.314 -0.6576 1 300 240 300 359.522 367.331 447.705 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2179" 82600091 0 1 0 3 0 1.1422 0.4458 0.2907 0.307 -0.1251 -0.1295 0.3204 -0.6174 0.2384 1.0346 0 240 240 360 500.156 552.238 598.035 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2181" 82600091 0 1 0 4 0 1.8905 -0.5582 1.4812 -0.4657 0.4317 0.0477 -1.1007 0.203 0.1597 -0.6576 0 240 240 360 609.294 646.094 720.141 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2182" 82600091 1 1 0 6 0 0.4637 -0.4794 -0.7823 -0.185 -0.1662 0.0477 -0.217 0.7304 0.7628 -0.6576 1 220 220 330 519.576 536.918 612.64 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2183" 82600091 1 1 0 6 0 0.4637 0.6738 -0.7823 1.2843 0.5478 1.1793 1.7944 0.6802 1.314 1.0346 0 300 1500 360 437.006 308.194 402.379 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2184" 82600091 0 1 0 5 0 1.8905 -0.3184 0.2907 -1.4881 -0.1662 -0.4511 -1.8832 -1.0418 -0.2023 -1.1869 0 260 260 260 412.168 478.392 369.922 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2185" 82600091 0 1 0 2 0 -0.3799 -0.3397 1.1625 -0.6021 0.0782 -0.1357 -1.1987 -1.4335 -0.7857 1.0346 0 240 240 360 595.501 555.866 574.013 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2187" 82600091 0 1 0 5 0 -0.2006 -0.4415 -0.7823 -0.1852 -0.53 0.0477 0.0992 -0.3811 -0.7857 -0.6439 0 220 220 330 622.084 629.416 592.06 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2188" 82600091 1 2 0 4 0 -1.109 -0.3261 0.7703 -0.3762 0.0528 1.1793 -0.4602 -0.2604 -1.1481 -1.5824 0 360 240 120 516.733 533.69 562.073 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2189" 82600091 0 1 0 3 0 -0.2006 0.0348 -0.7823 -0.5325 -1.3625 0.2646 -0.3317 -0.534 0.7628 -0.6576 0 240 240 300 553.501 566.497 592.411 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2191" 82600091 1 1 0 5 0 -1.8939 0.1935 -0.7823 0.4977 -1.0715 1.1793 0.8926 0.5622 1.314 1.0346 0 240 240 360 467.597 526.987 497.389 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2192" 82600091 1 2 0 4 0 1.1911 2.7249 -0.7823 0.0866 -0.9386 1.1793 0.7334 0.1343 0.7015 1.0346 0 240 240 180 502.497 416.519 346.877 28 13.863 1.2478 1.3635 -0.0956 1.3648
"2193" 82600091 0 1 0 6 0 -0.4342 -0.875 0.6725 -0.2842 -1.3625 -0.9779 0.5967 0.54 -0.7453 1.0346 0 240 240 360 447.445 475.303 501.292 28 13.863 1.2478 1.3635 -0.0956 1.3648
