"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"19" 20800001 0 1 264 6 0 1.4205 -0.6346 NA NA NA NA NA 1.3961 1.2462 1.1793 0.9436 1.3807 -0.2023 NA NA NA NA NA 662.518 586.892 673.722 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"20" 20800001 0 1 264 6 0 -2.7114 -0.2888 0.1956 1.3423 0.4392 0.3241 1.7405 1.6202 1.0528 1.1793 1.1058 1.4246 -0.7857 1.0346 0 NA NA NA 391.888 476.83 415.665 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"21" 20800001 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 458.557 438.605 470.957 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"22" 20800001 0 1 264 6 0 -1.4526 -0.2888 -0.5707 0.4637 1.1934 0.4846 0.2907 1.0487 1.2462 1.1793 0.6211 1.0338 0.4394 1.0346 0 NA NA NA 500.132 553.68 528.117 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"23" 20800001 1 1 264 6 0 -0.0872 0.2705 -0.2661 -0.13 -0.3842 -0.6693 0.1462 -0.016 -0.2917 1.1793 0.5278 -0.1438 -0.2023 -0.6576 2 300 300 180 540.248 454.42 496.757 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"24" 20800001 1 1 264 6 0 -0.2406 0.2705 1.1811 1.4083 0.3139 0.4458 1.4812 1.2975 1.0528 1.1793 1.1748 1.1437 -0.6262 -1.1847 2 540 630 540 620.072 558.11 511.034 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"25" 20800001 1 1 264 6 0 -1.4882 -0.7816 -0.5707 -0.9823 -0.8109 -0.5635 0.2907 0.6972 0.426 0.2646 1.0186 0.7201 -0.5575 -1.0657 1 270 360 225 650.733 680.083 687.767 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"26" 20800001 1 1 264 6 0 -2.7114 -1.272 0.1956 -0.9295 -1.5166 0.0589 -0.7823 -0.0446 -0.5184 1.1793 0.1092 0.4522 -0.3971 -0.6576 1 270 360 270 539.06 480.354 515.846 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"27" 20800001 0 2 264 6 0 1.2316 0.7192 -0.9792 0.052 -1.0812 -0.3184 0.7703 0.2782 0.8489 -0.3792 0.2941 0.778 0.1597 -1.1869 NA 270 315 135 532.513 469.116 498.068 23 15.7833 -0.2805 0.43 0.1945 -0.5968
"28" 20800003 1 1 264 6 0 0.235 -0.2888 -0.2661 0.4637 -0.0614 1.4903 -0.7823 0.7861 0.5698 -0.1357 1.3125 0.6881 -0.3673 -0.6576 1 360 450 270 652.124 645.729 598.912 NA NA NA NA NA NA
"29" 20800003 1 1 264 5 0 0.1118 0.2705 0.571 1.8905 -0.4684 -0.4415 0.8233 -0.3575 0.1762 -1.2263 -0.3208 0.0192 0.0079 -0.6576 1 270 180 180 508.124 476.482 453.47 NA NA NA NA NA NA
"30" 20800003 0 3 264 6 NA 0.4627 NA NA NA NA NA NA 0.3309 -0.1113 1.1793 0.7254 -0.0963 -0.2023 NA NA NA NA NA 444.111 454.274 447.394 NA NA NA NA NA NA
"31" 20800003 0 3 500 6 NA 0.1539 NA NA NA NA NA NA -0.1799 0.518 -1.0527 1.1096 0.9025 -1.1481 NA NA NA NA NA 435.023 369.332 334.746 NA NA NA NA NA NA
"32" 20800003 1 1 264 6 0 -0.9378 0.2705 2.0054 0.4637 0.4152 -3.2367 0.2907 0.051 0.342 -1.0527 1.5657 0.2292 0.4394 -0.6576 1 240 240 160 466.733 425.341 324.432 NA NA NA NA NA NA
"33" 20800003 0 1 813 6 1 0.8876 1.2958 -0.4112 0.4637 -0.0614 1.4903 -0.7823 0.064 -0.1113 -1.3835 1.5631 0.334 -1.1481 1.0346 1 120 180 60 330.164 313.016 263.76 NA NA NA NA NA NA
"34" 20800003 1 1 264 5 0 -0.5398 0.5206 -0.9792 0.052 -0.4684 0.3241 -0.7823 -1.0799 -0.2562 -1.0527 0.0532 -0.897 1.314 -1.5824 2 NA NA NA 461.091 474.627 434.634 NA NA NA NA NA NA
"35" 20800003 0 1 264 6 NA -0.3875 NA NA NA NA NA NA -0.3147 -1.8222 0.0477 1.3588 0.4646 -0.1169 NA NA NA NA NA 318.439 326.448 267.678 NA NA NA NA NA NA
"36" 20800003 1 3 105 6 NA 0.3426 NA NA NA NA NA NA -0.3783 0.3632 -0.4884 0.0955 -0.3016 0.7628 NA NA NA NA NA 405.714 192.45 307.283 NA NA NA NA NA NA
"37" 20800003 1 1 264 6 NA -1.0555 NA NA NA NA NA NA 0.8309 0.8834 -0.8243 1.119 0.241 -0.0554 NA NA NA NA NA 533.548 510.777 496.374 NA NA NA NA NA NA
"38" 20800003 0 1 264 6 0 -1.1538 1.6715 0.3045 1.8905 -0.5176 -0.5145 -0.7823 0.8882 0.5698 1.1793 0.9436 1.1846 -0.013 -0.6576 0 180 180 270 435.563 519.957 396.495 NA NA NA NA NA NA
"39" 20800003 0 1 264 3 0 0.0313 -1.272 -0.2661 0.052 NA NA NA 0.2954 0.5698 -1.3311 0.7933 -0.0974 -0.7769 NA 2 NA NA NA 543.118 511.338 511.22 NA NA NA NA NA NA
"40" 20800003 0 1 264 6 NA -0.9016 NA NA NA NA NA NA -0.5546 -1.8222 1.1793 0.1463 -0.3762 0.1155 NA NA NA NA NA 447.251 390.427 416.844 NA NA NA NA NA NA
"41" 20800003 0 1 264 6 0 -0.8176 0.7192 -0.5707 0.052 -0.4684 -1.0499 1.1211 -1.0205 -1.2045 -0.9302 0.1737 -0.7566 0.0079 -0.6576 2 180 225 0 392.562 482.564 483.478 NA NA NA NA NA NA
"42" 20800003 0 2 264 6 NA -0.3253 NA NA NA NA NA NA -0.0635 0.1582 -0.4903 0.2044 0.7818 0.4394 NA NA NA NA NA 427.464 495.528 388.676 NA NA NA NA NA NA
"43" 20800003 1 1 264 4 0 -2.7114 -1.272 2.0054 -0.9295 -1.9368 -0.3184 -0.7823 -1.0865 -1.8222 -1.1443 -0.1725 -0.6761 -0.2023 -0.6576 0 225 225 225 585.319 547.538 548.779 NA NA NA NA NA NA
"44" 20800003 1 1 264 6 0 -0.7077 -1.272 -0.4112 -0.13 -0.4684 0.9517 0.2907 0.2822 0.342 1.1793 0.5688 0.4952 -0.5575 1.0346 0 450 315 270 576.678 559.407 644.059 NA NA NA NA NA NA
"45" 20800003 0 2 264 6 NA 2.6131 NA NA NA NA NA NA -0.3639 -1.8222 1.1793 0.6408 0.7166 -0.5886 NA NA NA NA NA 428.166 554.809 517.639 NA NA NA NA NA NA
"46" 20800004 1 1 264 4 0 -1.0279 -0.6346 -0.2047 0.052 -0.8109 -1.0013 0.7703 -0.7512 -1.8222 -1.2691 1.2152 -1.0652 0.1924 -1.2947 1 240 300 240 437.411 494.937 493.944 NA NA NA NA NA NA
"47" 20800004 1 1 618 6 0 -0.3253 0.5206 -0.2661 0.3335 -0.0614 -0.3184 1.5082 1.5678 0.9378 1.1793 1.5631 0.4851 -1.1965 0.6402 0 250 300 200 601.642 564.409 531.706 NA NA NA NA NA NA
"48" 20800004 1 1 264 6 0 0.5935 -1.272 -0.2047 0.3335 -0.1433 2.7249 -0.7823 1.426 0.9016 1.1793 0.9691 1.525 1.314 1.0346 0 195 325 195 602.772 661.804 635.77 NA NA NA NA NA NA
"49" 20800004 0 1 264 6 0 -1.7421 -1.272 0.0385 1.3423 -0.0129 0.6862 -0.7823 0.2954 0.342 1.1793 1.0611 0.9289 -1.0628 1.0346 0 180 300 180 487.975 577.455 549.294 NA NA NA NA NA NA
"50" 20800004 0 1 264 6 0 -0.4934 0.2705 -0.9792 -0.13 -0.4684 0.3018 -0.7823 -0.849 -0.7352 -0.4903 0.0981 -0.532 -0.3584 -0.6576 0 300 240 240 511.176 557.716 470.69 NA NA NA NA NA NA
"51" 20800004 1 1 264 5 0 -1.1538 -0.2888 -0.5707 -1.4242 0.0018 0.3241 -0.7823 0.085 0.1762 -0.4903 1.0018 -0.3456 1.314 1.0346 0 180 300 120 476.307 465.388 472.576 NA NA NA NA NA NA
"52" 20800004 0 1 264 6 0 -1.9715 0.2705 0.7871 -0.13 -0.0614 -0.9694 0.1462 0.1298 0.0479 -1.3873 1.8752 -0.0073 -1.415 -1.0657 0 260 325 130 389.659 340.774 383.936 NA NA NA NA NA NA
"53" 20800004 1 1 264 5 0 -1.0789 -0.2888 -0.5707 -0.687 -0.8109 0.1837 -0.7823 0.3329 0.6371 -0.4903 -0.015 0.5931 -0.0037 -0.6576 0 325 325 260 551.942 565.33 520.978 NA NA NA NA NA NA
"54" 20800004 0 1 264 6 0 0.5405 -0.2888 -0.8705 1.4083 0.523 0.3361 NA 1.3351 1.2462 0.0477 1.0575 1.267 -0.2116 1.0346 1 180 300 180 465.573 523.777 444.884 NA NA NA NA NA NA
"55" 20800004 1 1 264 6 0 -1.1538 0.2705 -0.6888 0.8207 -1.5508 -1.2513 0.6725 -0.9025 -0.7352 -0.9779 0.2956 -0.6183 -0.5575 -1.3914 0 300 360 240 476.369 460.837 415.436 NA NA NA NA NA NA
"56" 20800004 1 3 618 6 0 -1.7421 0.5206 0.1244 0.4637 0.8496 -0.6058 0.1462 0.0015 -0.1113 1.1793 0.6787 -0.07 0.1597 0.2127 2 195 325 195 456.155 407.514 484.399 NA NA NA NA NA NA
"57" 20800004 0 1 264 6 0 0.0995 -0.5536 0.571 1.0944 -0.0614 0.9517 -0.7823 -0.0307 -0.7352 0.0477 1.5393 0.391 -0.0037 1.0346 1 180 240 120 373.159 403.271 313.277 NA NA NA NA NA NA
"58" 20800004 1 1 264 5 0 -0.1042 0.2705 0.1956 0.4637 -0.5176 -0.3184 0.2907 0.2752 0.7306 -2.8437 0.9988 0.0529 -0.5973 -0.6576 1 180 360 120 466.375 528.875 485.138 NA NA NA NA NA NA
"59" 20800004 1 1 264 6 0 -0.007 -0.6346 0.1956 -0.2006 0.4152 -0.4586 0.8233 -0.8187 -0.7352 -1.4924 1.2197 0.3138 -0.5575 0.5029 0 240 360 120 532.603 525.025 498.589 NA NA NA NA NA NA
"60" 20800004 0 1 264 5 0 -1.4526 0.2705 0.1956 0.052 -1.274 -0.3184 1.1211 0.6401 0.1762 -0.3487 1.3319 0.79 -0.5973 -0.6576 0 240 360 300 526.058 546.635 480.259 NA NA NA NA NA NA
"61" 20800004 1 1 264 5 0 -0.7637 -1.272 -0.5707 -1.8939 -0.3848 2.1143 -0.7823 1.464 1.0528 1.1793 1.4278 1.1908 1.314 1.0346 0 180 300 240 588.788 647.218 618.001 NA NA NA NA NA NA
"62" 20800004 1 1 264 5 0 -0.7553 -1.272 0.1956 0.4637 0.3586 1.4685 -0.7823 0.5806 -0.1113 0.1806 1.5631 0.0297 0.7628 0.6402 0 240 300 180 560.525 506.589 552.783 NA NA NA NA NA NA
"63" 20800004 0 1 264 6 0 0.0293 -0.7816 0.3709 0.1097 -0.4909 0.4951 -0.7823 0.4026 0.1582 1.1793 1.0357 0.6733 1.314 1.0346 1 180 240 120 539.963 586.777 530.299 NA NA NA NA NA NA
"64" 20800004 0 1 264 6 0 -1.9715 1.0558 0.1956 1.8905 -0.8273 -0.9111 NA -0.8563 -1.8222 -0.4396 -0.0864 0.2676 -0.6748 -1.0657 0 360 360 240 439.301 411.818 393.46 NA NA NA NA NA NA
"65" 20800004 1 1 264 6 0 0.3568 0.2705 -0.6888 -0.4342 -0.4684 -0.3184 -0.7823 0.4029 0.1582 -1.2862 1.1751 0.9792 -0.2023 -0.6576 0 180 300 180 546.915 536.14 565.02 NA NA NA NA NA NA
"66" 20800004 0 1 264 5 0 -0.2406 -1.272 -0.4112 0.052 -0.0614 1.4326 -0.7823 0.0372 -0.7352 1.1793 1.0288 0.5603 -0.2023 1.0346 0 180 300 300 565.125 515.318 491.771 NA NA NA NA NA NA
"67" 20800004 1 1 264 6 0 -1.1285 0.2705 0.1956 -0.687 -0.0614 0.6818 -0.7823 -1.2666 -0.8391 -1.935 0.6038 -0.2023 0.6259 0.2169 0 240 300 180 465.814 500.949 468.022 NA NA NA NA NA NA
"68" 20800004 1 1 264 6 0 -0.9016 0.2705 1.1811 0.4637 -0.0614 0.1935 1.203 2.3174 1.2462 1.1793 2.1683 1.9594 -0.2023 -0.6576 2 420 540 120 534.305 568.299 439.434 NA NA NA NA NA NA
"69" 20800004 1 1 264 6 0 0.3361 0.062 0.7871 1.8905 -0.0267 -0.5635 1.5346 0.189 -0.2562 0.1806 1.2948 0.8887 0.385 -1.7671 1 240 360 120 524.921 541.132 470.832 NA NA NA NA NA NA
"70" 20800004 1 1 264 6 0 -0.4042 -1.272 0.7871 0.052 -0.5176 0.9517 -0.7823 0.4931 0.5005 1.1793 0.3292 1.0174 1.314 -0.6576 0 180 300 240 590.325 608.755 521.428 NA NA NA NA NA NA
"71" 20800005 1 1 264 6 0 -2.7114 -1.272 1.1811 0.1097 -0.0614 -0.6693 1.5082 0.2983 0.0479 1.1793 0.8538 0.7183 -0.3673 0.2127 0 NA NA NA 629.523 530.44 572.9 NA NA -1.4212 0.1825 NA NA
"72" 20800005 0 1 264 6 0 -2.7114 1.0558 -1.3898 1.8905 -0.8273 -1.4932 NA -0.8486 -0.6853 -1.1123 0.5617 -0.174 -0.7857 0.3622 1 180 225 180 426.68 461.92 460.762 NA NA -1.4212 0.1825 NA NA
"73" 20800005 0 1 264 6 0 -0.1585 -1.272 -0.733 0.4637 -0.8109 0.9517 -0.7823 0.3779 0.1762 0.2646 0.7532 0.7499 0.6259 1.0346 2 225 NA 135 519.23 568.822 537.465 NA NA -1.4212 0.1825 NA NA
"74" 20800005 1 1 264 5 0 -1.0555 -0.2888 0.571 -0.687 1.6438 1.4903 -0.7823 0.0949 -1.2045 -0.5813 1.3832 0.6703 0.7015 0.5029 0 225 270 90 396.073 382.126 390.682 NA NA -1.4212 0.1825 NA NA
"75" 20800005 0 1 264 6 0 1.5998 -1.272 0.1956 0.4637 0.3858 2.7249 -0.7823 1.0482 0.8489 1.1793 1.405 1.1826 -0.5488 0.5029 1 315 360 270 627.436 670.734 649.712 NA NA -1.4212 0.1825 NA NA
"76" 20800005 1 3 500 2 NA 0.9583 NA NA NA NA NA NA -0.5088 -0.2562 -0.3792 0.4043 -1.4436 1.314 NA NA NA NA NA 336.028 171.037 193.088 NA NA -1.4212 0.1825 NA NA
"77" 20800005 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 481.835 497.251 501.642 NA NA -1.4212 0.1825 NA NA
"78" 20800005 0 1 264 4 0 -0.6146 -0.6346 -0.2047 0.3335 -0.8738 -0.4986 1.4812 -0.4351 0.0479 1.1793 -0.2628 -0.4496 -0.2023 -1.5824 1 NA NA 90 417.739 451.677 438.311 NA NA -1.4212 0.1825 NA NA
"79" 20800005 1 NA 264 4 0 -0.0176 0.2705 -0.2661 0.4637 -0.0614 -0.0358 0.8615 -0.6212 -1.2045 -0.4903 0.1312 -1.1537 -0.5488 -1.6711 1 180 360 90 549.677 501.599 556.182 NA NA -1.4212 0.1825 NA NA
"80" 20800005 1 1 264 6 0 0.3171 -1.272 0.1244 -1.1597 0.523 0.5119 0.1462 0.6262 0.9378 -0.3487 0.8769 0.7361 1.314 0.0116 0 315 405 225 589.976 606.101 658.81 NA NA -1.4212 0.1825 NA NA
"81" 20800005 1 1 264 6 0 -0.4081 0.8232 0.571 -0.687 -0.4531 0.0731 0.8233 0.0156 -1.2045 1.1793 1.2835 0.9089 -0.5973 -0.6576 0 180 315 180 531.659 534.03 556.649 NA NA -1.4212 0.1825 NA NA
"82" 20800005 0 1 264 6 0 -0.4556 0.2705 -0.5707 -0.687 NA -0.0909 NA 0.7148 0.1582 1.1793 0.845 -0.0318 -0.9734 NA 0 NA NA NA 353.606 423.642 382.209 NA NA -1.4212 0.1825 NA NA
"83" 20800005 1 1 264 4 0 -0.9016 -0.6346 NA NA NA NA NA -0.077 -0.7473 0.0477 1.6862 0.1 1.314 NA 0 NA NA NA 610.953 607.145 649.655 NA NA -1.4212 0.1825 NA NA
"84" 20800005 0 1 264 3 0 0.5935 -1.272 -1.7664 -1.8939 0.0501 -1.0351 0.1462 -0.2624 -0.8391 -0.9386 0.4309 -0.8145 -0.3971 1.0346 0 225 270 90 419.879 471.692 479.009 NA NA -1.4212 0.1825 NA NA
"85" 20800005 0 1 264 6 0 0.1984 -1.272 -1.5513 -0.1748 -0.4684 0.9517 -0.7823 -1.0186 -1.2045 0.0477 -0.4919 0.04 0.7628 1.0346 0 225 270 315 498.729 568.684 528.777 NA NA -1.4212 0.1825 NA NA
"86" 20800005 1 3 500 3 NA -0.917 NA NA NA NA NA NA -0.8754 0.5011 -1.2263 -0.7732 -1.2601 1.314 NA NA NA NA NA 428.512 284.309 227.316 NA NA -1.4212 0.1825 NA NA
"87" 20800005 0 1 264 5 0 -0.3553 -0.6346 NA NA NA NA NA -0.0064 -0.7352 1.1793 0.9301 -0.4159 -0.2533 NA 0 NA NA NA 530.759 547.926 626.894 NA NA -1.4212 0.1825 NA NA
"88" 20800005 0 2 264 6 0 0.5696 0.2705 -0.733 -0.0845 -0.2959 1.4903 -0.7823 0.3341 -0.3465 1.1793 1.0575 0.3164 0.3485 -0.6576 1 NA NA NA 431.678 482.122 424.5 NA NA -1.4212 0.1825 NA NA
"89" 20800005 0 1 264 6 0 1.5998 -1.272 -0.4112 -1.8939 0.7251 2.7249 NA 0.6819 0.7203 0.1806 0.6316 1.0481 0.6259 0.2169 0 NA NA NA 552.408 616.302 635.286 NA NA -1.4212 0.1825 NA NA
"90" 20800005 0 1 264 6 0 -1.9715 -1.272 -0.5707 0.4637 -0.5176 -0.8997 1.1928 -0.0435 -0.2562 1.1793 0.9301 0.8475 -0.3971 -0.6439 2 225 270 225 435.074 539.628 503.268 NA NA -1.4212 0.1825 NA NA
"91" 20800005 1 3 500 4 NA -0.0149 NA NA NA NA NA NA -1.8472 -1.2045 -2.0089 -0.6128 -1.6623 0.2727 NA NA NA NA NA 448.784 360.168 311.123 NA NA -1.4212 0.1825 NA NA
"92" 20800005 1 1 264 2 0 -1.9715 -1.272 -0.2661 -0.4342 0.7251 2.7249 -0.7823 -0.1979 -0.7352 1.1793 0.6645 -1.343 1.1327 1.0346 2 225 450 225 586.817 543.026 626.417 NA NA -1.4212 0.1825 NA NA
"93" 20800006 1 1 264 6 0 -0.8176 -0.2888 -0.2661 -0.13 0.3858 -0.3895 -0.7823 0.9226 0.2856 1.1793 1.2004 1.1991 0.385 0.2169 0 225 270 135 584.953 500.026 498.508 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"94" 20800006 0 1 264 6 0 -0.4423 0.7323 NA NA NA NA NA -0.2001 -0.7352 -0.4903 1.2025 0.6981 -0.5973 NA 0 NA NA NA 465.951 393.555 420.138 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"95" 20800006 0 1 264 5 0 -2.7114 0.7323 2.0054 0.3335 -1.0259 -0.0708 -0.7823 -0.0872 -1.8222 -0.8243 1.7077 0.1804 0.039 1.0346 0 NA NA NA 452.418 377.948 398.972 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"96" 20800006 1 1 264 6 0 -0.2704 -0.2888 -0.2661 -0.4342 -0.0614 0.3241 -0.7823 0.5908 0.2856 0.0477 1.1106 0.9103 0.1924 -0.6576 0 270 315 180 513.393 523.413 464.385 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"97" 20800006 0 1 264 3 0 -0.4556 -0.4143 0.2653 1.8905 -0.0614 -0.5582 -0.7823 -0.542 -0.7352 1.1793 0.0575 -1.0434 0.039 -0.6576 1 180 360 270 486.591 505.332 500.562 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"98" 20800006 1 1 264 6 1 0.1499 0.2705 -0.2661 0.052 -0.4684 1.4903 -0.7823 -0.0905 0.3294 0.0477 0.8502 -0.2747 -0.3673 -0.6576 0 250 300 150 469.862 346.544 358.869 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"99" 20800006 1 1 264 6 0 1.5998 -1.272 -0.4112 -0.3498 -0.5319 1.4326 -0.7823 0.7813 0.1762 1.1793 1.119 0.9909 1.314 0.5029 0 180 360 180 651.132 655.033 682.683 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"100" 20800006 0 1 264 6 0 0.0995 0.2705 -0.2661 0.4637 -0.5176 -0.8336 0.2907 0.1586 -0.5184 0.0477 1.1353 0.7274 0.3485 -0.6576 0 440 880 440 505.31 537.975 469.578 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"101" 20800006 1 1 494 6 0 -0.9395 -0.2888 -0.2047 -0.2006 -0.0614 0.6818 0.2907 0.5169 0.2002 1.1793 1.0559 0.1623 0.7628 0.6402 0 180 360 180 515.468 551.683 564.839 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"102" 20800006 1 1 264 6 0 -0.5958 -0.6346 0.1956 -0.4342 -1.0277 -0.4509 0.8615 0.4594 0.378 0.031 0.263 0.8547 0.7628 -0.6576 2 180 360 180 693.14 612.485 672.42 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"103" 20800006 1 NA 264 5 0 0.6523 -0.7816 -0.5707 0.052 -0.4531 -0.8223 0.7703 1.0852 1.0528 1.1793 0.8519 -0.1458 -0.2116 -1.1847 1 180 360 180 567.731 456.839 540.157 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
"104" 20800006 0 1 264 5 0 -2.7114 -0.6346 -1.2708 -1.1858 -0.5176 -0.4415 -0.7823 -1.0005 -0.2562 -0.8243 0.4514 -0.8452 0.7015 -1.3914 0 NA NA NA 406.739 353.354 373.103 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463
