"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"27" 5600001 0 1 621 5 0 -2.7114 -0.2888 -0.2661 -0.4342 -0.5176 2.7249 -0.7823 -0.8819 -1.2782 -1.2622 0.0011 -0.6191 1.314 1.0346 1 100 100 0 414.812 366.193 413.946 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"28" 5600001 1 3 322 5 1 -0.7261 0.2705 0.1956 -0.2006 -0.5176 -0.4509 0.7703 0.2231 -0.7708 -0.1357 0.892 -0.3824 -0.1298 -0.6576 1 200 200 100 514.1 522.684 578.608 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"29" 5600001 1 1 322 4 1 -0.4081 -0.2888 -0.5707 -0.4342 -0.8273 -0.6632 0.2907 -0.3865 -0.2704 -1.0118 -0.4873 -0.8975 -0.5488 -1.3914 NA 250 200 500 606.727 631.014 610.534 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"30" 5600001 1 1 322 5 0 -1.7421 0.2705 -0.733 -1.8939 -0.8738 -0.5015 0.8615 -1.9668 -1.8696 -2.3503 -1.0023 -0.6545 1.314 0.2169 0 200 200 100 486.87 514.311 520.741 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"31" 5600001 0 1 621 6 0 0.0995 -0.2888 1.2643 -0.4342 0.4152 0.6818 0.7703 0.2799 -0.7708 -1.0118 0.8859 0.9302 0.4394 -0.6576 0 150 200 200 532.046 465.249 507.978 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"32" 5600001 1 3 322 4 0 -2.7114 -0.2888 -0.9792 -1.8939 -0.4909 -0.3184 0.2907 -0.853 -1.8696 -0.9191 -0.1781 -1.175 0.039 -0.6576 0 200 200 100 582.85 558.471 643.389 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"33" 5600001 0 1 621 6 0 0.8418 -0.4021 -0.2661 0.4637 0.7877 0.6818 -0.7823 0.2647 0.311 -0.1357 0.2122 0.7723 -0.013 0.3622 0 150 200 300 528.297 537.574 512.961 18 9.9652 -0.0703 -0.3163 0.7671 0.6274
"34" 5600002 0 2 606 5 1 -0.8176 0.8232 0.1956 NA NA 0.0203 -0.7823 -1.3529 -1.2928 -1.3157 -0.933 -0.8752 -0.2023 -0.6576 0 300 300 200 394.533 403.071 387.84 23 9.8343 1.2478 1.0064 0.9971 1.6842
"35" 5600002 1 2 500 4 1 -1.4882 1.6524 -0.9792 NA NA -0.757 -0.7823 -0.9041 -1.8461 -0.6853 -0.3777 -0.3602 1.314 -0.6576 2 250 250 250 499.452 454.925 531.497 23 9.8343 1.2478 1.0064 0.9971 1.6842
"36" 5600002 0 1 493 5 0 2.6131 -1.272 -0.2661 NA NA 0.7984 -0.7823 -0.009 -0.1589 0.0477 0.0766 0.0235 -0.5973 0.6402 0 300 250 250 571.405 504.637 565.647 23 9.8343 1.2478 1.0064 0.9971 1.6842
"37" 5600002 1 3 493 6 0 -1.4526 -1.272 NA NA NA NA -0.7823 -0.6018 -1.8461 -1.0118 0.1132 -0.3607 -2.7106 -2.4468 1 300 250 250 432.722 352.03 397.307 23 9.8343 1.2478 1.0064 0.9971 1.6842
"38" 5600002 1 3 606 1 1 -0.8353 -0.2888 -0.9792 NA NA -0.2641 -0.7823 -0.8688 -0.6141 -1.2263 -0.269 -2.0151 1.314 0.2169 NA 240 300 180 444.087 384.968 456.087 23 9.8343 1.2478 1.0064 0.9971 1.6842
"39" 5600002 0 1 493 0 1 -0.6483 NA NA NA NA NA NA -0.9593 -0.7945 -0.6853 -0.3438 -2.3132 1.314 1.0346 2 NA NA NA 287.969 244.687 260.311 23 9.8343 1.2478 1.0064 0.9971 1.6842
"40" 5600002 0 1 493 6 1 -0.9873 0.2705 -0.9792 NA NA -0.026 0.2907 -0.0208 -0.2697 1.1793 -0.0048 0.3238 -1.1481 1.0346 1 175 175 105 490.065 491.637 496.913 23 9.8343 1.2478 1.0064 0.9971 1.6842
"41" 5600002 0 1 493 5 1 0.3171 1.5069 0.1956 NA NA 0.27 1.1928 -1.2263 -0.6141 -0.6853 -1.2794 -0.931 -0.2023 0.6402 2 250 250 150 457.42 474.495 472.266 23 9.8343 1.2478 1.0064 0.9971 1.6842
"42" 5600002 0 1 493 6 0 -0.1542 1.6524 -1.2263 NA NA 0.5119 0.2907 0.587 -0.2364 0.7604 0.9615 1.0571 -1.0266 1.0346 NA 250 250 150 465.747 444.015 459.811 23 9.8343 1.2478 1.0064 0.9971 1.6842
"43" 5600002 0 1 230 6 0 0.6148 0.9672 -0.6888 NA NA 0.1116 -0.7823 -0.5706 0.2221 -0.1357 -1.0908 -0.5781 0.3485 0.5029 2 200 250 150 526.491 527.512 490.975 23 9.8343 1.2478 1.0064 0.9971 1.6842
"44" 5600002 0 1 493 3 1 -1.4882 -1.272 -0.2661 NA NA 0.024 0.7703 -1.6267 -1.8461 -1.25 -1.1943 -1.6544 0.039 -1.3914 0 100 200 100 419.823 471.681 420.636 23 9.8343 1.2478 1.0064 0.9971 1.6842
"45" 5600002 0 1 493 4 0 -0.2362 -1.272 0.571 NA NA 0.3921 -0.7823 -0.0034 0.1297 -0.5492 0.1797 -0.4559 1.314 0.2169 0 250 250 150 494.288 494.357 389.185 23 9.8343 1.2478 1.0064 0.9971 1.6842
"46" 5600002 0 1 493 6 1 -1.7421 -1.272 -0.9372 NA NA 2.8566 -0.7823 -0.1471 -0.5544 0.7604 -0.066 0.3561 -0.5575 1.0346 2 250 250 150 484.026 473.046 406.141 23 9.8343 1.2478 1.0064 0.9971 1.6842
"47" 5600002 1 1 804 1 1 -0.7441 0.2705 0.1956 NA NA 0.4753 0.8233 -0.7946 -0.572 -0.6853 -0.5372 -2.0563 0.3485 0.2169 NA 250 250 150 435.159 391.455 516.557 23 9.8343 1.2478 1.0064 0.9971 1.6842
"48" 5600002 0 1 493 6 0 1.3468 -1.272 0.1956 NA NA 0.2021 0.1462 0.2715 0.8232 -0.6853 0.1187 0.1095 -2.0248 0.5029 0 250 250 250 550.186 554.669 510.597 23 9.8343 1.2478 1.0064 0.9971 1.6842
"49" 5600002 1 1 493 2 1 -1.1285 0.2705 0.2653 NA NA NA -0.7823 -1.5838 -1.8461 -1.0118 -1.2997 -2.1172 1.314 1.0346 NA 100 200 100 433.075 406.567 414.524 23 9.8343 1.2478 1.0064 0.9971 1.6842
"50" 5600002 1 1 493 6 1 -0.6714 -0.0268 2.0054 NA NA 0.996 -0.7823 -0.1972 -1.8461 -1.2622 1.1725 0.6281 -2.1621 1.0346 0 300 250 0 452.296 412.92 432.829 23 9.8343 1.2478 1.0064 0.9971 1.6842
"51" 5600002 0 1 493 2 0 -0.745 1.0558 -0.8279 NA NA -0.2315 0.8615 -0.8182 -0.7945 -0.4903 -0.5674 -1.7738 1.314 -1.3914 0 275 275 165 412.463 417.853 382.644 23 9.8343 1.2478 1.0064 0.9971 1.6842
"52" 5600002 1 1 493 4 1 -0.5419 0.2705 -0.9792 NA NA -0.4849 1.4721 0.2226 0.7125 -0.6122 -0.005 -0.1973 1.314 -0.6576 0 250 250 150 505.116 561.415 595.16 23 9.8343 1.2478 1.0064 0.9971 1.6842
"53" 5600002 1 1 493 6 0 0.0127 -0.2888 0.1956 NA NA 0.0917 -0.7823 -0.4039 -0.6141 -0.1357 -0.4608 -0.0988 -2.7106 0.2127 0 300 250 250 534.51 526.204 533.959 23 9.8343 1.2478 1.0064 0.9971 1.6842
"54" 5600002 0 1 493 6 0 -1.0789 0.5206 -1.3427 NA NA 0.7984 0.2308 -0.422 -0.9512 -1.0752 -0.0725 -0.184 0.7015 1.0346 1 100 200 100 455.976 407.016 421.746 23 9.8343 1.2478 1.0064 0.9971 1.6842
"55" 5600002 1 1 493 2 1 -0.6004 -0.0545 0.4352 NA NA 0.7984 -0.7823 -0.8007 -1.8461 -1.0118 -0.2156 -1.4415 -0.013 -0.9167 1 250 250 150 420.789 433.405 368.838 23 9.8343 1.2478 1.0064 0.9971 1.6842
"56" 5600002 0 1 493 6 1 -1.1538 1.9717 -0.6888 NA NA -0.7087 0.1462 -1.5982 -1.8461 -1.6618 -0.5209 -0.5021 0.6259 1.0346 0 90 180 90 336.732 352.133 391.846 23 9.8343 1.2478 1.0064 0.9971 1.6842
"57" 5600002 0 1 344 5 1 -0.7637 0.2705 0.1956 NA NA -0.973 -0.7823 -0.4597 -0.7945 -0.6853 0.2547 -0.1013 1.314 -1.1847 NA 250 200 150 364.413 378.365 455.312 23 9.8343 1.2478 1.0064 0.9971 1.6842
"58" 5600002 0 1 493 5 0 -2.7114 0.8769 -2.345 NA NA 0.8817 -0.7823 -0.6633 -1.2928 -0.9649 -0.0829 -0.64 -0.2023 1.0346 0 250 250 150 513.865 436.958 432.652 23 9.8343 1.2478 1.0064 0.9971 1.6842
"59" 5600002 1 1 493 NA 1 0.3201 0.2705 0.1956 NA NA -0.2948 1.1625 -0.3078 -0.1589 -0.6122 -0.3626 NA 0.2384 -1.3939 NA 250 300 150 453.328 424.223 455.607 23 9.8343 1.2478 1.0064 0.9971 1.6842
"60" 5600002 1 1 493 6 0 -1.0555 -1.272 1.1811 NA NA -0.5086 -0.7823 0.7725 0.2372 1.1793 0.7446 0.6827 -2.7106 1.0346 1 300 250 300 535.157 566.942 571.745 23 9.8343 1.2478 1.0064 0.9971 1.6842
"61" 5600002 1 1 493 4 0 0.1667 0.5206 1.1811 NA NA 1.1713 -0.7823 -0.5133 -0.8464 -0.4903 -0.0952 -1.0127 -2.7106 0.6402 NA 300 250 300 530.941 562.624 651.01 23 9.8343 1.2478 1.0064 0.9971 1.6842
"62" 5600002 1 1 493 2 1 -2.7114 0.2705 -0.2661 NA NA 0.6347 -0.7823 -0.7205 -1.2928 -1.3525 0.2288 -1.6223 -1.1481 -1.5824 1 250 250 150 507.183 366.298 453.803 23 9.8343 1.2478 1.0064 0.9971 1.6842
"63" 5600002 0 1 493 6 1 -1.4882 0.2705 -0.4112 NA NA 0.024 0.1462 -1.6898 -1.8461 -1.0527 -1.1604 -0.8693 0.7628 -0.6576 0 100 200 100 312.237 357.396 329.971 23 9.8343 1.2478 1.0064 0.9971 1.6842
"64" 5600002 1 1 493 6 0 -2.7114 0.2705 2.0054 NA NA -0.5036 0.2907 -0.7518 -0.9512 -1.3525 0.0266 0.1265 -0.7562 0.2169 NA 250 250 150 485.186 372.401 455.686 23 9.8343 1.2478 1.0064 0.9971 1.6842
"65" 5600002 0 1 493 5 1 -0.3057 1.1361 -0.5229 NA NA 0.37 0.7703 -0.321 -0.7945 -0.6853 0.2329 -0.4362 -0.3673 1.0346 2 250 250 150 499.901 419.471 431.172 23 9.8343 1.2478 1.0064 0.9971 1.6842
"66" 5600003 0 1 493 3 0 -0.8176 0.2705 -0.8705 NA NA 0.7984 -0.7823 -1.16 -1.8461 -1.0118 -0.7331 -0.6876 0.3485 0.2169 0 250 250 150 537.331 542.745 497.207 23 10.9941 0.4668 1.2657 0.0934 0.9028
"67" 5600003 0 1 493 6 0 2.6131 -1.272 -0.2661 NA NA 1.9816 -0.7823 1.0288 1.0147 1.1793 0.4571 1.2239 1.314 1.0346 0 250 250 250 676.94 715.307 700.453 23 10.9941 0.4668 1.2657 0.0934 0.9028
"68" 5600003 1 1 493 2 1 -0.3678 0.7192 -0.4112 NA NA 0.5858 0.2907 0.0449 0.0017 -0.1357 -0.1178 -1.3361 0.0079 0.2169 1 250 250 150 483.338 488.224 476.164 23 10.9941 0.4668 1.2657 0.0934 0.9028
"69" 5600003 1 1 493 6 1 -1.1285 0.2705 -0.5707 NA NA 0.3939 -0.7823 0.4989 -0.1589 -0.6853 1.2193 1.1134 -1.1053 0.2169 0 225 225 135 505.211 585.643 544.012 23 10.9941 0.4668 1.2657 0.0934 0.9028
"70" 5600003 0 1 493 6 0 1.2316 -1.272 -0.733 NA NA 0.7984 -0.7823 0.0833 0.3573 -0.1357 -0.2092 0.8091 0.385 1.0346 0 250 250 150 612.92 660.625 625.213 23 10.9941 0.4668 1.2657 0.0934 0.9028
"71" 5600003 0 1 493 4 0 1.0123 -1.272 -0.9792 NA NA 0.7984 1.2618 0.2269 0.2221 1.1793 -0.0684 -0.87 1.314 1.0346 0 250 250 250 505.736 459.432 570.771 23 10.9941 0.4668 1.2657 0.0934 0.9028
"72" 5600003 0 1 493 6 0 0.0127 0.2705 -0.9792 NA NA -1.1696 0.1462 1.2927 0.2147 -1.0752 1.9327 1.4592 1.314 -1.0657 1 250 250 150 590.705 585.207 506.896 23 10.9941 0.4668 1.2657 0.0934 0.9028
"73" 5600003 1 1 493 6 0 -0.2704 0.9672 0.1956 NA NA 0.2918 -0.7823 -0.501 0.0309 -1.3835 -0.109 0.5765 -1.2881 -1.1847 1 300 200 150 580.675 617.257 590.002 23 10.9941 0.4668 1.2657 0.0934 0.9028
"74" 5600003 0 1 493 6 1 -0.1042 0.2705 0.1956 NA NA -0.2641 1.1625 0.0715 0.2221 -0.1357 0.102 0.842 -0.3673 -0.6576 0 100 300 100 356.84 309.178 349.944 23 10.9941 0.4668 1.2657 0.0934 0.9028
"75" 5600003 0 1 606 4 1 -1.352 0.7192 -0.5229 NA NA 0.5404 -0.7823 -0.8552 -1.8461 0.0477 -0.5822 -0.6963 0.1597 1.0346 1 275 275 165 461.203 438.3 480.113 23 10.9941 0.4668 1.2657 0.0934 0.9028
"76" 5600003 0 1 493 4 1 0.5915 NA NA NA NA NA NA 0.4521 -0.7945 0.7604 1.1735 0.402 0.2485 NA NA NA NA NA 522.833 488.309 455.574 23 10.9941 0.4668 1.2657 0.0934 0.9028
"77" 5600003 1 1 493 6 0 -0.7637 -0.4021 -0.5707 NA NA -0.7849 0.2907 0.1629 -0.0537 1.1793 -0.3548 0.8428 -0.3673 0.2169 0 250 250 250 592.356 565.455 544.779 23 10.9941 0.4668 1.2657 0.0934 0.9028
"78" 5600003 0 1 493 2 0 0.2694 -0.2888 -0.5707 NA NA 1.9816 -0.7823 0.7829 -0.572 1.1793 1.1565 -0.7662 1.314 1.0346 1 250 250 150 573.754 553.78 546.945 23 10.9941 0.4668 1.2657 0.0934 0.9028
"79" 5600003 1 1 493 6 0 -0.7215 -0.2888 -0.8705 NA NA 0.2879 0.2907 -0.1828 0.1297 -1.0527 -0.1672 0.6822 0.6259 0.3622 0 250 300 150 596.298 544.284 520.921 23 10.9941 0.4668 1.2657 0.0934 0.9028
"80" 5600003 0 1 493 6 1 -1.0562 0.2705 -1.5513 NA NA 0.1936 -0.7823 -0.4426 -0.4208 -1.0752 -0.1853 0.1195 1.314 1.0346 1 NA NA NA 389.903 387.954 368.648 23 10.9941 0.4668 1.2657 0.0934 0.9028
"81" 5600003 1 1 493 6 0 0.1372 -0.0545 -0.9792 NA NA -0.9017 3.8591 -0.321 -1.8461 -0.6853 0.3128 0.2282 -0.2023 -0.6576 2 100 300 100 348.274 326.545 413.945 23 10.9941 0.4668 1.2657 0.0934 0.9028
"82" 5600003 0 1 493 6 0 1.7513 -1.272 -0.5707 NA NA 0.7984 -0.7823 0.7615 0.6372 -0.6853 0.3111 1.2344 1.314 -0.6576 0 250 250 250 573.106 570.182 568.978 23 10.9941 0.4668 1.2657 0.0934 0.9028
"83" 5600003 0 1 493 6 0 1.5998 -1.272 -2.345 NA NA 1.1713 -0.7823 1.2975 1.0147 1.1793 0.7725 1.5361 -0.0037 1.0346 0 250 250 250 613.436 570.63 569.282 23 10.9941 0.4668 1.2657 0.0934 0.9028
"84" 5600003 1 1 493 2 1 -0.1042 -0.6346 0.7871 NA NA -0.357 -0.7823 0.8653 0.936 0.031 0.1207 -0.5012 0.7015 -0.6576 0 250 250 150 564.698 522.108 455.641 23 10.9941 0.4668 1.2657 0.0934 0.9028
"85" 5600003 1 1 493 4 0 0.2694 0.2705 0.7871 NA NA 0.7984 -0.7823 0.8602 -0.5544 -0.1357 2.1765 0.4343 1.314 1.0346 0 250 250 150 603.192 538.143 508.316 23 10.9941 0.4668 1.2657 0.0934 0.9028
"86" 5600003 0 1 493 6 1 -0.3553 -0.2888 -0.6888 NA NA -0.9112 1.7669 0.656 1.7695 1.1793 -0.3057 1.3242 0.7015 0.5029 0 100 300 100 486.085 602.243 557.733 23 10.9941 0.4668 1.2657 0.0934 0.9028
"87" 5600003 1 1 493 6 1 -1.4526 -0.7816 -2.345 NA NA 0.3174 NA -0.9422 -1.8599 0.0477 -0.918 -0.0662 -0.7562 0.2169 NA 100 200 100 300.899 247.926 260.668 23 10.9941 0.4668 1.2657 0.0934 0.9028
"88" 5600003 1 1 344 6 1 0.3703 -0.4021 1.1811 NA NA -0.9577 -0.7823 0.4461 -0.1589 -0.6853 1.2367 1.0911 -0.0037 -1.5847 2 100 300 100 254.745 283.003 263.913 23 10.9941 0.4668 1.2657 0.0934 0.9028
"89" 5600003 1 1 493 5 0 -0.4556 1.6524 -0.4112 NA NA -0.5304 -0.7823 -0.0333 -0.6974 -0.2116 -0.122 0.1828 1.314 -0.6576 0 250 250 250 554.06 520.149 526.394 23 10.9941 0.4668 1.2657 0.0934 0.9028
"90" 5600003 1 1 493 6 0 0.7546 -1.272 -0.2661 NA NA -0.1101 0.2907 0.2936 -0.8464 -0.6853 0.9741 0.907 0.7628 1.0346 0 250 250 250 676.314 654.272 694.935 23 10.9941 0.4668 1.2657 0.0934 0.9028
"91" 5600003 1 2 493 5 0 0.7568 -1.272 0.7262 NA NA 0.6347 0.2907 -0.3425 0.8232 -0.1357 -1.0641 0.0051 1.314 -1.3914 0 250 250 150 491.638 659.474 562.365 23 10.9941 0.4668 1.2657 0.0934 0.9028
"92" 5600003 0 1 493 5 1 -1.7421 1.0453 -0.6888 NA NA -0.357 1.2618 -0.174 -1.2928 -0.5492 0.3354 0.1758 0.2485 0.6364 0 100 300 100 391.228 339.732 387.716 23 10.9941 0.4668 1.2657 0.0934 0.9028
"93" 5600003 1 1 493 5 1 -0.917 -0.4021 -0.5707 NA NA -0.6095 0.7703 -0.94 -0.3188 -0.6853 -0.8886 0.2323 -0.2023 0.2169 0 100 200 100 457.651 445.663 520.066 23 10.9941 0.4668 1.2657 0.0934 0.9028
"94" 5600003 0 1 493 6 1 0.2694 0.2705 -1.7009 NA NA -0.306 0.8615 0.3319 -0.0416 0.031 0.5406 -0.0408 0.2148 -0.6576 0 100 250 100 452.451 439.682 462.158 23 10.9941 0.4668 1.2657 0.0934 0.9028
"95" 5600004 1 1 322 4 0 0.0127 0.9672 -0.6888 0.1097 -0.0614 -0.2198 -0.7823 0.0849 1.0249 0.1806 -0.5726 -0.1804 -2.7106 0.2127 NA 220 220 165 456.487 457.076 530.402 18 7.5856 -0.6884 0.8242 0.0753 0.1104
"96" 5600004 1 1 322 6 0 -0.1542 0.2705 -0.9792 -0.687 -0.0614 -0.8273 0.2907 1.2587 0.9533 1.1793 1.4051 1.4258 -0.5488 -0.6576 NA 250 200 750 562.751 509.882 484.387 18 7.5856 -0.6884 0.8242 0.0753 0.1104
