"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"48" 82600003 1 1 313 5 0 -1.2321 -1.272 1.1811 -0.7592 0.021 -0.4415 0.7703 0.0362 -0.3833 -0.4396 0.5241 0.3669 -0.9828 0.005 0 300 300 300 429.981 462.751 418.722 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"49" 82600003 0 1 313 3 0 -1.4526 -1.272 -0.9792 0.8207 -0.0614 -0.6659 -0.7823 -0.2767 -1.8434 -0.8243 0.7072 -1.0044 -1.1965 -0.6576 0 300 300 300 357.175 320.818 376.316 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"50" 82600003 0 1 313 4 0 -1.7421 1.2958 -0.733 -0.3799 -0.5176 -0.4425 1.5346 0.0817 0.1408 -0.6853 0.2872 -0.6689 -0.3971 1.0346 0 240 300 300 404.365 401.145 321.789 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"51" 82600003 1 1 313 4 0 0.5744 -1.272 1.2643 1.8905 -0.8159 -0.1551 1.1928 0.9078 0.0019 -0.1357 1.4577 0.0107 1.314 1.0346 NA 240 240 300 452.23 534.338 527.681 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"52" 82600003 1 1 313 6 0 -1.0096 0.6091 -0.6888 0.8794 -0.1244 1.4903 -0.7823 0.6242 -1.3625 1.1793 1.5119 1.1857 -0.3971 -1.3939 1 240 240 420 496.992 470.278 500.299 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"53" 82600003 0 1 313 4 0 0.0127 -1.272 -0.9792 0.4637 -1.0974 0.0348 -0.7823 0.3883 -0.4711 -0.4396 1.0684 0.2146 -0.0862 -0.9122 NA 240 240 480 566.099 651.294 571.655 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"54" 82600003 0 1 313 6 0 -0.5831 -1.272 2.0054 1.4083 NA NA NA 1.1779 0.0782 -0.3792 1.6204 0.8322 -0.3262 NA NA 240 240 300 550.088 549.617 566.458 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"55" 82600003 0 1 313 6 0 -0.2704 0.2705 -2.345 -1.1858 -0.0614 0.1413 -0.7823 0.5776 -0.2588 0.0477 0.9998 0.1238 -0.3673 1.0346 NA 300 300 300 362.102 355.967 423.712 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"56" 82600003 0 1 313 3 0 1.9404 3.0064 0.1244 -0.687 1.6438 -0.672 -0.7823 1.7491 1.1114 1.1793 1.5304 0.039 1.314 -0.6576 0 NA NA NA 381.854 378.408 310.92 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"57" 82600003 1 1 313 5 0 -1.3532 -0.2888 0.1956 0.4637 NA 0.0676 NA 1.4187 NA 1.1793 1.6809 1.1505 -0.3673 1.0346 0 300 300 300 407.898 324.618 367.549 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"58" 82600003 0 NA 313 NA NA -0.7637 -0.7816 -0.4112 -0.687 0.4558 -0.4415 -0.7823 0.6178 -0.0506 1.1793 0.7192 NA -1.1481 -1.1847 NA 240 300 480 480.825 463.102 483.566 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"59" 82600003 0 1 313 6 0 NA NA -1.2708 -0.687 NA NA NA 0.7636 -0.2477 -0.5813 1.0599 1.0252 -0.013 NA 0 NA NA NA 272.87 257.051 323.411 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"60" 82600003 0 1 313 6 0 0.2694 0.2705 -0.733 0.3335 -1.2947 -0.3184 0.2308 1.3141 1.1114 -0.4396 1.1188 0.912 -1.1481 0.5029 0 240 240 480 401.964 368.014 486.755 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"61" 82600003 0 1 313 4 0 -0.9016 -1.272 -0.5707 -0.2006 -0.0614 0.3018 -0.7823 0.6325 -0.9827 0.0477 1.1713 -0.4796 -1.3345 0.5029 0 240 240 540 490.304 514.035 501.214 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"62" 82600003 1 1 313 6 0 -0.6483 -1.272 1.2643 0.4637 -0.5176 0.3018 0.8233 2.2961 0.7725 1.1793 2.8142 1.6632 -0.7857 0.2169 0 300 300 480 630.062 619.805 634.455 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"63" 82600003 0 1 313 5 0 -0.685 -1.272 -0.2661 0.4637 -0.0614 -0.6693 NA 0.1992 -1.3625 -0.4396 1.317 0.0789 1.314 -0.6576 NA 275 275 275 382.254 374.905 326.427 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
"64" 82600003 1 1 313 4 0 -1.3214 0.2705 -0.5707 0.5949 NA 0.0342 NA 0.8696 0.678 0.0477 0.6999 -0.0657 1.314 1.0346 0 NA NA NA 525.248 407.436 487.937 28 22.7887 1.2478 -1.4551 -0.6364 0.2266
