"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "private"
"1" 20800001 0 1 0 6 0 -0.3498 -0.3184 -0.7823 1.3042 -1.3345 1.0346 2 135 315 180 396.943 320.519 366.807 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"2" 20800001 0 1 0 6 0 -0.2006 0.8801 0.8615 0.7362 -0.9734 1.0346 1 225 270 225 571.001 496.808 518.04 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"3" 20800001 0 2 0 6 0 0.052 0.6862 -0.7823 0.8925 0.7628 1.0346 1 540 540 270 529 554.579 520.353 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"4" 20800001 0 1 0 5 0 0.1097 -0.2897 -0.7823 -0.2417 -0.5575 -0.6576 1 135 225 135 432.664 509.723 487.18 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"5" 20800001 0 1 0 6 0 1.8905 0.1853 -0.7823 1.457 0.039 0.6402 1 225 315 180 545.061 676.666 712.922 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"6" 20800001 1 1 0 6 0 -0.9823 0.6862 -0.7823 1.0532 1.314 1.0346 0 360 420 300 643.943 678.603 652.317 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"8" 20800001 0 1 0 6 0 -0.13 -0.4509 0.2907 1.2915 -0.4377 1.0346 2 225 315 225 579.62 677.469 677.242 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"10" 20800001 1 1 0 5 0 -0.3799 0.1997 0.2907 1.1097 -0.2441 0.6402 0 225 270 135 528.953 535.452 546.248 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"11" 20800001 1 1 0 6 0 -0.4342 0.9517 -0.7823 0.9547 0.039 -0.6576 0 240 360 180 617.96 577.259 597.443 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"12" 20800001 0 1 0 5 0 1.8905 -0.3184 -0.7823 -0.5589 -0.0554 0.3622 0 360 450 270 476.246 478.032 424.136 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"14" 20800001 0 2 2 5 0 0.4637 -0.5635 0.2907 -0.3475 0.7015 1.0346 1 225 315 180 566.391 553.757 551.982 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"16" 20800001 1 1 0 6 0 -0.687 2.7249 -0.7823 1.0158 1.314 -0.6576 0 225 270 180 570.446 587.508 556.652 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"17" 20800001 1 1 0 6 0 0.4637 2.7249 0.8233 0.9923 -1.1481 1.0346 0 270 360 90 467.9 344.507 351.485 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"23" 20800001 1 1 0 6 0 -0.13 -0.6693 0.1462 -0.1438 -0.2023 -0.6576 2 300 300 180 540.248 454.42 496.757 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"24" 20800001 1 1 0 6 0 1.4083 0.4458 1.4812 1.1437 -0.6262 -1.1847 2 540 630 540 620.072 558.11 511.034 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"25" 20800001 1 1 0 6 0 -0.9823 -0.5635 0.2907 0.7201 -0.5575 -1.0657 1 270 360 225 650.733 680.083 687.767 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"26" 20800001 1 1 0 6 0 -0.9295 0.0589 -0.7823 0.4522 -0.3971 -0.6576 1 270 360 270 539.06 480.354 515.846 23 15.7833 -0.2805 0.43 0.1945 -0.5968 "public"
"93" 20800006 1 1 0 6 0 -0.13 -0.3895 -0.7823 1.1991 0.385 0.2169 0 225 270 135 584.953 500.026 498.508 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"96" 20800006 1 1 0 6 0 -0.4342 0.3241 -0.7823 0.9103 0.1924 -0.6576 0 270 315 180 513.393 523.413 464.385 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"97" 20800006 0 1 0 3 0 1.8905 -0.5582 -0.7823 -1.0434 0.039 -0.6576 1 180 360 270 486.591 505.332 500.562 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"98" 20800006 1 1 0 6 1 0.052 1.4903 -0.7823 -0.2747 -0.3673 -0.6576 0 250 300 150 469.862 346.544 358.869 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"99" 20800006 1 1 0 6 0 -0.3498 1.4326 -0.7823 0.9909 1.314 0.5029 0 180 360 180 651.132 655.033 682.683 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"100" 20800006 0 1 0 6 0 0.4637 -0.8336 0.2907 0.7274 0.3485 -0.6576 0 440 880 440 505.31 537.975 469.578 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"101" 20800006 1 1 2 6 0 -0.2006 0.6818 0.2907 0.1623 0.7628 0.6402 0 180 360 180 515.468 551.683 564.839 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"102" 20800006 1 1 0 6 0 -0.4342 -0.4509 0.8615 0.8547 0.7628 -0.6576 2 180 360 180 693.14 612.485 672.42 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"105" 20800006 0 1 0 6 0 0.1097 -0.4415 0.7703 1.0537 -0.9734 -0.6576 0 180 360 180 505.904 521.767 446.041 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"106" 20800006 1 1 0 6 0 -0.687 0.3241 0.2907 1.2075 -0.2023 -0.6576 0 180 360 180 629.137 638.645 613.339 13 21.4444 -1.4212 -1.4551 -0.3176 -0.9463 "private"
"107" 20800007 1 1 2 6 0 0.052 0.0716 0.7703 0.3368 -1.1176 -0.6576 1 240 300 120 569.671 575.37 545.854 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"108" 20800007 1 1 0 5 0 -0.7592 -0.4371 1.1928 -0.5313 -0.7769 0.2169 0 240 240 240 534.828 533.449 574.585 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"110" 20800007 1 1 0 5 0 0.1097 -0.4935 1.203 -0.1116 -2.7106 1.0346 1 180 300 180 478.884 522.688 555.412 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"114" 20800007 0 1 2 6 0 -0.4678 -0.7062 2.1088 -0.1781 -0.7857 -1.5847 0 240 420 180 454.78 327.597 293.751 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"117" 20800007 1 1 0 6 1 -0.13 -1.1224 1.1928 0.3092 -0.2023 -0.6576 2 240 180 120 523.267 476.776 557.513 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"119" 20800007 0 1 0 5 0 0.052 -0.7386 0.2907 1.3856 1.314 1.0346 0 300 480 360 535.94 624.052 594.733 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"121" 20800007 1 2 0 3 0 -0.687 -0.1562 -0.7823 -1.2053 0.385 -1.5824 0 240 420 240 480.135 474.776 462.123 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"122" 20800007 0 1 0 6 0 -0.13 -0.5582 0.2907 -0.3123 -0.7074 -0.6576 1 240 420 240 475.299 461.394 463.683 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"123" 20800007 1 1 0 6 0 0.8207 -0.6913 1.1211 -0.5237 -0.9734 -1.0657 0 165 275 110 621.63 533.429 565.369 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"124" 20800007 0 1 0 6 0 -0.3799 -1.0669 -0.7823 0.4023 1.314 -2.4468 0 300 360 120 327.371 294.523 364.766 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"125" 20800007 0 1 2 5 0 0.4637 -0.9026 1.4454 -0.4805 0.4394 -0.6576 2 150 250 150 449.723 409.793 402.789 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"126" 20800007 1 1 0 2 0 -0.4342 -0.2062 -0.7823 -1.0376 -0.3673 1.0346 0 240 480 300 480.214 416.539 403.001 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"127" 20800007 1 1 0 6 0 -0.4342 0.6818 -0.7823 0.8875 -0.2023 -1.0691 0 180 300 120 439.788 446.634 469.713 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"128" 20800007 0 2 0 6 0 0.1097 -0.3122 -0.7823 0.3359 -0.1667 0.3622 1 300 360 120 353.006 359.715 374.036 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"129" 20800007 1 1 0 4 0 -0.687 0.9517 -0.7823 -0.5415 -0.3673 -0.6576 1 350 490 140 446.594 539.185 420.121 23 10.5088 -1.4212 0.43 1.0522 0.1104 "public"
"159" 20800009 0 1 0 6 0 1.1422 0.3018 -0.7823 1.0541 1.314 1.0346 1 240 300 240 494.835 556.372 506.911 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"162" 20800009 1 1 2 6 0 1.8905 -0.6036 1.2618 0.7555 1.314 1.0346 0 240 360 120 617.895 541.084 516.033 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"163" 20800009 0 1 0 6 0 -0.3799 -0.3184 1.1625 1.1837 -1.8485 1.0346 0 240 360 300 588.707 562.309 553.19 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"166" 20800009 1 1 0 5 0 -0.13 0.3241 -0.7823 0.8533 0.1597 -0.6576 1 240 300 240 625.403 626.544 604.215 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"168" 20800009 1 1 0 6 0 -0.3799 0.3018 0.8615 0.6637 1.314 -0.6576 0 300 360 300 512.811 513.422 454.735 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"169" 20800009 0 1 0 6 0 -0.687 -0.4415 0.1462 1.1927 0.6259 -0.6576 1 240 360 300 611.056 649.278 600.794 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"171" 20800009 1 1 0 6 0 -0.687 0.6818 0.2907 1.1996 0.7015 1.0346 1 220 330 275 634.79 682.674 720.63 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"172" 20800009 1 1 0 6 0 -0.4342 0.6818 -0.7823 0.9156 1.314 1.0346 0 240 360 180 488.254 422.764 399.537 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"173" 20800009 1 1 0 4 0 -0.4342 0.6818 -0.7823 -0.2143 0.1597 -0.6576 0 240 360 180 489.593 431.488 425.04 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"174" 20800009 0 1 0 6 0 0.052 -0.3184 0.7703 0.469 0.385 -0.6576 1 240 360 300 562.665 489.675 525.243 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"176" 20800009 1 1 0 5 0 0.4637 -0.9879 0.1462 0.6024 -0.2533 -0.6576 0 240 360 240 552.324 513.208 510.331 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"178" 20800009 0 1 0 6 0 0.052 0.3281 -0.7823 0.6693 -0.2023 1.0346 1 240 360 240 488.092 482.221 468.979 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"180" 20800009 1 1 0 6 0 -1.1597 2.7249 -0.7823 1.216 0.6259 1.0346 0 240 360 240 578.221 593.136 566.877 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"181" 20800009 1 1 0 6 0 0.052 -1.8695 -0.7823 1.5361 -0.3172 1.0346 0 240 360 120 456.77 478.688 426.304 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"182" 20800009 1 1 0 6 0 -0.687 0.3241 0.2907 -0.3822 0.061 -0.6576 1 240 360 180 655.209 524.175 597.318 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"185" 20800009 1 1 0 6 0 -0.3799 0.9517 0.8615 1.3418 1.314 1.0346 0 300 360 240 525.285 596.221 552.196 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"186" 20800009 0 3 2 6 0 1.8905 -0.7564 -0.7823 0.9449 1.314 1.0346 2 240 300 240 521.959 451.87 420.227 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"187" 20800009 0 1 0 6 0 -0.687 -0.9351 1.1928 0.1496 -0.7857 -1.3914 0 300 480 300 453.292 525.709 483.798 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"189" 20800009 0 1 0 6 0 -0.3009 0.6818 -0.7823 1.2773 -0.3673 0.2169 0 300 300 120 615.514 556.745 612.766 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"190" 20800009 1 1 0 5 0 -0.687 -0.0358 -0.7823 0.9655 -0.5683 -0.6576 0 240 360 480 541.308 404.733 429.901 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"192" 20800009 0 1 0 6 0 0.4637 0.4893 -0.7823 -0.2389 1.314 1.0346 1 240 360 120 423.311 444.367 377.291 23 17.3247 -0.2376 -0.5869 -0.335 0.4436 "public"
"193" 20800010 1 1 0 5 0 -0.7592 -0.3184 -0.7823 -0.1729 1.314 0.2169 0 270 315 180 574.594 639.195 633.018 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"194" 20800010 0 1 0 6 0 -0.0845 -0.445 0.2907 0.8663 0.385 -0.6576 0 225 315 225 511.811 540.768 499.95 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"195" 20800010 1 1 0 5 0 1.4083 1.4326 0.8233 0.4695 0.3485 1.0346 0 225 315 270 578.856 504.645 524.35 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"196" 20800010 0 1 0 6 0 -0.687 2.7249 -0.7823 1.2598 1.314 1.0346 1 225 315 225 646.751 678.601 658.539 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"197" 20800010 0 1 0 6 0 -0.7592 0.6818 -0.7823 0.8753 -0.9514 -0.6576 0 360 585 225 615.947 552.747 613.809 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"198" 20800010 0 1 0 6 0 0.052 -0.3184 0.2907 0.8389 -0.2744 1.0346 0 270 405 225 584.168 595.322 528.101 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"202" 20800010 0 1 0 6 0 -0.687 0.6818 0.2308 -0.2679 -0.5575 1.0346 0 270 315 225 443.469 395.075 416.208 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"204" 20800010 0 1 0 6 0 1.8905 -0.3184 -0.7823 0.3355 0.385 1.0346 2 225 315 225 483.121 534.933 452.217 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"205" 20800010 1 1 0 6 0 0.4637 0.4846 -0.7823 1.2123 0.385 0.6402 0 280 320 160 635.119 628.531 631.265 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"206" 20800010 1 1 0 6 0 1.8905 0.4986 1.2618 0.4596 0.7628 -2.0819 1 200 350 250 354.693 472.708 421.453 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"207" 20800010 0 1 0 5 0 0.9109 0.5166 0.2308 0.1011 -0.1719 1.0346 1 225 315 225 515.263 549.104 434.087 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"208" 20800010 1 1 0 3 0 -0.687 2.7249 -0.7823 -0.4122 -0.2441 -0.6576 1 225 315 225 408.332 346.072 404.277 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"210" 20800010 1 1 0 6 0 -0.687 1.4903 -0.7823 0.3733 -1.1481 -0.6576 0 315 450 225 446.916 361.586 330.995 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"212" 20800010 1 1 0 6 0 -0.9823 1.4685 -0.7823 0.3461 -0.0037 -0.6576 0 270 315 225 507.132 367.33 401.684 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"213" 20800010 0 1 0 6 0 1.4083 0.3018 0.2907 0.9523 -1.0266 1.0346 0 225 315 180 424.878 429.403 368.448 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"214" 20800010 0 1 0 6 0 0.052 1.4903 -0.7823 0.503 0.3485 1.0346 0 180 360 225 389.905 496.679 392.773 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"217" 20800010 1 1 0 6 0 0.4637 0.3241 -0.7823 0.8129 -1.1481 -0.6576 0 180 360 225 492.177 469.656 507.256 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"218" 20800010 1 1 0 6 0 1.0671 -0.5552 0.7703 0.4687 -0.1719 0.0116 0 100 140 120 418.017 482.979 403.237 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"220" 20800010 0 1 0 6 0 -0.2006 -0.0553 0.7703 1.1213 -0.0037 0.2169 0 315 315 225 569.183 599.291 538.767 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"223" 20800010 1 1 2 6 0 0.4637 0.4846 1.1625 1.5441 -0.5973 1.0346 1 225 315 180 509.454 509.859 474.176 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"224" 20800010 1 1 0 6 0 -1.4869 -0.5635 -0.7823 1.1902 0.385 -2.4468 0 225 270 225 545.611 521.814 569.269 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"225" 20800010 0 1 0 6 0 -0.687 -0.3184 -0.7823 0.3802 1.314 -0.6576 0 360 360 225 553.801 467.024 464.508 23 13.0233 -0.2376 -1.4551 -0.7912 0.0698 "public"
"226" 20800011 0 1 0 6 0 0.3335 2.7249 0.2907 1.3776 1.314 1.0346 0 300 300 300 565.673 636.049 523.727 13 10.4828 0.1 0.6551 -0.7912 0.1104 "private"
"230" 20800011 0 1 0 6 0 -0.13 1.4326 -0.7823 1.4297 0.1597 -0.6576 0 240 240 180 599.563 605.401 518.088 13 10.4828 0.1 0.6551 -0.7912 0.1104 "private"
"231" 20800011 0 1 0 6 0 -0.2006 2.7249 -0.7823 1.6595 0.2485 1.0346 0 280 280 280 578.267 668.605 697.319 13 10.4828 0.1 0.6551 -0.7912 0.1104 "private"
"232" 20800011 0 1 0 5 0 1.3423 1.4326 -0.7823 0.6628 -0.2023 0.2127 0 390 390 390 662.905 665.057 616.706 13 10.4828 0.1 0.6551 -0.7912 0.1104 "private"
"233" 20800011 0 1 0 6 0 1.3423 0.472 0.2907 1.9728 0.385 0.2169 0 350 350 280 598.653 652.503 604.695 13 10.4828 0.1 0.6551 -0.7912 0.1104 "private"
"234" 20800011 0 1 0 6 0 0.4637 0.3241 0.2907 1.6778 -0.2023 1.0346 0 600 600 360 569.224 557.6 612.248 13 10.4828 0.1 0.6551 -0.7912 0.1104 "private"
"236" 20800012 1 3 2 2 0 -0.687 0.0348 -0.7823 -1.9408 -0.1206 -0.6576 1 240 360 240 524.541 397.553 448.839 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"238" 20800012 1 1 0 4 0 0.1097 2.7249 -0.7823 0.2983 1.314 1.0346 0 275 385 110 469.327 435.074 444.758 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"239" 20800012 1 1 0 6 0 0.4637 0.6713 0.2907 -0.1469 1.314 0.2169 0 360 420 180 519.968 500.182 562.657 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"240" 20800012 0 1 0 2 0 0.8207 0.4951 0.2907 -1.0961 0.7015 -0.6576 2 240 300 300 336.083 352.891 332.197 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"241" 20800012 1 1 0 5 0 -1.8939 0.3378 -0.7823 -0.106 0.6259 1.0346 0 300 360 180 652.92 538.394 589.339 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"243" 20800012 0 1 0 5 0 0.4637 -0.1939 0.7703 0.5386 1.314 -0.6576 0 300 300 240 379.853 386.568 336.204 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"245" 20800012 1 1 0 4 0 -0.4342 0.0577 0.8615 -0.7771 -1.6385 -0.6576 1 480 600 120 516.337 405.405 338.955 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"246" 20800012 0 1 0 5 0 -0.687 -0.3184 0.2907 -0.5439 0.6259 -0.6576 2 240 300 240 451.317 457.216 402.239 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"247" 20800012 0 1 0 6 0 1.8905 -1.4101 1.1211 1.0499 0.2148 -0.6576 2 420 600 240 565.227 629.239 613.832 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"248" 20800012 0 1 0 6 0 0.4637 -0.3184 -0.7823 0.618 -0.2023 0.6402 0 240 360 180 502.434 448.196 387.4 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"250" 20800012 0 1 0 6 0 -0.2006 -0.3184 0.2907 0.4528 -0.3562 -0.6576 1 300 360 180 439.69 493.256 508.99 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"251" 20800012 1 1 0 6 1 0.8794 0.3361 -0.7823 0.3546 0.385 -1.0657 1 420 480 300 367.228 383.664 373.206 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"252" 20800012 1 3 2 0 0 0.4637 0.1008 0.1462 -2.7181 0.1597 0.3622 2 150 150 75 359.907 358.119 262.802 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"253" 20800012 1 1 0 6 0 -0.7592 -0.763 1.1928 0.7019 -1.2443 1.0346 0 270 315 135 519.065 542.827 510.897 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"254" 20800012 0 1 0 6 1 -1.1597 2.7249 -0.7823 0.1449 -1.1965 1.0346 2 240 240 240 518.418 488.954 420.822 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"255" 20800012 0 1 0 6 0 0.4637 0.6818 0.2907 0.2072 -1.1429 1.0346 0 300 360 300 415.621 434.968 396.788 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"256" 20800012 0 1 0 6 0 -0.4342 0.3361 -0.7823 -0.1602 -0.2023 -0.6576 1 300 360 180 412.318 421.054 367.342 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"257" 20800012 0 1 0 6 0 1.3423 -0.3184 -0.7823 0.9709 -0.0348 1.0346 1 240 300 180 604.752 658.446 555.061 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"258" 20800012 1 1 0 6 0 0.3335 0.6818 -0.7823 0.8994 -0.1719 0.6402 1 300 300 180 369.497 306.986 320.658 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"259" 20800012 0 1 0 6 0 0.052 2.7249 0.2907 0.9566 0.385 1.0346 0 300 300 300 449.913 463.881 417.187 28 15.8667 0.5916 -1.4551 -0.713 -0.3064 "public"
"260" 20800013 0 1 0 6 0 1.8905 0.9517 0.2907 0.5845 -1.1965 -0.6576 1 225 270 225 516.649 458.207 466.722 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"261" 20800013 1 1 0 6 0 0.052 0.6818 -0.7823 0.7595 -0.2023 0.5029 1 225 315 180 375.281 469.189 462.301 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"262" 20800013 0 1 0 6 0 0.4637 -0.4415 0.2907 -0.2596 0.7628 -0.6576 1 225 360 180 487.259 591.316 511.206 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"263" 20800013 0 2 0 6 0 0.052 -0.2062 1.1928 0.6321 -0.5973 1.0346 0 240 360 240 327.234 435.002 368.07 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"265" 20800013 0 2 0 4 0 0.1097 -0.3184 -0.7823 0.4658 0.298 1.0346 0 360 405 180 509.847 546.893 510.802 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"267" 20800013 1 1 0 5 0 0.052 2.7249 0.2907 0.4811 -0.2023 0.5029 1 180 315 180 601.329 654.962 669.917 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"268" 20800013 0 1 0 6 0 0.4637 0.6818 -0.7823 0.8829 -0.2023 1.0346 0 600 600 240 435.188 469.026 366.583 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"269" 20800013 0 1 0 5 0 -0.687 0.6738 -0.7823 -0.1569 -0.9734 -0.6576 0 180 225 180 478.859 442.04 407.597 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"272" 20800013 0 1 0 6 0 -0.2006 0.3361 0.2907 0.7658 0.385 1.0346 1 225 315 270 607.038 591.022 538.925 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"274" 20800013 1 1 0 6 0 -0.687 -0.0845 -0.7823 0.8415 -0.7366 -0.6576 0 450 540 270 428.25 459.457 406.064 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"275" 20800013 0 1 0 6 0 0.1097 -0.8432 -0.7823 1.0158 -1.6031 -0.6576 0 225 270 180 561.748 558.13 477.495 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"276" 20800013 0 1 0 6 0 1.8905 -0.3184 -0.7823 0.496 -2.7106 1.0346 0 225 270 180 454.142 540.201 480.944 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"280" 20800013 1 1 0 6 0 0.3335 0.6818 -0.7823 1.1986 0.0703 1.0346 1 180 315 180 718.264 740.412 716.002 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"281" 20800013 0 1 0 6 0 1.0109 -0.3184 0.7703 1.0404 -0.2441 1.0346 0 225 270 180 565.855 599.431 562.859 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"282" 20800013 0 1 0 6 0 0.176 -0.6798 0.1462 0.5337 0.1155 0.2127 1 300 360 240 416.984 405.388 332.863 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"283" 20800013 0 1 0 5 0 0.4637 -0.9855 0.1462 0.8333 0.6259 1.0346 0 225 225 180 499.553 534.514 512.143 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"284" 20800013 0 1 2 6 0 1.8905 0.6818 -0.7823 1.3839 -0.8154 -1.58 1 225 360 180 470.425 515.177 465.762 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"285" 20800013 1 1 0 6 0 0.4637 -0.4415 0.8615 0.0159 -0.2441 -0.6576 2 315 270 180 464.565 392.013 449.507 18 11.3696 -1.4212 -1.4551 1.0522 -0.9463 "public"
"289" 20800015 1 1 0 6 0 -0.687 -0.763 1.5082 0.2288 -0.5973 0.5029 1 240 360 180 523.082 519.541 568.138 23 17.358 -1.4212 0.8371 -0.0384 -1.0472 "public"
"290" 20800015 1 1 2 4 0 -0.4342 -0.6913 1.5082 -0.44 -1.1481 -0.9122 0 300 960 240 550.044 483.844 464.182 23 17.358 -1.4212 0.8371 -0.0384 -1.0472 "public"
"291" 20800015 0 1 0 5 0 -0.3799 -1.1206 0.6725 0.1922 -0.7857 0.2169 1 0 0 0 496.085 467.071 449.379 23 17.358 -1.4212 0.8371 -0.0384 -1.0472 "public"
"293" 20800015 0 1 0 6 0 1.8905 0.9517 0.2907 0.2699 0.481 -0.6576 0 240 420 120 481.881 539.995 514.176 23 17.358 -1.4212 0.8371 -0.0384 -1.0472 "public"
"294" 20800015 1 1 0 6 0 -0.687 0.9517 -0.7823 0.7087 0.2485 1.0346 0 360 360 360 598.941 542.692 577.278 23 17.358 -1.4212 0.8371 -0.0384 -1.0472 "public"
